step,deepseek1.5b_fa_partial_8gpu_cosine_lr1e-5-actor/ppo_kl_p99_step,deepseek1.5b_fa_partial_8gpu_lr5e-6-actor/ppo_kl_p99_step,deepseek1.5b_fa_partial_8gpu_ent0.01_lr1e-5-actor/ppo_kl_p99_step,deepseek1.5b_fa_partial_lr1e-6-actor/ppo_kl_p99_step,deepseek1.5b_fa_partial_lr1e-5-actor/ppo_kl_p99_step
47,0.32663090103895215,0.11396128023133988,0.18628903762085225,0.11066773766045825,0.13266965762929273
48,0.15990238717446725,0.11550303843322691,0.19042732999386155,0.11338598460334448,0.13082570022110035
49,0.20031694479859177,0.1197685502141852,0.1881399327728029,0.10963282589964046,0.12768240072107756
50,0.2574843532878388,0.11774525330990428,0.1906475428596478,0.109886788453262,0.12944355762584872
51,0.3829113845513152,0.1201223641303164,0.15604744089639508,0.10916291011849066,0.1396108001193557
52,0.19838058470054917,0.14139311770002796,0.2357244264218025,0.12696117792882353,0.14971263526389614
53,0.22416656975013513,0.11438323718580332,0.155171772840965,0.1079093541035266,0.1330125139040562
54,0.2635539802839413,0.1169590156808678,0.26036533058088807,0.10878366549061894,0.1379016076757883
55,0.38733167799779433,0.12081168149833126,0.20414994666352868,0.10760228243675944,0.1260030115549485
56,0.20205422619267577,0.11551342566067783,0.20995208380889951,0.10939099991487132,0.1256013108560672
57,0.26704891620193144,0.12151611530814656,0.2079647839483287,0.10759111124373574,0.13634335605131293
58,0.2596840248098252,0.11824453011011848,0.16645649498225085,0.10871842480389111,0.13468647336897752
59,0.38371797527984847,0.11481554529060868,0.12703359049434462,0.10748125709727764,0.13212543057922563
60,0.2243726566935388,0.11706214491874936,0.1251507442007046,0.10790298708847593,0.13898731488889704
61,0.2922644454138304,0.11695076610718252,0.12791352531013006,0.1066183195675187,0.13181429509169015
62,0.2668979940735253,0.1187059346250155,0.126439098877689,0.10909549774537312,0.13391091394811294
63,0.39867896225199206,0.1460452057265987,0.11139165642313088,0.12666865537992153,0.16557052173228426
64,0.21361321765258648,0.11622909930145948,0.11572923708507524,0.10819372635645172,0.13633842727014175
65,0.3008306063271382,0.11216812819051436,0.10605815461449848,0.10993136174109731,0.1299595200883535
66,0.25474116202912755,0.11663484929774244,0.10277742836542687,0.11143320725144196,0.13781860490174344
67,0.37282393836363,0.11692649217460442,0.12320673779110636,0.1102919142059654,0.12931848790807027
68,0.21613373020866317,0.11636470729535568,0.13936050093939734,0.11086047525842647,0.13745811285295834
69,0.2721869404665139,0.11287034229023732,0.11800027527303124,0.11050563760800287,0.13770902991682912
70,0.2300326815889041,0.12618008411775988,0.08871970696804615,0.10852359961557748,0.13064631528531512
71,0.2772063430314037,0.12466097420427756,0.10065186314750464,0.1048139864402213,0.1375848300786068
72,0.25894469682084903,0.11300678082209611,0.13982689147815108,0.10480131398472672,0.1330395688704
73,0.312129364011819,0.12030755662216017,0.10143641422454935,0.10773337751387568,0.12883387541708846
74,0.1937726170365856,0.12098532130655187,0.176852538716048,0.11036745237581658,0.13648854805311808
75,0.27821503666096503,0.11539822073335318,0.1992022812457792,0.10988458725108008,0.13458306176486448
76,0.2109821931598892,0.11633014375844074,0.09013002793404408,0.1103670598685064,0.13803110466655957
77,0.2928562919108617,0.11565792596791512,0.1099228538508281,0.10858800534205758,0.14150166862721866
78,0.2233643570105501,0.11352041502552176,0.12585059541632376,0.10655915051651972,0.14462224447813174
79,0.2908592746443265,0.11755977161078932,0.15500221508590126,0.10723017107894912,0.14228894908834872
80,0.2493854717351496,0.11856424003791732,0.14469394178013317,0.10790570897575565,0.14027089903053516
81,0.3167767249890382,0.11387909767868004,0.14941534874960782,0.10793467519374994,0.14262810235126663
82,0.2765884481335955,0.11547233109142208,0.20868002214868153,0.10574954395769252,0.13887552617905805
83,0.39071117476630735,0.15087946903615915,0.21576664567692205,0.13077230820658683,0.17186765161258818
84,0.28988106991164386,0.11524945650316812,0.1109099690137165,0.10848946682472003,0.1283456036232961
85,0.3923084145651488,0.1166530181362641,0.1384483963018283,0.10807899728037967,0.14601530517738026
86,0.3162103310614902,0.1182731596553432,0.12990473803502112,0.10942390276280968,0.15026496981342252
87,0.4618756741225353,0.1156100698705614,0.14246440532927712,0.11076071638275276,0.14134160703321433
88,0.3724698757737124,0.12298862921996258,0.11938870574914567,0.10723477377012994,0.15134043839992956
89,0.5238627945514261,0.12096121072625884,0.20371908978337333,0.1067135223094374,0.13800833451872072
90,0.3824783243525487,0.11749859494970195,0.1845154736760176,0.10811589913397142,0.1699990113203724
91,0.6014553842569391,0.11841647083900252,0.09522030511094878,0.10710779354692652,0.14141796690316344
92,0.3553963420646531,0.11863165875963334,0.13171687331826737,0.10752965569628437,0.14941353005285446
93,0.5721102180935087,0.1151008702399066,0.13987103494859876,0.10506716642688696,0.14314407346035785
94,0.4257713939654283,0.13282224887234906,0.12106740508916908,0.1052012597357242,0.14102697792725685
95,0.6915453050841952,0.13826886440913835,0.0983857455301202,0.12621688830850708,0.17382633074885234
96,0.5635396575125364,0.11646856349971756,0.14955154043866173,0.10939404354235352,0.13021424863344205
97,0.8880571325620015,0.13400313487419713,0.13125469997071493,0.1096844407147728,0.14931577147217467
98,0.23581264812701147,0.1190209886453186,0.19490115417901316,0.10764577227051962,0.1347032641017666
99,0.3504789837261511,0.11585224474822714,0.12369442395865918,0.10647410343114574,0.15233686772604974
100,0.24852722494628784,0.12628142571506593,0.18596784272452907,0.1043523193220608,0.13321585995455582
101,0.29767209724966615,0.11651945625131248,0.2115926981818947,0.10860984745090242,0.16095520488846188
102,0.20413310717107713,0.11740714888428412,0.25839290448201774,0.10660128392501274,0.1475895688063391
103,0.28205149053285516,0.1227643227820786,0.08771996692775738,0.10685114028215732,0.14907276639093953
104,0.27779239886222057,0.11551726523512068,0.1032576415183333,0.10824151192790132,0.15163543008070868
105,0.39339487131648254,0.11709498836443974,0.13570843294326507,0.10939388356805926,0.17735954524328312
106,0.27631869514239954,0.12294961146723764,0.15397496604355335,0.1065736125029313,0.1845189573852202
107,0.4198689282334055,0.1321516297578525,0.21001892507613396,0.10773856807662945,0.19973764665735264
108,0.32197957035386937,0.12191017336056878,0.13671497921080883,0.10897400249727072,0.30128915307422477
109,0.4294316449627942,0.11838139408255906,0.1512641783077109,0.10809260702135254,0.2304363749527301
110,0.21519970477675088,0.12967129876765493,0.20748513482575273,0.10698433208279312,0.32532838770188394
111,0.2798704468902964,0.11329722022292792,0.1782788846043072,0.10815687584733866,0.31218412547157365
112,0.19027928583299009,0.12371576159364649,0.07927866642592776,0.10727138122267744,0.38625123438841935
113,0.2527904583673392,0.10952357423957436,0.15905480749056403,0.10764285089974904,0.45173873676156456
114,0.1828520911561403,0.12309743833943054,0.11729511020239444,0.10890022448476648,0.39755828375617663
115,0.22054956396110356,0.12237762852494294,0.09367850508444524,0.10974395167237767,0.2846098450553629
116,0.2167408000812149,0.11893755256852064,0.07766584824749279,0.10852941905793088,0.21618369851261376
117,0.2898250608565286,0.12640570094702802,0.12635998276180063,0.10609727182503167,0.2608242043731452
118,0.24114668636739137,0.12013539454398248,0.15096473748293726,0.10547275097109376,0.19543186135590077
119,0.3071190958819153,0.1261453822363789,0.06709652753833277,0.10442517532484498,0.3499850804007358
120,0.22984404486924176,0.1417114390730274,0.07282418019372115,0.1048984378602209,0.2163968033064157
121,0.27376410755033964,0.11181450231195234,0.08087810059430812,0.107416675059724,0.30933615206302995
122,0.2141948989558538,0.1663938118861272,0.1754519860562566,0.11079827944835664,0.17379502853145823
123,0.23926710696270065,0.1081881063632094,0.11519442403386831,0.11180316595482112,0.18363049460885425
124,0.2108544078036189,0.16799930609297006,0.1291388371671354,0.13364933524591227,0.19111927835847775
125,0.24754986226892536,0.111419247633491,0.09009609032945023,0.10569092175198928,0.1429449450339673
126,0.2548896318598502,0.14674560156221,0.14533677641576265,0.12951520688007234,0.2297025765592204
127,0.2747828759555705,0.16564026482817956,0.14461247437663072,0.12966390916569664,0.15769344177813482
128,0.2770673208920636,0.11213863125280545,0.17966984391071353,0.10583339075480278,0.17008146829316978
129,0.3746875461656601,0.16781640677315995,0.1286932998576124,0.11072495374353147,0.14547158886678518
130,0.25307959409999764,0.11334889297946717,0.11238664615012824,0.11270260824045789,0.1504389647626329
131,0.323904010783881,0.15842650118456397,0.1367032165417359,0.10733617289669134,0.1605639224507225
132,0.32612999218205607,0.11426694537154758,0.20215300904888223,0.10901439916624717,0.1484002865653372
133,0.4309302348304878,0.12503550704282065,0.4807487541082512,0.1087355638743334,0.1333916683528543
134,0.2581060538900792,0.1389774701775627,0.4503399670598182,0.10617509543818111,0.1532280016521161
135,0.3232534259557724,0.11454691276066824,0.27552362030372024,0.10737430987710302,0.1394396401786556
136,0.34210288244045733,0.17544519451446833,0.2244293465489139,0.1097968682585604,0.14278099707469505
137,0.5210839634277643,0.11057046504118122,0.14429067375523777,0.10785298142582178,0.1764972442925836
138,0.3074609954608604,0.15964077579573943,0.27775392196966475,0.13150112013521512,0.1447252451289784
139,0.3709468804493857,0.11629181131159362,0.17054773892332736,0.10919556863255042,0.1552809147361779
140,0.3161023217601121,0.12725766627404553,0.10036305907890078,0.1088172880001366,0.13437911914661527
141,0.4637563936032907,0.12786526155855787,0.07425034948959539,0.10737935167201088,0.1374205292382447
142,0.2488197699574465,0.11667378910351545,0.1055522345905324,0.10430395022203975,0.14298369345632933
143,0.28465040086809057,0.13360521259872865,0.14579475267954609,0.10666412903653782,0.14930281003664722
144,0.2346663501936876,0.1147438888079845,0.1169862272535366,0.1070115090354882,0.1721292942482978
145,0.35240255902640716,0.12564364487591845,0.11797487691033648,0.11117881099065847,0.14804389730849918
146,0.23167356462654423,0.11737422362113228,0.13890835365277276,0.11075102055910976,0.18060933128715703
147,0.30456231452435967,0.12412885241152252,0.4509790867159609,0.1057805902921878,0.1384647465681403
148,0.2848350864348634,0.12093172683598588,0.20540433731352117,0.10809946646137784,0.19066479979441145
149,0.4288382784385855,0.1446361923433945,0.28911447083173786,0.14039416262477805,0.17113941113249614
150,0.2926104026613757,0.12107552798433811,0.27853751629111956,0.11094861446033148,0.17423294973206904
151,0.4255047590261149,0.1182301303977886,0.17129279998215763,0.11077032544164232,0.14743039240726294
152,0.2885276366291335,0.12439630454962208,0.22774731631089715,0.10690127298968712,0.16906683003386624
153,0.4445469700656314,0.11338590278648412,0.17809825900476425,0.10865831038071996,0.15997125213964702
154,0.3138159914350693,0.123654651138507,0.16968634894149967,0.10738404296183338,0.1675945452402513
155,0.4588751676375978,0.11473408816024087,0.2563669275635891,0.10516668420615674,0.17461029866722247
156,0.24748266654430892,0.12591027853391715,0.12559592425035582,0.10482162194384728,0.169006589544429
157,0.3938181748836098,0.12520370583797058,0.194016229981554,0.10772749733102197,0.1923632297269069
158,0.2271265127588532,0.1142515297185957,0.10625754299746068,0.112343053697217,0.19022437800815556
159,0.2817786015616628,0.13412639184926564,0.04947991040510416,0.11077996663465772,0.1703438456247871
160,0.33804525553752607,0.11961245746105396,0.04789761383258535,0.108187588690004,0.17354704751227146
161,0.39136548238104407,0.14462269898505917,0.06125468665711759,0.10601837983827644,0.1597272761585191
162,0.4540575382278416,0.11683360250006436,0.07446538199532174,0.10946539745301372,0.20119793729840657
163,0.6845436124492583,0.1647935434996795,0.06095887385185271,0.10860624631623858,0.15709196542032622
164,0.16302940715270647,0.12648728971871046,0.0808839613074688,0.10678972953363604,0.2321668982381622
165,0.24383800067007536,0.18618024829109864,0.10619251655790636,0.1058083183694786,0.15419955462862092
166,0.17372488221151206,0.1272739644039545,0.08348339063943261,0.11035753797507526,0.26431801418463385
167,0.2339993160021323,0.23117058433974397,0.045279405669619646,0.11063125461589346,0.19375884726954004
168,0.25203760514369394,0.15256225604789106,0.03604056403363267,0.1305019070110891,0.34508698755413253
169,0.3628865855466574,0.3018073926162957,0.04843070008075581,0.103956241870849,0.1746383167593034
170,0.3592650336309281,0.16605893240155029,0.05680192670385752,0.1073881962572805,0.2888817235361784
171,0.5052020383947011,0.3311714657004445,0.05713130781562843,0.10760517657061525,0.18401134541293493
172,0.24391580704392657,0.15914705963702974,0.05300155379680089,0.10868841085717026,0.21997107596221296
173,0.4253207810640558,0.2809110728976054,0.045901999837951735,0.11003075721673666,0.1940737979991051
174,0.377539048274925,0.1352301237395463,0.03836847882661404,0.10914394367753176,0.20322650165104753
175,0.4999024042510427,0.13739509888730206,0.03364703538005098,0.10976645354873578,0.21726256571089228
176,0.2305182314357134,0.1774386524115331,0.029257863468209952,0.10819466625086284,0.2007120449790223
177,0.4534697322834593,0.12335952695786624,0.016628752301021173,0.10325586149701849,0.21156168653856583
178,0.5528835500280063,0.17936366855381772,0.030022683343783742,0.10449649935885186,0.22874214636242907
179,0.7169494770139007,0.11869283403771427,0.03926794745478755,0.10972859474789835,0.22129993652924895
180,0.29056839339244056,0.11947376795829488,0.045672105069864875,0.11203456986695529,0.25428395087223954
181,0.5360138791788748,0.13539045595354143,0.04851580482259717,0.11082325558262791,0.20530519496279365
182,0.6021686134190531,0.11522816735892914,0.025457769945854504,0.1076293972498327,0.2211822025020107
183,1.0252800239693551,0.1234233506833418,0.02073211510987243,0.10672195098204576,0.16165221917538497
184,0.2871218956812906,0.123842563959949,0.031441169207788666,0.107079109584447,0.16898342350040446
185,0.4059017905836608,0.12046435212000058,0.03650663587137718,0.10764437837166373,0.15202699339772208
186,0.56485171012658,0.12051171101987934,0.03701164959351335,0.10807859974151308,0.16688389118578467
187,0.7790289960712904,0.11453229097321956,0.03322090535612705,0.10817665731195698,0.19704999865886444
188,0.1701687051983619,0.131429644691137,0.026688777330871365,0.10609201608458534,0.19970697723639508
189,0.25001909414684953,0.1212465921491504,0.015814012031162665,0.10774183780886232,0.25819753641979315
190,0.2457776197930798,0.12179914758098909,0.018116051597254615,0.10745074754716671,0.2661193199466484
191,0.33900772223503073,0.12112742306019823,0.027529385794020655,0.10797040009467336,0.2701675644106953
192,0.2039280427709821,0.1207273417398088,0.029030612871302142,0.10795750418854376,0.26779980136081577
193,0.3369668450421439,0.1206771450606175,0.018172062118383736,0.10803401908752594,0.2982616819106687
194,0.546560680174141,0.11788465327439972,0.016196424999467343,0.10778819610364734,0.19323167514944956
195,0.8067312084355156,0.1220404882476266,0.015283571040171296,0.11020709872625462,0.18797946911797844
196,0.22319935920365555,0.1177571238233493,0.016132533252602638,0.11364465043951684,0.17140498688924266
197,0.29824762112229347,0.1393878373399295,0.022906104017883077,0.11179409410135868,0.1851039739822348
198,0.2669858737693479,0.12557350320454974,0.026113043221162768,0.12996259345440195,0.1918344264426692
199,0.3027362459083544,0.11884531771035815,0.02766348314305235,0.10504314967685124,0.22786384833377515
200,0.35245446461194657,0.12135556010928536,0.017675155950765374,0.1121591286051657,0.23943356669161897
201,0.4337069813899386,0.1199147366388486,0.01785372077800526,0.10967054088091986,0.2824235459942032
202,0.8056734616956079,0.11528677572194893,0.026094888706901312,0.10697227315260814,0.2817826235744481
203,0.767518744745203,0.127393909300176,0.022210513566166074,0.10977571358401464,0.32316774497592726
204,0.1764540411008952,0.1338908970857469,0.01871230147405412,0.12289865259133226,0.2620223746513543
205,0.20216561233896452,0.11796271550827302,0.017524426243121356,0.1060936868303653,0.20578727725077584
206,0.2707801974555921,0.14434047189060148,0.02420440331874748,0.13224585386952667,0.19837926443180312
207,0.27199735952392756,0.1181204092054331,0.02360805263516999,0.10928540219242372,0.21498350456011284
208,0.15397883490352268,0.12650857402707688,0.02328226644461729,0.106961917325177,0.25625028579185405
209,0.25931698029212974,0.12584943016274616,0.021312990551167685,0.10635227007812569,0.340009788677651
210,0.25920975703353943,0.12614931656856213,0.018299671984221662,0.1080281725131455,0.42962352354756805
211,0.2920688139510319,0.1308568906291787,0.0363188030649647,0.10655484252228316,0.26902006064497286
212,0.20069940080258833,0.133970280088341,0.04577753002022952,0.10693536272582908,0.21299771086849048
213,0.2412867210029314,0.12921872110320973,0.026331491105924948,0.10924327423199716,0.18285906902006405
214,0.2813542727833717,0.14703955916902767,0.0131014135499028,0.10811542124473349,0.20193684821645025
215,0.3327563952218043,0.12906463539514407,0.0202497074414158,0.10637554787325136,0.1781187869345202
216,0.21840415022798235,0.17442868157433203,0.028526666139938123,0.13075645629380067,0.2881503897921547
217,0.377808506693691,0.1266837389065096,0.03650437540082637,0.10699497456803468,0.19373262677320532
218,0.25927817435149336,0.16099300056378674,0.03128286188519035,0.11244306793245908,0.29079172294181976
219,0.33744655402066803,0.12730864075943826,0.02455011193212288,0.10974482111519936,0.17046193006293223
220,0.22066069006298977,0.15677300771698355,0.018268440524479956,0.10292610390796184,0.2119382819551222
221,0.2769912210525945,0.14631117410548442,0.04419844737111073,0.11417133712095646,0.16871939190339458
222,0.3455159809220053,0.1424505778182821,0.05620993851178316,0.114334261842032,0.1983719957104313
223,0.375514980139477,0.13423146702205904,0.023499418573444304,0.10081802334456076,0.18515304618719683
224,0.15498772894531704,0.12704664570532398,0.016836662800642856,0.1076538527988349,0.19554002563185663
225,0.19151520308129225,0.13131491015000002,0.025955392512367757,0.11292658211165954,0.23536238901147785
226,0.1721413469089097,0.12878388047781208,0.03184354791107277,0.10701373016772173,0.24408395130135735
227,0.19676948996493593,0.142352691668635,0.034586488657848885,0.10484208816817651,0.3026340842176455
228,0.15487896182909838,0.1280241817766084,0.031108373444547633,0.10510446347832456,0.3041132135188387
229,0.28320394346401806,0.14377740646211,0.02510105888645877,0.10863662784841534,0.33658392416158067
230,0.24567204793371883,0.139653670037022,0.019207992800158648,0.10497875390140654,0.24860694788464896
231,0.2785334637772073,0.13186964182326427,0.05155481202492604,0.10889134087632944,0.23321890504018444
232,0.2383545181395388,0.1372422598975782,0.04883062216707174,0.11294279704079369,0.20925193329487524
233,0.3576618429775791,0.13165216814440028,0.024751597619154613,0.1051065878383079,0.1583547458969175
234,0.2786210165450386,0.1240052894116021,0.016176159244151566,0.10551457867769914,0.1868583859578796
235,0.4310745734299416,0.12232851809433971,0.02654567546741368,0.10754541595445267,0.17252727546379734
236,0.23086690402124077,0.13630228899706126,0.03426739472442554,0.11012142351221132,0.19622074139558457
237,0.28184899190673607,0.12012593441263394,0.03613684602169087,0.1086572089698982,0.19546535146902455
238,0.2129043112023889,0.13615693277449112,0.03222294199563473,0.10770878715643611,0.1985127725109289
239,0.29816981555066174,0.12150033244760808,0.02037599212344993,0.101164697273458,0.23251161372200363
240,0.2064912823610939,0.13566786530141073,0.022031379310549035,0.1072479085346938,0.24153195616028808
241,0.26267046802677213,0.11990280451826178,0.042092476423080345,0.11096133735418633,0.27007633971877215
242,0.2211858035995025,0.15361348434177402,0.047311034071745486,0.10559661467714856,0.24139012310576316
243,0.3571761652258122,0.11640425742245636,0.03394472306128592,0.10896664303524986,0.23133825668178143
244,0.16847719188857202,0.1480489410396713,0.016258583939513,0.10577837356958876,0.2120230896836085
245,0.2790507280120724,0.1177709104020435,0.025911183383650498,0.10423643180338496,0.1970134430993644
246,0.2396320030481244,0.17306753119023943,0.03474115752513171,0.10575675943718207,0.2119031660663693
247,0.38360671320811424,0.12429075109772383,0.03692663678217469,0.10392538301281588,0.1799107388866068
248,0.15412180563434957,0.1888861105147913,0.03190058359234479,0.10786625436972826,0.1903775498744012
249,0.25376545548635093,0.13737147949779263,0.02014778216835111,0.10585443816493462,0.16219308237423713
250,0.19725306576355267,0.2408269988151527,0.016368807011055354,0.1077081306109157,0.19706077576599784
251,0.24589759934413088,0.16533860834673622,0.029336480167954135,0.10485073542081272,0.16697953958675793
252,0.17611499826889487,0.2826360511425894,0.04274506248793459,0.10545506377895482,0.17660375032397552
253,0.21188151792102008,0.18553525884635744,0.03009038833439488,0.1568885918113665,0.19494512010483983
254,0.21914335923155015,0.2818547605193005,0.02069193890850011,0.1091949479603632,0.15514929886131504
255,0.22809682643495588,0.12424460439277546,0.030261763510683826,0.1083181613781066,0.16182782823722677
256,0.13952836611477487,0.18869098992301864,0.03441429774505459,0.10281247828776637,0.1716173678890548
257,0.18410647309953743,0.12877417556880105,0.03290229837733344,0.10741490929133513,0.20521500405005139
258,0.11552777541510297,0.1324353605695069,0.02591322532731711,0.11188946027224037,0.174521344978539
259,0.16529427088715953,0.1422343407241771,0.01506964330910705,0.1078476181270724,0.20876516368371825
260,0.11824668842000503,0.11638946663319635,0.043830202539524465,0.10360321571370414,0.2029197821432414
261,0.1541816037533637,0.15278550488157913,0.055436794082268925,0.11356993236832998,0.2364950690297005
262,0.12101115902557716,0.1192236319823948,0.027503068667988306,0.10578201480711308,0.2241855858825147
263,0.14103164773286236,0.1530973379377046,0.02204192653638987,0.10249913658527106,0.27886994271760895
264,0.13376935912695315,0.12573036904433282,0.030909565410052707,0.10930173920721492,0.3009482282059209
265,0.13207573861603678,0.12284583195931392,0.03223082730192782,0.10840451198319596,0.2699115693179573
266,0.11222238629833674,0.1414223681304317,0.030495651183175106,0.10954651592320508,0.272794772060588
267,0.12421178138543652,0.11855542868859348,0.02226812369665464,0.1078405563726626,0.20706727673349337
268,0.10288088688923104,0.1335020616298521,0.02504402316177389,0.10413912271840892,0.18091963625719976
269,0.1301217469522921,0.1397205253015272,0.09296183764852364,0.1271238708074882,0.17277707952252103
270,0.10587607354492597,0.1239915461688398,0.028311454137106992,0.1059686237340609,0.1577685429435089
271,0.12847926929922932,0.1529205482862054,0.03522893057267666,0.10269985577818289,0.1849189951940874
272,0.11075417173054555,0.11262853049153748,0.03223365619915593,0.10813223724348724,0.16268191322828263
273,0.1245928706822226,0.14456345324404538,0.025829063464919397,0.10056905870568816,0.20897683253596452
274,0.11296836662517888,0.11643600485231316,0.022813136019037977,0.10596027414131008,0.18462596021385655
275,0.13835933429399502,0.12738314812859663,0.016793108749743713,0.11544631485911933,0.2200318525327653
276,0.10855782103026286,0.1380801420856349,0.024046146136192603,0.09857902872877626,0.25762474806189906
277,0.12976118909669562,0.12652016589149404,0.06649385910378748,0.10930656254748146,0.29240182299922773
278,0.09631913753305742,0.1877006526543902,0.046994528991870045,0.11087134667538162,0.40324776942309526
279,0.1249686094410468,0.12242893367483804,0.029694312258267443,0.10227333111843714,0.27121319378726183
280,0.10154299607874626,0.1771920371031723,0.03022013497348889,0.10884920094705496,0.263239322919357
281,0.11568394656948625,0.12003619144455746,0.0248338914140785,0.11291944276160476,0.2273317333869636
282,0.1127407180489778,0.15911782883352432,0.021022414818094193,0.10097507994396218,0.25646822761990584
283,0.14205288514737427,0.12279288422238702,0.017577521231517287,0.10345958033964658,0.35181243816715857
284,0.11440195965181504,0.14869176945816248,0.020651005520017265,0.1037364965744994,0.30826578704653773
285,0.14548843978438525,0.13144151810689697,0.04954118492191202,0.10537239194883465,0.32581978821844765
286,0.10708876806883684,0.1333186340203079,0.07244460406694928,0.11010446011512118,0.2991822822671384
287,0.12407314034256464,0.1346342254600798,0.02104915862911972,0.10640611760159532,0.2947133365552872
288,0.11869247105036354,0.14025325012820153,0.02979817076782495,0.10896447016476568,0.2694405871958807
289,0.1354160169298904,0.14150539052058625,0.0276563853953335,0.1111110325640888,0.22311310957136432
290,0.10500924370157567,0.13376689593916616,0.022869280655975648,0.10979759343730457,0.22529860789907852
291,0.15335348813173671,0.13956379485531495,0.016135120606167917,0.10364000064117884,0.20254259053162177
292,0.1253634058823809,0.14467278689627056,0.03082005023341497,0.10410170823675108,0.26407813362986443
293,0.15890314063159167,0.1509510172451999,0.07391381077024908,0.11143597025445408,0.23256816783965484
294,0.11225606267316415,0.14954167779690275,0.029019680028615057,0.1014680816233158,0.3781020581677911
295,0.14430521671272195,0.15045079476112733,0.025964339868267867,0.11060274901154282,0.3739351273607463
296,0.12732796182449202,0.14246722762114727,0.028271094992086993,0.104500811114364,0.2396742014269541
