step,deepseek1.5b_fa_partial_8gpu_cosine_lr1e-5-actor/ratio_mean_step,deepseek1.5b_fa_partial_8gpu_lr5e-6-actor/ratio_mean_step,deepseek1.5b_fa_partial_8gpu_ent0.01_lr1e-5-actor/ratio_mean_step,deepseek1.5b_fa_partial_lr1e-6-actor/ratio_mean_step,deepseek1.5b_fa_partial_lr1e-5-actor/ratio_mean_step
92,1.0000134851073936,1.0000074292932235,0.9968282398146888,1.0000014341419503,0.9999339114014918
93,0.999682978576138,0.9999759762218366,0.9969119450875692,1.0000013051498116,1.0000167262883997
94,1.0000739949038968,0.999999048454421,0.9970068694456764,1.000000111602403,1.0000284741966965
95,1.0005994556447515,1.0000188084175954,0.9965530759137536,0.9999772836476708,0.9999675370442372
96,0.9996118659583422,1.0000068472708186,0.9962131617027544,0.9999988033091064,1.0000410262896464
97,0.9992109527190526,0.9999898227934654,0.9966430481857596,0.9999997757996122,1.0000030246252811
98,1.0002019647251943,0.9999733677768444,0.9961005768202472,1.0000067453805384,1.000002906666352
99,1.0000024014812718,1.0000283861707928,0.996478803625161,0.9999940868467092,0.9999768328953248
100,0.9999225849819462,1.0000296586121504,0.9972531638684728,1.0000210034454031,0.9999714596817892
101,0.9996614657197292,0.9999931729127648,0.997429235516624,1.0000053449839978,0.9999550712108612
102,1.0001148861686615,0.999995042277234,0.9973751469672872,1.000008215089382,0.9999930109710448
103,1.000002636456241,0.9999662794172764,0.9972052086444422,1.0000064107872868,0.9999812483601274
104,0.9998951998490252,1.000001247333174,0.9972011190683892,0.9999946050575148,1.0000148553802417
105,0.9996865757692016,0.9999666746533834,0.9968016120469096,1.0000238661006415,0.9999741088909408
106,0.9999019886739552,1.000027645092744,0.9967988349030774,1.0000343528576194,1.0000088661909103
107,1.000085576969598,0.9999888085115414,0.9971465555085164,0.9999860840493984,0.9999977856005232
108,0.9997560363262892,0.9999956529339156,0.9972151052871984,0.999961942732334,0.9999529727424183
109,0.9999542544914402,1.000002898812585,0.9974255115275495,0.999962690500294,0.999933386221528
110,0.9999681087210774,1.0000020305239237,0.9974733860150414,1.0000012328475714,1.0000336963310836
111,1.0000223123231422,0.9999996024149436,0.997374115068288,0.9999784997284964,1.000056261638036
112,0.9999648685167942,1.0000294939511352,0.9972513487343404,0.9999762869060592,0.9998779708938806
113,0.9999505778934276,1.0000203242525458,0.9970500850674486,1.0000299657836105,0.9999378912828186
114,1.0000143155145147,0.9999616319170366,0.9973485770014424,1.0000088159521314,1.0000628907357654
115,0.9999983490817248,0.9999917346735796,0.997562130866037,0.9999641092183688,1.00002521704956
116,1.0000246293986073,0.999998665916232,0.9976755959120976,1.0000006245008923,0.9999551282760998
117,1.0000279202125966,0.9999561831514294,0.9976253896437842,0.999988491864254,1.0000897655263543
118,0.9999997671243648,0.9999897887844303,0.9975679230971402,1.0000121948868037,0.99995087141792
119,1.0001459674549915,0.9999764422078928,0.9975086770596376,0.9999886666492058,0.9999133245031716
120,1.0000557341923315,0.9999891077916908,0.9975550639648716,0.9999957655085412,0.9999221774190664
121,1.000001743362288,1.000031276272081,0.997421912171624,1.000019768311844,1.0000807165229253
122,0.9999342358360688,1.0000078914543755,0.9971440738929817,0.9999943966385122,1.000001341259728
123,1.0001660302446946,0.9999860108930332,0.9974809491360096,1.000025008030344,0.9999743907153604
124,0.9999852791279252,0.9999633774285516,0.9976738440608116,0.9999223433683316,0.9998990329643848
125,1.0001029980038765,0.9999682089457144,0.9977233262047936,0.9999952710254324,1.000043588748744
126,0.9999061835488836,0.9998484264199552,0.9976088403910398,0.9998963391474583,0.999916580801999
127,0.9998685652934588,1.000157641387921,0.9978769641116734,1.0003116797588087,0.9999087035942535
128,1.000023257502484,0.9999719114597366,0.997430482089068,0.999981610334168,0.9999799945419068
129,1.000074926364635,0.9999979252232968,0.9976228647994194,0.9999920984790044,0.9999806317252418
130,0.9998743632911808,0.9999634847044944,0.9977216667889114,1.0000075494870544,0.9999958854242276
131,0.9997960183769464,0.9999431417811484,0.9977108078343528,1.0000100396979938,0.9999494087696076
132,1.000114358429398,1.0000202224518244,0.9976575196337174,1.000011792364107,1.0000042347660796
133,1.0001295663742504,1.0000041120327436,0.9967562283843464,1.0000262146549566,0.9999907294512824
134,0.9997855133846036,0.999979232037254,0.9968851264904846,1.0000131022371352,0.9999919853833588
135,0.999887735247612,1.0000392942801937,0.9974416118860244,0.9999952016093514,0.9999599100401004
136,1.0001043103488505,0.999960890163978,0.997747660724302,0.9999762914623276,0.9999629391924194
137,1.0001942712240497,1.000007206350565,0.997639575055594,0.9999883857866128,0.999922589816344
138,0.9995694279670716,0.9999382013541002,0.9975261156866062,0.9998723375718988,1.0000200181036736
139,0.9997400743886828,1.000026304752399,0.9975996430175492,0.9999769926251132,1.000037154944783
140,1.000036916441538,1.0000154361014182,0.997661539488227,1.000008706531177,0.9999937578104436
141,1.0000425548603138,0.9999873103603484,0.997724063131462,0.999985674974706,0.9999897187801474
142,0.999857634695013,1.0000047511779346,0.9979472224334812,1.0000050373104483,0.9999961325698176
143,0.9996584463338164,1.0000270528843005,0.99720074565789,0.9999856544895068,1.0000311586667192
144,1.0001595920750073,0.9999950215793572,0.997937852925988,1.0000131911457038,0.9999746154869597
145,1.0002117037677611,1.000026251690892,0.9979466663141916,1.00000703746075,1.0000162391906435
146,1.000004120650036,0.9999932340131356,0.9978314352273528,1.0000048224503797,1.0000185385728493
147,1.0001385562299263,1.0000422388888324,1.011236816761084,1.0000075598368825,0.999949064148082
148,1.000178971168186,1.0000047814699875,0.9979123387914924,1.0000276985634682,0.999981140058774
149,0.9999929590633624,0.9999104054310384,0.997696920922286,0.9998439861546188,0.9999962147955712
150,0.9999933134764432,0.9999980409051592,0.997579980242338,1.0000298257849434,1.0000383896245195
151,0.9997130679168228,1.0000022812179787,0.997849147051874,1.0000336516162625,1.0000440809016045
152,1.0001184643990304,1.000009443500376,0.9976713828610804,1.0000270886499532,1.0000007302829852
153,1.0001065793799029,0.9999951245463812,0.9975722596557304,0.9999853097020632,0.999985465716708
154,0.9996710141565194,1.000007055105477,0.9974864924689392,0.9999991395200292,0.9999915106842916
155,0.9997692049791416,1.0000309531505291,0.9973708189365388,0.9999849394436224,0.9999419865079032
156,1.0000844495414885,1.0000024453286154,0.9974481172008952,1.000028671293209,1.000031173405322
157,1.0002876792071211,0.9999750066384836,0.9972299724629436,1.0000599289425849,0.9999968530672292
158,0.9998903472455796,1.000031986365934,0.9972569250508592,0.9999921060153756,1.0000054537403311
159,0.999706587607139,0.9999792916614276,0.997187253370343,0.9999978180812752,0.9999895110167564
160,1.0001178078652102,0.9999851260787596,0.9971343884649484,0.9999778910060272,0.9999229268147012
161,1.0001908617489266,0.9999940318438668,0.9970651772139328,0.9999798833646556,1.0000297908484936
162,0.9996252475026386,1.0000392013796109,0.9969784677463184,0.9999966912357124,1.0000272439420224
163,0.9997413652998052,1.000034120077124,0.9968287340845122,1.000031672957033,1.0000511090539896
164,1.0000557971852166,0.9999706791341304,0.9966539765240024,1.0000077979396218,0.9999953263998032
165,1.0000708899061594,1.0000256443457616,0.9964525559162464,0.9999699091369456,1.0000002912145396
166,0.9999350004262574,0.999958263157488,0.9963241894212034,0.9999780556406672,0.999993734061718
167,0.9998116647789936,0.999844833654471,0.9963325095673402,1.0000003820366186,1.0003242230353255
168,1.000011827295216,1.000016220548487,0.996482299726743,0.999876832395144,1.0000456139968024
169,1.0000254716564505,0.999890976206778,0.9966318899049208,1.0000142088510853,1.0000661550394514
170,1.0000022252692895,0.9998756535847982,0.9967805281813656,0.9999918755872742,1.000019456880788
171,0.9995019019063976,0.9999743258972198,0.9969537411816418,0.9999843421966804,1.000027445269692
172,1.000296530789799,1.0000040307845717,0.9970815550713312,0.99996127317462,1.0000302982736715
173,1.0005371782255763,1.0000310800133798,0.9971534895710648,1.0000063931061465,1.0000394614498047
174,0.999697785331484,0.9999908920664052,0.9971988567649716,0.999998261562238,1.0000368731884146
175,0.9997389394789936,1.00003744139858,0.9972470390569904,0.9999868949146374,0.9999794255321224
176,1.0004563513729308,1.000005806581332,0.9972556638889588,1.0000230407172983,0.999994456293908
177,1.000671110426386,1.000008582720881,0.9972566907042992,1.0000201730678475,0.9999194758137068
178,0.999266888697942,0.9999966577841684,0.9971866041134364,0.9999961677128854,1.0000480172912711
179,0.998598665382494,0.999971686480328,0.9971032701671506,1.0000059284740992,1.0000270729263625
180,1.0001419387662258,1.000010404609717,0.9970461153171278,0.9999999329447746,0.9999792712994596
181,1.0012139671860072,0.9999891309743072,0.9970188982784748,0.9999972449361602,1.0000014240571704
182,0.9991347053243468,1.000014771021657,0.9970501348215006,1.0000178051031343,0.9999618145016332
183,0.9979537674004124,1.000003450564467,0.9971286769128508,0.9999693834734528,1.0000207141041757
184,1.0002285018873711,0.9999433671176816,0.9971699909391728,0.9999605521559716,1.000033608143867
185,1.0000259694330424,1.0000215238218124,0.9972626988183368,0.9999950903072728,0.9999437180144544
186,0.9987430195324124,0.9999787652721772,0.9972930788277,1.00001191213727,1.0000426182156053
187,0.9998772449436644,0.999978598227704,0.9973189815735588,1.000002504099499,0.9999902557395396
188,1.00010377863698,1.0000118859608969,0.9973226194628156,0.9999964309856296,0.9999850117663543
189,0.9999947788214292,1.0000033248812916,0.9973402647104448,0.9999971217786272,0.9999705106756196
190,0.9998433189466596,0.999971863684746,0.9972984612520251,0.999982398673892,0.9998557483232938
191,0.999444809742272,1.0000001715066342,0.9972321634491286,0.9999970482545092,0.9999979184633696
192,1.00044511086135,1.0000349077508672,0.9972476996284312,0.999987757348182,1.000003140581151
193,1.0005050757183478,1.000026160577933,0.9972315026961924,0.9999697293408892,0.99998148874545
194,0.999059309927272,0.9999491211428092,0.9972477636520256,0.9999864847958088,0.9999486601657488
195,0.9987197052066524,0.9999702289381198,0.9972489971590204,1.0000224019451571,1.0000001563474643
196,1.0000577867031095,0.999985088001077,0.997232112245112,1.0000093342650396,1.0000160455731957
197,0.9998702240896784,0.9999439297755668,0.9972955297540737,1.0000036077048533,0.9999311944221456
198,0.9999218235413234,1.0000112124131275,0.997352006579084,0.9999492232998212,0.9998908631193142
199,0.9998663750194086,0.9999668123534856,0.9973982168095452,1.0000063193792648,0.9999848578097016
200,1.000323529355228,0.999995998014788,0.9973963838921668,1.0000034254707628,1.0000579446200797
201,1.0005174375449617,0.9999977634388668,0.9973726601355934,0.9999641809477048,0.9999602217159488
202,1.0005278055620033,1.0000333326725053,0.9973335287389185,0.9999887114894864,0.999931999326994
203,0.999413080220776,1.000020716350812,0.9973511096444868,1.0000089638421068,0.9999946775885448
204,0.9998898103030828,1.00053028938862,0.9973941198988724,0.9999345572803404,0.999926964647096
205,1.0001838681846855,1.000015380474237,0.9974335496387784,1.0000052008941545,0.9999998101648018
206,0.9997574341084275,0.9998994064429304,0.9974549076120768,0.9999378038259844,1.0000204669554595
207,0.9998612395298764,0.9999876283723248,0.9974776498877026,1.0000270272791385,1.0000645693702002
208,1.0000734040820665,0.9999700464963258,0.997506924132244,1.0000272677161477,1.0000612384205063
209,1.0005605907543846,1.000002829071421,0.9975058344089324,1.0000252114383108,0.9999955218507416
210,0.999831773275346,1.000016580699728,0.9974588093129116,1.000041007490998,0.9999691843851046
211,0.9997861047408412,0.9999880105363472,0.9973690610423254,1.0000045500893258,0.9999182916290704
212,1.0001903878281946,0.9999848797221432,0.9973212350159883,0.9999956752732396,1.0000457825054498
213,1.0001527097386618,0.999975985770042,0.9973142813859268,0.9999944131836118,0.9999833420935004
214,0.9993037146826584,1.0000246057086266,0.997343453973876,0.9999726850426558,0.9999838560876068
215,0.9990731412544848,0.9999803984279816,0.9973919513300428,0.99999522268377,1.000082922694476
216,1.0002109225893363,0.9999691730107252,0.997434677327367,0.999845723720324,0.9999862880486508
217,1.0060501051558688,1.000053775568421,0.9974720090889094,0.9999754166117673,1.0000725027568864
218,1.0001531081895034,0.9999918920284772,0.9975107760679338,1.0000010278555709,1.0000344378630752
219,0.9995749237015844,0.9999951176574596,0.9975313348030403,1.0000013928916869,1.0000200225661198
220,1.0000354844544614,0.9999591708183287,0.99749520374462,0.9999898932874202,0.999994740887272
221,1.0001917669549585,0.9999733278744822,0.9974071829029444,1.0000176925963091,1.0000512490291955
222,1.0000554514689404,1.0000190721543512,0.9973556104927296,1.0000019338851174,0.9999793033061576
223,0.9996318586525464,1.0000192885673964,0.9973953824243534,1.0000030910633062,0.999992756285902
224,1.0000195306982251,1.0000260015519766,0.9974507551755208,1.0000186765487449,0.9999932002438152
225,1.000051839541838,1.0000313752341072,0.9974929190455462,0.999981814175844,0.9999799405309288
226,0.999777890888876,0.9999745348554392,0.9975337176894148,1.000006221520404,1.0000362976634574
227,0.9999518791213632,1.0000051096807687,0.9975667994309696,1.0000043432042005,0.999890433195414
228,1.000182517034852,1.0000009341881826,0.997599130886121,0.9999830791670264,0.9999766536121504
229,1.0004358078752245,0.9999934157671836,0.9976037811826576,0.9999727237100402,1.0001047942476968
230,0.9997205774610242,1.0000030163045113,0.9975652029252412,1.0000036246712627,0.9999120660142335
231,0.9994805677264345,1.0000345331888931,0.997441256375927,0.9999906977734312,0.9999952471612588
232,1.0002748902102834,1.0000438099411817,0.9973967167484724,0.9999836194276428,0.9999409340359648
233,0.9999341039869348,1.0000319697077455,0.9974181186080068,0.999956263825592,0.9999829723484932
234,0.9992127322098788,0.99999084806213,0.9974773414487624,0.9999882018289312,0.9999463118795536
235,0.9990432464672874,0.9999914810371896,0.997551095368794,1.0000111419707536,1.0000086545132498
236,1.0001502331150207,0.999974186459804,0.9975871990093906,1.0000366370315137,0.9999106395237072
237,1.0002719001844524,1.0000244813108887,0.9976416924813142,1.0000077199238615,1.0000037513673306
238,0.9994115825328562,0.9999889498474178,0.9976664124912038,1.0000235647966085,0.999978637985998
239,0.9995465477307638,0.9999765006485548,0.9976464079486,1.000010179779069,0.999958882303465
240,1.0000628404319287,1.0000402151334744,0.9976035818733552,0.9999648759971288,0.999861526802398
241,1.000280138105154,1.00001526339696,0.9975004866342956,1.0000334483195876,1.0000524729635425
242,1.0000676576331349,1.0000095845783477,0.9974477368218082,0.9999419832344238,1.0000652332479756
243,1.0004716434826453,1.0000341660242813,0.9974666246585548,0.9999734516539004,0.9999358846199892
244,1.0000616040701666,0.9999840397979968,0.9974979826559623,0.9999690128998324,0.9999973580730384
245,1.000557946727464,1.0000073821498798,0.9975478307716548,0.9999835670265284,0.999976556570757
246,0.9998892994804516,1.0000060164871123,0.9976077213929966,1.0000329211805807,1.0000911360417586
247,0.9999927952033436,1.0000320644905931,0.9976515161407576,1.0000261148539455,0.9999258622451864
248,1.000161268748343,0.9999389698585638,0.9976755028802,0.999988926363488,1.00010357613679
249,1.0002010032926736,1.0000527698833208,0.9976741565319636,1.0000078457926935,1.000018571673528
250,0.9997647238858774,1.0000170062754363,0.9976584244383456,0.9999947387916156,0.9998988025026216
251,0.9997306236812072,1.000010497868061,0.997601982119208,1.0000063436557398,1.0000314362384757
252,1.0002179680392147,0.9999787039481676,0.9975629268339326,1.000016514593974,1.0000041406883886
253,1.000060740636573,1.0000417867245583,0.9975814082865396,0.9998000491720934,0.999769339337945
254,0.99978025767364,0.9998843236496816,0.997650760598212,1.000002176328139,1.00003741102986
255,0.9995272507358874,0.9999861913722948,0.9977080734865942,1.000001858047151,0.9999994416100284
256,0.999993615902283,1.0000062397179694,0.997731231923066,0.9999930941189328,1.0002975452691316
257,0.999993082648818,1.000011973205831,0.9977585861017326,1.0000154043734073,1.000010859253614
258,1.0000287677754056,1.000015616015746,0.9977805410457008,0.9999611311535718,0.9999976897737372
259,0.9999885303431968,0.9999689285686384,0.9977542700793814,0.9999711791222746,1.0000267810743266
260,1.0000230668124206,0.9999943766742944,0.9976892776568146,0.999979651394997,0.999981274139136
261,0.9999974785800676,1.0000527089891524,0.9976276636854108,0.9999809195778584,1.0000037946616829
262,0.9998975951563228,0.9999906530419548,0.9976730929529968,1.0000098447845531,1.0000663592666388
263,0.999870303171602,1.0000144642089372,0.9977262661923716,1.0000016710945503,0.9998616862982984
264,0.999928779323541,0.9999700883281945,0.9977700469456808,0.9999550687995824,1.000008993419922
265,0.9999247044692986,1.000008247252349,0.99778316509636,1.0000155421718957,1.0000358788066714
266,0.9999960324038628,0.9999735253934676,0.9978127473344404,0.9999682872804504,1.0000383912771942
267,1.0000059933118195,0.9999912252936226,0.9978118432771736,1.000007234457316,0.9999606428106154
268,0.9998787125152214,0.9999830815810096,0.9977921329869888,0.9999830939919884,1.0000091882608833
269,1.0000460375144722,0.9999396670609711,0.997568673750057,0.999960301881374,0.9999046551418448
270,0.9999827779559554,1.0000350374418,0.9977429881691932,0.99998433266586,1.0000322961515893
271,0.9998984850632648,1.000011243081341,0.997818329395664,1.0000229895989776,1.000005728968239
272,0.9999458449960188,1.0000393437938049,0.9978407040464584,1.000019472837448,0.9999623418142254
273,1.0000099008681165,1.0000148846581578,0.9978541034036408,0.999998398432913,0.9999727755032404
274,0.9999316586383984,0.9999903143885044,0.9978502655695184,1.0000114830301114,0.9999394537566076
275,0.9999321064223414,1.0000069973827936,0.9978423072316772,0.9999939425966956,1.0000950542463052
276,0.999941086601466,1.0000071581674146,0.9978251698183342,1.000009325810541,0.9998886937902955
277,1.0000112169156117,1.0000207960261749,0.9977117296035748,1.0000072218703502,1.0001252240136913
278,1.0000223783510072,1.000006355895446,0.9977225044109564,1.0000307396618706,0.9999694880763336
279,0.9999765389421512,0.9999852426669428,0.9977860733063196,0.9999957646429538,1.0000058472156526
280,0.99997885919043,1.0000296911186517,0.9978031438565064,1.000022100349606,1.0000412027750696
281,0.9999708118724324,0.9999567665503576,0.9978227040233828,1.000033066551568,0.9999474926292896
282,0.999948743886004,0.999976392608518,0.9978316913816576,0.9999702228758144,0.9999694848401643
283,0.99989607774963,0.9999900179294248,0.9978203320897284,0.9999887506787976,0.9999838140168232
284,1.0000470563343593,1.0000163266268105,0.997826012456146,1.0000243663787842,1.0000660286311978
285,0.9999796966835856,1.0000039231883628,0.9977837603283866,1.000006170376944,0.9998795100061753
286,1.0000453792512416,0.9999698360608176,0.9976515393046772,0.9999864531105216,1.0000222232192757
287,1.0000381131346028,1.0000008939206602,0.9977756894550628,0.9999922058720896,1.0000734674744307
288,0.9999790003691756,1.0000222527111569,0.9978075196783917,0.999983061136057,1.0000004419070398
289,1.000011933421573,1.0000051268050958,0.9978114379606412,1.0000042729147456,0.9998951038876592
290,1.0000326773868156,0.999945701768574,0.9978163146443906,0.9999989627437158,1.0000263263817448
291,0.9999622893581788,0.9999714659154416,0.9978192660047712,1.0000014517150628,0.9999261360934932
292,0.999937425106764,1.0000372363848018,0.9978037072560204,1.0000235241124051,0.9998614132485312
293,0.9999398262426258,1.0000039900700826,0.9975591418643792,1.0000022778174644,0.9999178508364096
294,1.0000456518431504,1.0000205484147255,0.9977026000231402,1.0000012167881835,1.0000489695219412
295,1.0001189425836008,1.0000317479985266,0.997746383207541,1.0000011084008622,1.000150207169354
296,1.0000153077278462,1.0000193164659998,0.997755580659987,0.9999767496956116,0.9999939584866502
297,1.0000216398281712,0.9999822116910646,0.9977857840661164,0.9999872173628084,0.9999847635538096
298,1.000008188843072,1.0000029106896655,0.9977858705889612,1.0000403827564284,1.000123397225425
299,0.9998126263515308,0.999985451567108,0.9978020518485988,0.999987455252288,1.0000465595973775
300,1.000070865301845,0.9999803309027966,0.9976263011079312,1.0000175622689138,0.9998727325325856
