step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed1-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed0-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_alpha_shuffled_seed42-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed1-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed0-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_3.10e-6_seed42-actor/g_norm_A2_sq_step
23,0.0035376168725543907,0.0043045913691005504,0.004795466178826198,0.003215816975992006,0.0029136085358549414,0.003481259425108637
24,0.003708216193613926,0.004478986769708405,0.005884106718485449,0.003342575361183779,0.003610722960608383,0.0032156631163665324
25,0.002928324038789643,0.0033386663153736978,0.0044278086615778,0.003773105718412744,0.003912340043051819,0.003209302681045953
26,0.0031030550313750345,0.003640359357575149,0.004624097316751467,0.004125864454603503,0.0037474189094697736,0.003913485066358485
27,0.0034045391843191527,0.004161782116988466,0.004927872733068744,0.003127963768676836,0.0029754084911890475,0.003375891645289394
28,0.004091971501571894,0.0032711256472449817,0.003608923838895472,0.004039693940717508,0.004179661574095992,0.0038510665252065633
29,0.003738198189094518,0.0039688265074081545,0.004468923181233009,0.003825382628487552,0.003334977384011138,0.004021077858747842
30,0.004055223950830037,0.0032882047212828554,0.004860364153949186,0.003670621499521804,0.0033599803971922177,0.003399339035565421
31,0.003935163966518239,0.0034453694101917193,0.0029833658505430435,0.003942007653608158,0.003531110566901206,0.0032068789072268056
32,0.003493055859948208,0.0033795353055413196,0.003523753188856857,0.0045842355339622744,0.003710919055589425,0.0034229341925412593
33,0.002995263487588987,0.0031951874464099593,0.004789328237679777,0.004107900068859186,0.003631642822933356,0.004222396084410364
34,0.003925280636393985,0.0045789673525464415,0.004691347294411211,0.003936907020251598,0.004396600745999031,0.003518280050519492
35,0.003810935259593466,0.00353508525726718,0.0052237714429502315,0.0033512381246413097,0.004093471762664588,0.00358810006300786
36,0.003985168556707715,0.0034665256256158276,0.003844310686158495,0.004257790585998673,0.0035920631246550987,0.004188769861723737
37,0.0024947977276662614,0.003140993345903497,0.003611679947577784,0.003701191435409888,0.004227468641762259,0.004650080084570185
38,0.002756155625817603,0.004073952402692592,0.0048135134870111685,0.004203379229112913,0.004830091163550402,0.0039323879733884955
39,0.004070237254518041,0.003541028680368022,0.004392627022245406,0.0035751476031810575,0.004589915467616438,0.003611348302340295
40,0.002900755861540376,0.003693459225236456,0.003995053900951859,0.004316507494440185,0.004108514210037376,0.003656518878589637
41,0.0027451959632100093,0.0035244176329774345,0.003935001899734164,0.0035548929545152984,0.003636822464383501,0.003336910832932064
42,0.0030846982805583277,0.0034352793138055634,0.004136332950416724,0.004293926429753615,0.0041322763637352935,0.003732460204194184
43,0.0034787226684293527,0.0036085184089414447,0.005055372993937831,0.004357612420288598,0.004056412887413639,0.003522480556844416
44,0.0034299679225262424,0.0031982951821426953,0.004861676802202688,0.0051928770737140785,0.003997667353720855,0.003311916816296889
45,0.0032045622347549544,0.004032958682517541,0.004111659793454178,0.0033055163412628414,0.0040984781771773475,0.003461123538592312
46,0.002463813799695344,0.003092972045217707,0.004521196983737968,0.004892585543046363,0.0038306896875347505,0.004086943301544166
47,0.0033267602212961865,0.0043210379870326845,0.005030591322552158,0.004383653750766176,0.004018612637597493,0.004571361695054266
48,0.0034191807600559548,0.003314208455797614,0.004479250528005682,0.004125011010155333,0.003990887425916738,0.0036329072647310967
49,0.0027225554185285605,0.0032756488059057457,0.0042853253034965365,0.00373597829156689,0.003914934332399899,0.0034070840164444637
50,0.0034009245055957246,0.0027851398838952654,0.00440092684866994,0.004530484748428763,0.003591645242189451,0.0033024173383892587
51,0.004235348254425846,0.0035857875785664903,0.0047477548954968415,0.0041477008222725285,0.0028697987810189906,0.003326225179083574
52,0.0029501257257387673,0.0035843780353243043,0.004355710490462125,0.00367757704925744,0.0041218195906180975,0.003786359858082947
53,0.003489720164687011,0.0031878715454841714,0.00523067360605106,0.004163107127924011,0.003529393966737469,0.003764455981905345
54,0.003213619968680474,0.003223948317839117,0.003677357360246898,0.003814776587545634,0.003826228762379822,0.003555010021961772
55,0.0031651932026267255,0.0035819224691453623,0.004124017625163186,0.00468831429537399,0.004068568856898753,0.0038288599924496776
56,0.0031101283218937033,0.0031184966866309336,0.0031696197405863013,0.004801284223359612,0.003771925994630965,0.003315889837852268
57,0.0032113676687818542,0.0030703801675834473,0.005042890155797807,0.003143760176649152,0.0025356381583888647,0.003854573997722694
58,0.003271325353066795,0.0037939757431321706,0.0044455716038110625,0.003938940774993647,0.003512238593542825,0.002718019534828378
59,0.003453679687271764,0.0032491991287679853,0.004469388844551149,0.004253771086024764,0.003488238580470728,0.003348724367608486
60,0.0027443976599063656,0.003599344619944014,0.00295289888092543,0.003638353888120871,0.003718699511658597,0.00304753790309164
61,0.003639589797230072,0.0035167334580023272,0.004768221289161388,0.004494067691399444,0.0030562932051351813,0.003014435078494993
62,0.004237266944019931,0.003904817670772044,0.004177618333288661,0.004040896314230539,0.0033562273959082465,0.0030698692554167093
63,0.003427782962850533,0.0033215718811288675,0.004684804910774738,0.0037836569107534113,0.0030308682187248684,0.002966741266073558
64,0.003416770984781202,0.002583825221292833,0.0035158217665839753,0.003308100693692382,0.003325202407471332,0.0037896566584776983
65,0.0026349524922485365,0.0032075053180142263,0.004292554496882848,0.0033710634166962995,0.00282120175735852,0.0033617450942979186
66,0.003053211124519134,0.003545356907620642,0.0039135551587227225,0.0036141523607858906,0.0031298935228628957,0.0033263869067345886
67,0.0035493443599655876,0.003314761051976413,0.003945752938262859,0.004009989148629064,0.0031402298847603006,0.0035179784526973828
68,0.003633631024426784,0.002791230927588533,0.00511565543233588,0.00377329404560207,0.003450516673732014,0.003747195422248843
69,0.0031821160201384313,0.0029706260718993195,0.003923965708853865,0.0033905808747360525,0.003138543833129092,0.0032469459938462763
70,0.0040716362866086596,0.0029529198133388373,0.0035643914443529994,0.004229780464043489,0.0032403999748002897,0.0030711903783152985
71,0.003581272803825749,0.003346245107182656,0.0034863033057858594,0.0033701561147638512,0.0032772019655914995,0.003204119818108431
72,0.0036504344705113622,0.0031996054382037353,0.00414222866145782,0.003966540985886743,0.003328779510173693,0.003944953654898367
73,0.003587368180058115,0.003374840153092221,0.004856331808648846,0.0030702783489323774,0.003671737755153737,0.003934419784381023
74,0.0038143184981310105,0.003101281578098567,0.003488762297878376,0.003807113579269977,0.0029948313752151774,0.004199174207038488
75,0.0035879626596965683,0.0036170796725352953,0.0035891082376756866,0.0032652322280256204,0.003971302523417617,0.003573157907250455
76,0.0029347048950324507,0.003101234392610598,0.004592194241404005,0.0034964809956663273,0.003963769670865193,0.003870588950102963
77,0.0024503636789806648,0.003312875384926965,0.004678075092155962,0.003311981113707415,0.002775410840598877,0.003090502886121788
78,0.003238080548254586,0.0032870859141326896,0.003687038500758808,0.004096382488794503,0.0028960587857342498,0.0027086021825303477
79,0.0034792939994084957,0.0034946431624637403,0.0043490800824901865,0.003959903268186415,0.0035531608238080193,0.003053563795474479
80,0.0032541583833735612,0.0035702449505000977,0.004187109515477115,0.00315203493717403,0.003228458714303464,0.0031815308506504027
81,0.003591302242454108,0.003765547952002294,0.004911452217077661,0.0036253697633305978,0.003282818300407756,0.003561841512953671
82,0.0023381729003468534,0.0032654495278152396,0.004438032289656085,0.003336365955117415,0.003246414160189422,0.003819373059239692
83,0.0035156415333380824,0.003552356361733332,0.004111239411625896,0.003604975735930511,0.003896656262159685,0.004000839639751568
84,0.0034811378298168806,0.002208142145050701,0.004582457955765051,0.0041270163412815706,0.002868976460991412,0.003408997620318059
85,0.003265747366630585,0.0032430492578470436,0.004114397813194203,0.003194107664809645,0.003263298417814742,0.002667554470868935
86,0.003861617964347133,0.00315102151111953,0.00441411568887299,0.003861736637839297,0.0031374816831891855,0.003448663655700655
87,0.0028888174121423065,0.0030335153298117427,0.004150887808329325,0.0031467832420669565,0.002912976454434908,0.0034109412990353653
88,0.0036692264692247656,0.0037017591393018984,0.004623648702464648,0.0036238829031436386,0.003546253478538164,0.0030799789123615055
89,0.003097438764097556,0.0028116025319397824,0.004125538674666969,0.0034693437590051805,0.003288501742259361,0.002859267556757978
90,0.0032860672246804805,0.0031999184477833503,0.0036958024034809433,0.003925795305612353,0.003016651385892939,0.003011344256740087
91,0.003516468270811049,0.002708405590472527,0.004356575906187735,0.003855193578470228,0.003364300186079604,0.003045093684670978
92,0.00406128739895023,0.0036638132081424,0.0032885614342853062,0.003152036557635231,0.0033679531330065545,0.002817765954551777
93,0.003802107512672795,0.0027946744800299776,0.0042785198314676575,0.003565898022269924,0.0029464806925060833,0.0034839688915089544
94,0.0035340918369297933,0.0037459077848326417,0.0034370617930528516,0.00336422728058792,0.0035818285927895163,0.0035583443544442905
95,0.003406885042849686,0.003111981645838218,0.004699842195394018,0.002817910623717117,0.0031903203727255435,0.003894006325392696
96,0.0034249369348048125,0.00324898576467959,0.004190412371710188,0.003443672284808218,0.002886386485896836,0.004146389034913298
97,0.0028531126424979716,0.003514448356192724,0.00404261814585351,0.0035627229895391654,0.004078124845783125,0.0031666873533364687
98,0.002987695860574068,0.0036886127741636104,0.004317186593477555,0.004260144456236622,0.0038055385994076904,0.003404411889637472
99,0.003093824830082291,0.0030277309848770403,0.0028742691868138596,0.003747461007545824,0.004073180537239023,0.003979089825181429
100,0.00288211796611317,0.003123148297915509,0.003848637894216407,0.003514465966108226,0.0030289556420715893,0.003395905918315838
101,0.003593140742374633,0.003253403041356663,0.003656216415834728,0.003398638814278008,0.003849795139267023,0.0035068649341251324
102,0.0036633743674448576,0.0031667053583741907,0.003531839292018386,0.003099661004966396,0.0031474000871787133,0.003516831797747917
103,0.0030828521714541123,0.003031893323405777,0.0032889471279515248,0.0028898059453678665,0.003209540144027455,0.003606461151124041
104,0.0027175787394834797,0.003923867605717695,0.0041447078198536364,0.003151673271243288,0.0031730640044777803,0.003288681892703785
105,0.00322845287469898,0.002494899945876988,0.006885121260004281,0.003678292127087923,0.003049756737783549,0.0037261970901552623
106,0.0027307585591636956,0.002943144829583547,0.0036592392563728543,0.0027957332110937535,0.0028066074496212326,0.0033081776222362892
107,0.0033937916961183185,0.003207551971257093,0.0042236116438940435,0.003624905320572929,0.002943073249092004,0.0027420101561103
108,0.0026237705621404415,0.003608008646052488,0.004390643703450399,0.0025245958430189864,0.0034835008690829662,0.0028048626003939624
109,0.0036994529019879424,0.003355924893705833,0.004233873803937944,0.0035802630892649207,0.0030571863857317646,0.0029506652231992593
110,0.0028579411019936675,0.003545537950752797,0.004478243462117398,0.002651153680474084,0.004084678392116566,0.002918359785230211
111,0.0024775028992632484,0.0035269656153660506,0.003874195827731618,0.003724932697531927,0.003361462803405106,0.0032545015230488724
112,0.003044161111444336,0.003787842032206131,0.0037169294673198537,0.003951099378580377,0.0028240587588579387,0.003312968151248811
113,0.00407968169476829,0.003123155566701525,0.003621295507954606,0.0028309717746635805,0.003521102892233586,0.002990615924892834
114,0.0034276571028344924,0.0037288019939798497,0.0036335702840253102,0.003434578718557959,0.0031866827181370183,0.004093741450950313
115,0.0032263958002117367,0.003213310890814309,0.003129627440983987,0.0034772308286665364,0.0033070203584666578,0.004005919054014096
116,0.0030883370138957956,0.003495990726513797,0.0034987232237449956,0.004068283389525168,0.0032613054866032997,0.003419402857291569
117,0.0022738619556190933,0.0031884105961629368,0.004155724889930705,0.0029201729836785743,0.003553303943720627,0.003619849511169574
118,0.0027847583328556337,0.003097188194562784,0.004727949163927111,0.003360464388414284,0.0031102405982495543,0.003501585812046722
119,0.0034037308079696705,0.0033037996489691,0.0037773477112727433,0.0033929398603189985,0.0034555836451594115,0.0036276508917975343
120,0.003196270782379866,0.00291301636306975,0.004546489777282055,0.0027894574708558196,0.003202477954876776,0.0037325096725920655
121,0.003159630666884941,0.003246429518424594,0.005045160608171807,0.003505327881603594,0.003617188447523817,0.002986966139773272
122,0.003421985621715897,0.002785373647771958,0.004040354137562115,0.0029569214631372112,0.002835378454091948,0.0028198833621749476
123,0.003521903904203665,0.002918776753427813,0.003459363564281873,0.0032111785267889825,0.002862795095165805,0.003760891721486161
124,0.00354619586233446,0.0031340185002835357,0.004036293980724704,0.004059974805133249,0.003759015744525702,0.0028371729789170514
125,0.002823885544864412,0.003405672207724669,0.004994424847095219,0.0028456550639049485,0.003552889704221907,0.0030510839712070133
126,0.002900161399325597,0.003409296291469415,0.005155013054838553,0.0036263839269562474,0.003084112490611916,0.003387483368793307
127,0.003082366861101895,0.0035941789494351424,0.004369638351989587,0.0027671309001994497,0.0029646937733786055,0.0035677994075153383
128,0.0029064903828271644,0.0035811528284735495,0.00406389967169484,0.002978460457545962,0.00315935314491333,0.003514348018876321
129,0.003097780114230654,0.003329498603884711,0.00428369376837215,0.003492098305804769,0.003702594324516372,0.003544596496501784
130,0.00356421378942154,0.0030809937423278092,0.003634554437866334,0.002862431369505548,0.0034540023829392995,0.002599291515484503
131,0.002718365282836935,0.0035829918027348775,0.004047216279488555,0.00364510596272207,0.0029697470060669005,0.003696698847982683
132,0.0028313328280332338,0.002399999320361929,0.0036289780283742822,0.0029972130418266236,0.003219632315551828,0.004101468736149088
133,0.00297026282514515,0.0030310509666091876,0.004179861677839718,0.0032428001508113826,0.002623431086757082,0.003739301813734998
134,0.0030697542101228393,0.003196212738908449,0.00514444122672471,0.002994740064845616,0.0030102071481446172,0.003200202184756167
135,0.0026963275631949088,0.003224757244568424,0.0032184914860437347,0.0032447373023148573,0.002748963858096948,0.003329084443038176
136,0.003424648428363088,0.0029731393374111837,0.004074913492724124,0.002996904530908155,0.0031311329881262653,0.0030855992844177954
137,0.002773364725702037,0.0030489699591893325,0.00467765344752588,0.0037638122560817466,0.0036818098113888514,0.003248595877666516
138,0.002840778476978597,0.00294698051757039,0.0029614822462779647,0.004021464913489828,0.002577053059480719,0.003545107439890716
139,0.0025741351909928543,0.0025623972198970924,0.004079353675478441,0.0032093640333440247,0.002918662417368084,0.003759023863583176
140,0.003079666577483463,0.0026502932909226264,0.003985615316891594,0.0033246018059074076,0.002875814786277412,0.0034410151502652178
141,0.003530978783634971,0.003209160693916393,0.003937430629954808,0.003578365159462661,0.0031369556148602594,0.003612215837926613
142,0.0023861526897018216,0.002643496439826485,0.003373903449994437,0.0029216251887437222,0.003057667720623794,0.0031963757850192536
143,0.002656535737216746,0.0039459745520675875,0.004573800842300491,0.003487898822245881,0.002688336639751831,0.002485436676305618
144,0.0025081319345016616,0.003232646448139438,0.004155681550007024,0.003628277028969784,0.002850875882602454,0.00314179358002526
145,0.002883645020579552,0.0030037019698896596,0.003922823325289183,0.0029886632082693006,0.003051614771033548,0.0033563903973534855
146,0.003779165227173691,0.0030388701186404516,0.004876937176646566,0.002767604902353806,0.003159390729490984,0.0033901092144333653
147,0.0031517195285114897,0.002683203867939284,0.003616781708937545,0.002922272574342048,0.0032412887091905246,0.003662626456772081
148,0.002872743400503726,0.002500782782142037,0.0041576010702026305,0.003851584359034193,0.0027291263039391084,0.003704378105669608
149,0.00212164784400928,0.0031591091370465345,0.003669157301467183,0.003547465357724071,0.0033463835517818646,0.0029856197209187003
150,0.0033624173705067966,0.003146780718555754,0.004654456905822165,0.0030679365765683927,0.003239258903184907,0.003147383596622964
151,0.002556936044503351,0.003060694836289295,0.003697067402983261,0.0034163699016082293,0.002898157287148185,0.002984902304619633
152,0.002988071584284634,0.002936498651608082,0.004807181310426961,0.003156405083653164,0.0021964233624585413,0.0033640730701368854
153,0.003368762792458878,0.002915759733922021,0.0037919291314039154,0.00348787974164941,0.0037216324584326407,0.0033738133788297105
154,0.00224233695091463,0.003342497567185373,0.0030717575011886176,0.0030569729336746626,0.003197914703188938,0.00331456698610484
155,0.0035692026768620083,0.0032277739345953,0.003833186138649116,0.0032661481481903146,0.003536655475255562,0.003448763354382355
156,0.0023766194238502947,0.003554165625256252,0.0031725807978149117,0.002853786073469515,0.003363489385249775,0.003156009949501946
157,0.0027698360671453317,0.002649574677198518,0.0034983025666801746,0.004320607725490488,0.002519545557656271,0.0033777662300296767
158,0.0027972793524552396,0.002534996049203147,0.004079517969363033,0.0033946180474842143,0.0026506578697834825,0.0031039704594605848
159,0.002696984109499728,0.0031509095550120237,0.004727724968428269,0.003225214044163881,0.003275403157101653,0.0038574091116987215
160,0.00325013132728295,0.00297724582814665,0.003815963506128792,0.004057983239223565,0.0023116428339979545,0.0032121979470501293
161,0.0023505891005019125,0.0028698206237086077,0.003537553331375103,0.003550860422582896,0.0026052059458578952,0.003260300363049957
162,0.003222015730327197,0.0036796749810323903,0.0036428573640272578,0.003481261289716857,0.0031611835161634303,0.0030991197288046004
163,0.002849249363132966,0.003227136551302418,0.0035246127398409315,0.0031613071441031464,0.0034262721356538954,0.0037473432371278098
164,0.002998075420539142,0.0031196367170456133,0.003921337785878865,0.003412933292570955,0.002972978165793904,0.003513180523228791
165,0.0032553433886931497,0.003182386388431997,0.003565959233541952,0.004320351576584132,0.002961788076886709,0.003400186525114833
166,0.0033065035334013163,0.003338828888619166,0.003265665490392057,0.002732169433145349,0.002703268609841086,0.0029237785422091276
167,0.0031435584833866257,0.0037005853522790472,0.003986929828361099,0.003878816076113494,0.004325381656678796,0.0033223975310473827
168,0.0025347859690940254,0.004003481585690612,0.0038070737156338575,0.0036286093682452794,0.0031391057711748814,0.004021789185556972
169,0.0024147271340302823,0.0029306578885726067,0.004138015379942454,0.003271189887403904,0.0038927741271875447,0.0033293144291877985
170,0.0025308450921591097,0.0036041042095379186,0.003934106282882319,0.003049051884836707,0.0028819567015362997,0.0031720338474870097
171,0.002667177862223915,0.003794297506546329,0.0033720992124475742,0.0032437838339574357,0.002916592749685901,0.0032776872269588394
172,0.003226270615818353,0.004428061354562885,0.003078167055115374,0.0033220495269445888,0.0033100250787446105,0.0034062589319743533
173,0.002526954084546793,0.0039050983865949233,0.0035794873362679906,0.003067755293390423,0.0025001292082254276,0.003483201289310666
174,0.0028613888564647206,0.003695544773372789,0.003855606448511269,0.003514284732937965,0.0025597303326250777,0.00335733556331813
175,0.003091028472818795,0.003735752750092855,0.0034181009832658592,0.003241975326482314,0.00268104731875315,0.0031465131689194085
176,0.002305016256271988,0.003708094992698422,0.0038206250391400287,0.0028971319156779335,0.0026012350833261445,0.003062950898250847
177,0.002690651484865594,0.0039040752906306926,0.00435767813718576,0.003323244496111989,0.002609819227895307,0.0034068167846024707
178,0.0028332318416129784,0.0033648552080641995,0.0034402464157917783,0.003520358693772678,0.003072936408544033,0.002927453004255899
179,0.003021436407377262,0.0034634307017418716,0.004292031419113683,0.002847509114781876,0.003014708249924827,0.003645276262055514
180,0.003151606646611893,0.003267916613822969,0.003938274978583867,0.003693833722783344,0.0023891190192420315,0.0030991768839678233
181,0.003448925381627801,0.00356206581632395,0.003304212529461599,0.003273921522699356,0.002954828801134215,0.003979142365190623
182,0.002368088045182454,0.003814047155754537,0.003701819169729964,0.0035416686757213257,0.0028085863006981934,0.0032040735570157846
183,0.0031529544013084564,0.0031601809169578172,0.0034674224651553443,0.0033390640773151427,0.002965124337951654,0.0024775272455218635
184,0.0023525259433878607,0.003108319368354442,0.0033091715780156393,0.003043905876368201,0.00257113995546211,0.00275246886071548
185,0.0034716504817544416,0.003276505750595052,0.00442717249490205,0.003268373594055255,0.0034792148440731425,0.0031289212810794668
186,0.0029347723723912936,0.003082551201076319,0.004192156241611668,0.003223278708913413,0.002774992165408439,0.0035397621320267495
187,0.002734776557404303,0.003749125075039585,0.003137794877338703,0.003380887683729305,0.002960711278383403,0.002631847855790626
188,0.00332034631436921,0.003703013114690234,0.0035754275209945786,0.0033271545393486713,0.002658397205950799,0.003639696201251476
189,0.0028913329015759254,0.003771673369264697,0.0037848089322490928,0.0036322567843506738,0.0031150614831125787,0.002778794689594741
190,0.0026791786016388997,0.002874994159005047,0.003359280878712028,0.0026751362101317087,0.0032470252900678783,0.002829041529619609
191,0.00282790476916252,0.0037263416803025983,0.003766751805253233,0.002858238534806768,0.0032161981731323977,0.002867893672381003
192,0.002606006150809587,0.003380697796395815,0.003683226929646246,0.0034706513430460277,0.0030577132982042236,0.003440582282191312
193,0.0033942259079817244,0.0033282653945655902,0.003932425256752625,0.003172439687818702,0.0030513800967787276,0.002899880922945643
194,0.003744544907967759,0.003093921097807687,0.00345945612315614,0.003747174880333064,0.0028306106684587683,0.0031564178131856073
195,0.0027521071148298233,0.0027855408248092972,0.0032380766327772333,0.0035241826897344057,0.002492039654470832,0.0032464481784631504
196,0.0030980159354846624,0.0027717640354757225,0.0034087183443277077,0.0027788996700954956,0.00280971328590693,0.00373307791593832
197,0.002950102483352409,0.0027648822179900945,0.003728267975550939,0.0032717777840449627,0.00307972708993489,0.0034203763143966313
198,0.0027423786710193995,0.0031885345057547907,0.003867606808591308,0.003812676981194936,0.0031459654753965955,0.003130654704101412
199,0.0034920012430473624,0.002569144150413373,0.003327588187734574,0.003759283801930257,0.003188477349379985,0.0035986493501033064
200,0.002789369248684855,0.0035560088192014712,0.003846005856764221,0.0034201101246223195,0.0036550522925706376,0.0031286677275239707
201,0.0034948053158556144,0.0025857697734797324,0.003365666839513498,0.003716981685662532,0.0033351821036562753,0.003491303090619482
202,0.0030357675684407857,0.002880042879683698,0.004445997814401921,0.0033105510615327217,0.0037415352932244662,0.0038828924468284616
203,0.002470554732355639,0.0032652044956716212,0.003831135816997412,0.0031221346125171706,0.003443458341254586,0.0029361654162057423
204,0.0027977805033990227,0.002651179026198866,0.004386667369833352,0.0036342408639262686,0.0032096542103857715,0.0031157598039046807
205,0.002449839861187268,0.0029614734412477515,0.004141239579210357,0.0030831321397922717,0.0033790136599394236,0.003798199376207533
206,0.002291284073516724,0.0031395574270027277,0.00301592999179087,0.00379534414846402,0.0024096091845977785,0.002919661276413988
207,0.003078966608504369,0.0026495527656872253,0.004130072897886752,0.0034591949373631234,0.002888052090511715,0.0033040283327366443
208,0.0031203235640398586,0.0031297773416062496,0.002945315507812706,0.003361478401576156,0.0032962320387426624,0.0031167796188841653
209,0.0028187831287160895,0.0028540259194290195,0.0036157185678282982,0.0037002419582932745,0.00305818040570229,0.0031310184299687496
210,0.0030272223786918908,0.0033413893201296213,0.003824005641241862,0.0040316662530621135,0.003673134578803867,0.003265961886969801
211,0.0023450418191809305,0.0023909527994339895,0.0034025169871532545,0.0031508847274544366,0.003136429670148327,0.0035011822461256392
212,0.0031009072093266033,0.0027392274748389393,0.003625999129340747,0.003254811642176972,0.002544326274134806,0.0028572044995812816
213,0.0031740833396677456,0.0027317619995638445,0.003241046894159152,0.0032504769906502385,0.0025953784419481245,0.0029891332026677395
214,0.0029194170088735166,0.0026697504441503695,0.0026804124592840093,0.0028611531864907854,0.0030425831314035666,0.0030318768442933906
215,0.0030541914596686655,0.002847366440695124,0.0037716193308389113,0.0032286750848392436,0.0034482503923514295,0.0036864664852859753
216,0.0024547303003235833,0.00256333137182294,0.003715288394561907,0.0027403825667539133,0.003190072210797022,0.0033904705655272223
217,0.002566842536526605,0.003522659639529599,0.0037558353010978545,0.003221864007720786,0.0027339800682186586,0.003391093672417161
218,0.002922063834751906,0.002588694048334678,0.00340309958092049,0.0030447509813498904,0.0025418552155610607,0.002698296859406666
219,0.0028593936129009097,0.0028870235790305395,0.0029315439619955353,0.0028225964230893016,0.003136068749311596,0.0033353310848001283
220,0.003098107896118281,0.0027717335623644217,0.004130432931989064,0.0031138487679501585,0.0027941269863240074,0.0037332236964031577
221,0.0023585079304873787,0.002509614329325697,0.003134194678062597,0.0037687084202160407,0.0029289421036238212,0.002863912583721507
222,0.002930223501767914,0.003301548402099885,0.003855124621785176,0.0033805392232465004,0.003249487500212183,0.002876107359541541
223,0.002783566708545705,0.0032193172108499713,0.0034032458238996114,0.0030994015978617058,0.0031670622092036613,0.003162826496456115
224,0.0024775348795676674,0.003134036296888741,0.004922986438665922,0.003303835322414841,0.0029232629251284047,0.003733435146965064
225,0.0024585481760737585,0.0028906055872697342,0.0030389106874804447,0.0030420033219525767,0.003120347354183155,0.002722751948807078
226,0.0026701918205819853,0.0031494927505755863,0.002453447268983124,0.0030566374361734156,0.0027472038035509182,0.00324817191568599
