step,deepseek1.5b_sync_8gpu_advvar_ent_lr1e-5-actor/entropy_step,deepseek1.5b_sync_8gpu_ent0.1_lr1e-5-actor/entropy_step,deepseek1.5b_sync_8gpu_ent0.001_lr1e-5-actor/entropy_step,deepseek1.5b_sync_8gpu_cosine_floor_lr1e-5-actor/entropy_step,deepseek1.5b_sync_8gpu_cosine_ent0.01_lr1e-5-actor/entropy_step
115,0.15174944130592935,11.926714445863452,0.13525580567226786,0.1219688355922699,11.918200387404514
116,0.1549462408799192,11.926430014201571,0.1400411334698615,0.12433595210313796,11.918318741321563
117,0.14481578288888114,11.92684131690434,0.1249880488941689,0.11851698160171507,11.91859023809433
118,0.14608871666606257,11.926366261310047,0.13282144777274327,0.12427122890949248,11.918800748311556
119,0.1495956716471878,11.926544869939486,0.12789462036595736,0.12165726721286774,11.9189568206116
120,0.14305899855897353,11.926740941794025,0.1313591126333146,0.12177931517362596,11.919106793403625
121,0.1512821275918257,11.926410655764972,0.13074544917933806,0.1255230009555817,11.919298362313656
122,0.13330157473683357,11.92700260516369,0.12058809814560743,0.11484934389591216,11.919525569882886
123,0.14323557890851848,11.926499964509691,0.1222114458317972,0.11888014525175096,11.919570195472849
124,0.13667864132051666,11.926807952649666,0.1259098280709662,0.11480814218521118,11.91968296567599
125,0.13787202828098089,11.926576662754666,0.1235955166320006,0.11933792382478714,11.919554358623069
126,0.13983446605730976,11.92694539954697,0.12573759911271434,0.11864835023880003,11.919557243585588
127,0.12930780893934535,11.926484666653533,0.11306649395318832,0.11253692209720612,11.919913271726188
128,0.12554992494604936,11.92696986501179,0.11391301629090206,0.11431539058685304,11.920111292600632
129,0.12315526428366344,11.926568853132652,0.11801369163828591,0.11695471405982973,11.920357646544774
130,0.12495175606075108,11.926760904250608,0.1187864933289466,0.10947681963443756,11.920522603296464
131,0.13079437412129347,11.926509824491315,0.12035838503983212,0.11626092344522476,11.92040187395536
132,0.1259758868481873,11.926888194577447,0.11579809040995316,0.1074141338467598,11.920167796313764
133,0.13145566340868495,11.926813312371571,0.11241573124296136,0.10770244896411896,11.920088929514732
134,0.12202985010697462,11.926739493384956,0.1106030597452032,0.10238921642303468,11.920484198677924
135,0.12285841287600552,11.926787253220876,0.11600746339859648,0.10795734077692032,11.920938564885049
136,0.13247601261404768,11.926418840885162,0.12039896625686776,0.11294476687908173,11.921154525130987
137,0.11839439404174322,11.92687493973765,0.10068702809935944,0.09854386746883392,11.921058442662744
138,0.11424305923865176,11.926550363239487,0.10299392813414504,0.10299542546272278,11.920430556816214
139,0.1248102577775149,11.926690872226445,0.11541025184454735,0.10646968334913254,11.920055191963913
140,0.12737582587370916,11.926887137848034,0.1104643908962,0.1061638742685318,11.920434457640496
141,0.1181547584477812,11.926970116427688,0.10325837684319016,0.09761758893728256,11.921198519449383
142,0.12077003045053016,11.92695424627902,0.10608590761495924,0.1008189097046852,11.921402131066175
143,0.12022064978870133,11.927175472860467,0.10810205087446692,0.09732083231210709,11.921380174510618
144,0.1277697392250979,11.927062219864611,0.11050603891701692,0.10569483041763306,11.920939356088638
145,0.1200841356709134,11.92697530110677,0.10429464135350744,0.0983969271183014,11.92050738720333
146,0.12577760726257806,11.927243630628327,0.10701808077473011,0.10452084988355637,11.921033483563049
147,0.13326287955219002,11.927058471215735,0.10375045390506071,0.10285121947526932,11.921644529875588
148,0.11621756209969156,11.927218048108948,0.10338451688982209,0.09439822286367416,11.921512649339787
149,0.11768624740042946,11.927137649721567,0.09734712945911186,0.09122299402952194,11.921190486234778
150,0.12398072569517464,11.927018913200923,0.1066990726908972,0.0978303775191307,11.921005542598554
151,0.1313913268095348,11.92742237193244,0.1099281293519942,0.09781040996313096,11.921386380405988
152,0.11705662566237152,11.927153221435017,0.10157063000397534,0.09395714849233627,11.921738773584366
153,0.12777486527079923,11.927288621664047,0.1001333834547867,0.0904393419623375,11.922010982737822
154,0.11923135913887314,11.927200475760868,0.1001872252354799,0.09232525527477264,11.921778278691429
155,0.12130284229791616,11.92715488637195,0.10288904900715518,0.09122919291257858,11.921254745428111
156,0.11584532893418024,11.927128539569136,0.100870089694148,0.08856798708438873,11.921602008999258
157,0.11425255831669676,11.9269699577023,0.10159270807740872,0.09148862957954408,11.92206134485162
158,0.11409434387783726,11.927191446809209,0.09832452846214522,0.08545155823230743,11.92214840909709
159,0.11904105897735652,11.927127391905398,0.10155066516694376,0.09443986415863036,11.922203804765427
160,0.11008407625856556,11.92687770207723,0.09612384370252998,0.08656947314739227,11.92093230485916
161,0.11364376732076792,11.926557426389897,0.09668525027650916,0.0855448842048645,11.92105099032907
162,0.1240576524075798,11.926731447378794,0.09922429910579392,0.08955353498458862,11.921715689056061
163,0.11374934609210507,11.926585010335415,0.10276071219281716,0.08833779394626617,11.922274328660274
164,0.11421962500952014,11.927207592286562,0.10059823074139829,0.08462528884410858,11.922531255653926
165,0.1095993566019128,11.926582249728115,0.10039064108372428,0.08511929214000702,11.921888259478978
166,0.10733419626131248,11.927277921019371,0.0941344399523752,0.08296244591474533,11.921368147645678
167,0.1169656964272938,11.926792167954977,0.0979226821959442,0.08922229707241058,11.921999621040682
168,0.10985404065706664,11.927429016207306,0.09640047849494623,0.08216968178749084,11.922493789125893
169,0.103222122257908,11.92718885817998,0.09203626504278786,0.08343346416950226,11.922572956365698
170,0.11425668037364908,11.927200039795467,0.09908129152473669,0.0866532176733017,11.922456455230712
171,0.10570901568151184,11.926987982157504,0.09497203384959248,0.0832020491361618,11.921568759850093
172,0.10987306896688256,11.927451170259909,0.09392724907427856,0.08291792869567871,11.921690428256989
173,0.1090612523878614,11.927082860842347,0.09407337517699316,0.08498440682888031,11.92230460781982
174,0.1004082638480569,11.927187896543934,0.08958400269363855,0.07936137914657593,11.922375358854019
175,0.11298908576007104,11.926820323580788,0.09686116060122936,0.08657313138246536,11.922145473784294
176,0.10696758518157444,11.927370577562051,0.09230858646333218,0.08264753967523575,11.922376763993416
177,0.10815071024347184,11.927265865728259,0.09131057035424311,0.08310899883508682,11.92280862436575
178,0.1032640935998049,11.927288176491857,0.09723667150398756,0.08391221612691879,11.923013819966997
179,0.09464486658765488,11.927459765564311,0.0922484251257794,0.08011074364185333,11.922213212081363
180,0.0995279785243126,11.92739313139635,0.09272442565166523,0.07754231989383698,11.92146938513307
181,0.10771983067198836,11.927459604599896,0.09612708228682593,0.08458235114812851,11.922546670717352
182,0.09912660988629796,11.927606856121736,0.0934246732984953,0.08080994337797165,11.92299272875855
183,0.09480952176913296,11.927284138790077,0.09443098057375247,0.07927540689706802,11.92097509588514
184,0.0997310099347184,11.927342510584628,0.093556843748295,0.08042274415493011,11.921307497365136
185,0.10453538941826834,11.927048420560531,0.10015899081633468,0.08085471391677856,11.92232117993491
186,0.09647168359294048,11.927485336720103,0.09467817673525449,0.08099944144487381,11.9231049486569
187,0.10589907565412836,11.927140633265177,0.09988593909909706,0.08594007045030594,11.923049804142543
188,0.10119954550646072,11.926842154728044,0.09946387257189192,0.08057674020528793,11.92174883740289
189,0.09601828839589396,11.92694652080536,0.08967336924607924,0.07537448406219482,11.922146790368217
190,0.10093064402462916,11.92641706563331,0.09541582147481832,0.08100467920303345,11.922765166418891
191,0.0972302812300226,11.926863168676697,0.09444475931888248,0.08147988468408585,11.9230133329119
192,0.09774086176184936,11.926572641810855,0.09350201307221297,0.07794111967086792,11.92297020809991
193,0.09610953095640676,11.92618832072696,0.0918501599934762,0.07752415537834167,11.92225683927536
194,0.09819367922561165,11.926808597313034,0.09436875316411412,0.07872489839792252,11.922391869019773
195,0.10042127019914916,11.927139891896928,0.09758808565042588,0.08255603909492493,11.923103943892889
196,0.09581335255643351,11.926101146472824,0.09354749593235875,0.08064349740743637,11.923302097596984
197,0.093506819051173,11.925343684954186,0.09356812052577336,0.07834936678409576,11.92285477433886
198,0.09748258432227884,11.925052123527005,0.09483551362306268,0.07895392179489136,11.922532396657129
199,0.08962956159097224,11.923278243574378,0.09186253357782131,0.07364895194768906,11.92284562928336
200,0.09624774631423257,11.924504463737076,0.0923238274281966,0.07820898294448853,11.923018094422162
201,0.08988917957585146,11.924296690622963,0.08927980074262683,0.07314350455999374,11.922757629035177
202,0.09568614345242052,11.9260463816779,0.09143822915614286,0.07941846549510956,11.923227427662283
203,0.10336343414253658,11.925243660585204,0.091875591872098,0.08100482076406479,11.922941518866498
204,0.10308931736653903,11.926916658878326,0.0978993359805864,0.08302908390760422,11.923051781514111
205,0.0981725952613892,11.925328179409629,0.0954477314032071,0.0809146985411644,11.923358649447344
206,0.09665692246053369,11.926193045245276,0.0959407456040858,0.07671116292476654,11.92314218247638
207,0.0962563975274356,11.925158839959364,0.09416761315933012,0.0795949175953865,11.92287832757701
208,0.10136832651791183,11.924693256054285,0.09240251022623852,0.08054116368293762,11.922853780829389
209,0.09909706655242996,11.92635317998273,0.09532170133922804,0.08074168860912323,11.922919980117252
210,0.09460940816875626,11.92668398926335,0.09192246781205948,0.07395927608013153,11.922835762949957
211,0.10053598315647358,11.927023839594712,0.09280775289269204,0.07736482471227646,11.922975228513993
212,0.10258839696104152,11.926981689379764,0.09298477869742784,0.07917726039886475,11.922649509664897
213,0.0913954522475251,11.927614450454712,0.09109562173252923,0.07465660572052002,11.92348211152213
214,0.0989476667682934,11.927329503438052,0.08920339133808429,0.07624619454145432,11.92369144644056
215,0.09897457454075188,11.927685875823531,0.09117027858836932,0.0792526826262474,11.922780368639076
216,0.09704605788852938,11.92685182497535,0.08910906584091247,0.0756138488650322,11.922824507174283
217,0.09408822010078911,11.927868416611576,0.09224237563048904,0.07655096799135208,11.92333516393389
218,0.10092621671901723,11.926547586917875,0.09311966539244168,0.07997023314237595,11.923367432185582
219,0.0995579306903022,11.9270095876285,0.08718233358408527,0.07612660527229309,11.922624850273133
220,0.10039880631120468,11.927290126458924,0.0876640746390204,0.07559489458799362,11.922745105198452
221,0.09941940892578872,11.926276391043382,0.088189954978737,0.07593926787376404,11.923597407341004
222,0.0947295345336278,11.923943136677597,0.08854122498451034,0.07418659329414368,11.92351598909923
223,0.1003165449997734,11.925439401584512,0.08992302405370518,0.07582695782184601,11.922959647859846
224,0.0971624919317116,11.92585507515938,0.08905087942951062,0.07507947087287903,11.923090668692105
225,0.10148360631380152,11.926402318477631,0.09316761362366378,0.07672863453626633,11.923717565396252
226,0.1015883559742546,11.925873328769018,0.09174254895769993,0.07418978214263916,11.923587303230727
227,0.09042489486919876,11.9270842902122,0.08642027794136381,0.07113324850797653,11.92267460235651
228,0.10482698766766892,11.927080126479268,0.09336831303779036,0.0729936808347702,11.922764252925266
229,0.09706899334560148,11.927162364125252,0.0911012219125405,0.07353854179382324,11.923562739206398
230,0.09924231171801996,11.927248620217846,0.09040706463158132,0.07566110789775848,11.92375465120588
231,0.10365127813323248,11.927031505492426,0.09190239885821938,0.07695016264915466,11.923636397293636
232,0.10360704368807148,11.92657587605138,0.09320313348434864,0.07687348127365112,11.923115253448486
233,0.09819836322276387,11.927268712751326,0.0874755985084145,0.0717720314860344,11.92315355028425
234,0.10132215968042146,11.926144312298486,0.0924654742795974,0.0775969997048378,11.923626954214914
235,0.09819203025350969,11.927079135371793,0.0898317052028142,0.07349038869142532,11.923721356051308
236,0.09241899031864402,11.925977057218551,0.08485567752844266,0.07130587846040726,11.923493128163472
237,0.09814037618828785,11.926096539343558,0.0876033817185089,0.07293888181447983,11.92306934595108
238,0.09875922861586636,11.925096201896668,0.08797835742935856,0.0739627480506897,11.923563439505442
239,0.1043671403669429,11.921164815543127,0.09343236613009746,0.0776081383228302,11.92367138522012
240,0.09839484221447492,11.773032246157529,0.08605041356834893,0.0712175965309143,11.92339198589325
241,0.09172602649535597,11.910399269701829,0.08643306367733378,0.0693027451634407,11.92307378416476
242,0.09129980940633686,11.919993832707403,0.08516576477484976,0.07085549831390381,11.9235175882067
243,0.096913664812746,11.919160804116585,0.08592744566965849,0.0747574046254158,11.923845512526375
244,0.0935656868285783,11.923665059077276,0.0810222065592825,0.0712619498372078,11.923670545646123
245,0.09057119959470585,11.924240521258778,0.08842465910129249,0.07074739784002304,11.922628363541197
246,0.0943841546686599,11.925005388259889,0.08975488103926182,0.0708930566906929,11.92347479718072
247,0.09160397948532288,11.925012845742074,0.08732637908423738,0.07084887474775314,11.923752427101135
248,0.09298099966569376,11.925207005606758,0.0867353002820164,0.07032977044582367,11.923633437497276
249,0.10044593021060184,11.925193380851011,0.0937979509780074,0.0735347643494606,11.923630726337432
250,0.09568315468398698,11.926018144867635,0.08989288730081171,0.07246405631303787,11.923319564546858
251,0.08764665203783265,11.925328423579534,0.08243767914245836,0.06785471737384796,11.92335740157536
252,0.0949665241787443,11.924745835363863,0.08936245584860444,0.07245704531669617,11.923706490652902
253,0.09277481033859658,11.925440058563694,0.0920932687270882,0.07378212362527847,11.923903034414565
254,0.09124292447434172,11.91819400091966,0.08636057347757742,0.07326383143663406,11.923670986720492
255,0.09172906929112892,11.924632190025015,0.08709459699457511,0.07332418859004974,11.923674699238369
256,0.09100460968572102,11.888914907300794,0.08720659750785369,0.07130969315767288,11.923688423633577
257,0.0913698208896676,11.921948644849987,0.0871220502625913,0.07150745391845703,11.923662298066276
258,0.08671757612682995,11.87946175744659,0.08493654669307053,0.07201426476240158,11.9233101946967
259,0.08962294218387493,11.916429854151028,0.08408359421446221,0.07402436435222626,11.92341720717294
260,0.09627747699280972,11.91485089552207,0.08536071162961889,0.07447665184736252,11.92370240518025
261,0.09133995498996228,11.900049902241806,0.08593039985924483,0.07163723558187485,11.923828828334807
262,0.08455381732528622,11.828784244102344,0.08113269041232923,0.069657102227211,11.923695133413588
263,0.08968484823173861,11.888566702099167,0.08735922913245381,0.07009430229663849,11.923306897708349
264,0.09084879096397865,11.828340712583291,0.08532820259062375,0.07089889049530029,11.923568744318828
265,0.09043039740063252,11.340993032088647,0.0909033397291886,0.07235278934240341,11.923524401869091
266,0.08726829660068056,11.906257685025532,0.08545690684262267,0.07085628062486649,11.923753832067762
267,0.08360453213545235,11.91850758863218,0.08468109240478024,0.07129005342721939,11.92383761916842
268,0.08740721166174373,11.920893498089002,0.08622003515736888,0.06947529315948486,11.923771621499744
269,0.08753975903691381,11.922807337556566,0.08925828898050399,0.072161965072155,11.923721030780248
270,0.08494014204188716,11.919288896132208,0.0843915965462579,0.07069003582000732,11.923652248723169
271,0.08835855108220131,11.90906227511518,0.09021548595913548,0.07272712886333466,11.9237931064197
272,0.08649986416397346,11.906908970890624,0.09002012798334769,0.06984321027994156,11.923675187996457
273,0.08391141650887828,11.904155108061705,0.08610717566562412,0.070467509329319,11.923795928273885
274,0.08821367396507412,11.89879802269722,0.09336530592797014,0.07423829287290573,11.923947935444968
275,0.08119099467633836,11.894516139764052,0.08698008856191201,0.06989260762929916,11.923948417391095
276,0.08416499020434762,11.89613149948974,0.0944342997778828,0.07085495442152023,11.923989707145138
277,0.08441171056377546,11.903908701085332,0.09707404035143556,0.0704604759812355,11.923797284347424
278,0.07903340354808891,11.90527405633646,0.08840257057454437,0.070015549659729,11.923847723007205
279,0.08126664556039032,11.909741900969244,0.09237952196660142,0.06941608339548111,11.923816823959353
280,0.0901628080708906,11.915009251662664,0.09501993891317398,0.07477129250764847,11.923692061219896
281,0.08355095618870109,11.917819698651632,0.0925052148619822,0.07320840656757355,11.923823385579244
282,0.07557692249974934,11.920929067376733,0.08673472132068127,0.06815702468156815,11.923687542694202
283,0.07944286710815504,11.923237706933705,0.09353272936306894,0.0689496174454689,11.923840633460454
284,0.07985364235840582,11.922019229616438,0.08826459778356366,0.06669912487268448,11.923772300992692
285,0.07936750624844052,11.918840601824332,0.0868870388392521,0.07537500560283661,11.92393114226205
286,0.08440756460414359,11.919725053650993,0.09237068131566048,0.06901560723781586,11.923757927758354
287,0.08156800370060784,11.919382112613622,0.09670979012269526,0.0697084367275238,11.923812445572445
288,0.08447739342712643,11.920293681863424,0.09120720434696115,0.07022751122713089,11.923706911291395
289,0.08267653450137004,11.91853572493014,0.08885630350369884,0.06735274195671082,11.923869368008203
290,0.08091158968939756,11.920112104075296,0.08883308063504165,0.06683967262506485,11.923824048042295
291,0.08207715609266111,11.92211782581666,0.08722247324507446,0.06917071342468262,11.92391746384757
292,0.08051670355780516,11.920823689869472,0.09020166846154176,0.06878720223903656,11.923826897144318
293,0.08735860174056143,11.918597242106562,0.09828854695779785,0.0718088448047638,11.923828424726214
294,0.08258177396841347,11.918947088545648,0.09639343069400638,0.0698026567697525,11.923723789623804
295,0.08002545109047787,11.922322770527432,0.08805772331741421,0.07190416753292084,11.9237902539117
296,0.0807932827505283,11.92679784638541,0.09221014217706396,0.06673349440097809,11.92377998317991
297,0.08029991872928233,11.925222262314389,0.10084399741882567,0.06959754228591919,11.923753491469792
298,0.08147559299760934,11.924707921913692,0.09655358055140822,0.07011369615793228,11.923941000870297
299,0.07778901965473778,11.920062022549766,0.09700916680274532,0.0698048397898674,11.923868770258768
300,0.08151266979925544,11.922202796595435,0.09778666500933468,0.06705798953771591,11.923778060504368
