step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/g_norm_A1_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/g_norm_A1_sq_step
39,0.003832658236063735,0.004310566158952686,0.003785470729746449
40,0.004081519542844938,0.004611884762644983,0.0031851655162772313
41,0.004118960866610625,0.00459979344884429,0.003941288218456839
42,0.004258449103445423,0.003923095626678589,0.0029921482927721447
43,0.0037516196846219415,0.003809167107845218,0.003219403810571659
44,0.0035002501841811234,0.0043929324547901105,0.003141427623107082
45,0.0035476000209127626,0.0039455576051511485,0.003713810856194517
46,0.004208201225261134,0.003980296649760001,0.003342256626216441
47,0.0035703642743850957,0.003326329608789714,0.003570569090859439
48,0.004591151886824348,0.003265589071627102,0.003868370260188717
49,0.003034275932332366,0.003342935155851004,0.0028323966715946536
50,0.003893577637436044,0.0027546488827362788,0.0030786243524392144
51,0.00398276514440215,0.003761672838598016,0.003753274203370634
52,0.003831610400281993,0.003800865665629607,0.003272098398825957
53,0.003928853790758854,0.00402711254339187,0.0036861964523387343
54,0.004148996969366447,0.00304262966955983,0.0030337141738665976
55,0.00337923880189448,0.004120381820085453,0.0029539040142397247
56,0.0035811893436099255,0.0033752175530879433,0.003212767752155329
57,0.003965078143484236,0.003865115106264344,0.003869851386490016
58,0.0030834315048356353,0.003115114512447366,0.0032077640298956494
59,0.0033382341715739523,0.003377879310140703,0.00297727619774812
60,0.003081492719143541,0.003645907740517174,0.002704669263679256
61,0.003378518776218749,0.003278946215412594,0.002913616806304795
62,0.003380375606143308,0.0028575110803331517,0.0036275218190656546
63,0.003397018698217531,0.0033274509649487663,0.0033850391816033004
64,0.0037445803430853656,0.0031553785589986233,0.002210430913474191
65,0.003627569015915215,0.0025597695616730483,0.0032870504644144875
66,0.003527672190861279,0.0030733641568232144,0.0025894894763200393
67,0.003560550614692667,0.0030637077022171084,0.0037994297164233464
68,0.003899132736511431,0.0037866170544764727,0.0032164593688617663
69,0.002926981998752894,0.0030848023362183633,0.003086056863782656
70,0.0035360102553269952,0.002790318309012293,0.003060553461626012
71,0.002702982982127137,0.0031891195532832498,0.00328387523156894
72,0.0034614106561625846,0.00417970163769635,0.0031572834341273633
73,0.004230565321616125,0.004123647108426726,0.003564097884145164
74,0.004104403065950878,0.0036829548488645993,0.0031767876930242868
75,0.0034080601613485544,0.003731575575284605,0.0033565407381148347
76,0.003436059599731811,0.004552814471642042,0.0037957491417705503
77,0.003171446137197648,0.003502690464689135,0.0033085030002036734
78,0.003199739523745574,0.0030902331164334297,0.003465934616607068
79,0.003620419550167347,0.003477140888981795,0.0036725987827804017
80,0.00365765178414369,0.003720123279084751,0.004067446712386492
81,0.003561703687784176,0.0036016258820171145,0.0031942307482801403
82,0.003567028838449561,0.0035526862674969233,0.003690945421958056
83,0.003988236275161129,0.0032952315114415784,0.003351942530889791
84,0.0033505665022512208,0.0032519290734640896,0.002825557112455793
85,0.002923464539034384,0.0033525190270329835,0.0029133001076244052
86,0.0030780915444937338,0.0033895808804351724,0.0029807904510553433
87,0.0033638065700654107,0.0031740986265928178,0.0027661471659698065
88,0.003920502582073098,0.0034790289041871404,0.003142960414596833
89,0.0027851176570201455,0.0032334076069318214,0.0032367122917601222
90,0.0031393860630636074,0.0027234050269340053,0.0029331511427685497
91,0.0031983859192567586,0.0037979762018152856,0.0027719121006733447
92,0.003412015120987906,0.003017287022053306,0.0023180483611038973
93,0.003056981142975679,0.003919960114708003,0.002715767243902418
94,0.003591565283971029,0.003313163025038286,0.003527773965377197
95,0.0032912468372477193,0.003320585065999598,0.0037560979804792303
96,0.003709161173054693,0.0034362686059756166,0.002806680242202337
97,0.003378712439015376,,0.0033471390245519332
98,0.0037619375951549543,0.002895940272626653,0.0033559029088756063
99,0.003155134320215594,0.0032570650890466637,0.0029517581040975384
100,0.0034311540809666696,0.003619751824326408,0.0026633206661179796
101,0.0031039669338658003,0.0033730672327413795,0.0026689456202096647
102,0.003002846211353704,0.003864574151879937,0.0030326659837733036
103,0.0030029203550460378,0.003182984628226576,0.003186902247867348
104,0.003523988819072695,0.0034195775598179485,0.003798301469176175
105,0.004013393863905321,0.003664460137852472,0.0033561287310316453
106,0.0034466451282052623,0.003608465905778706,0.00264468137716349
107,0.0029780559200783497,0.003653907118884859,0.0028834507947984706
108,0.003373971802178311,0.0028460111906552215,0.002294808159799288
109,0.0032581961632357787,0.003329829719421777,0.002561946015682284
110,0.003045699221739072,0.002696641951728321,0.002190401066337326
111,0.0026613644586557404,0.0033181658151434255,0.0029679987050758093
112,0.0030595234618014714,0.002834687388703084,0.00253845395231198
113,0.003212179822434545,0.0034876856011976463,0.002864547423277905
114,0.003396106685738692,0.003268118807368097,0.0024247795745509708
115,0.003235454635024314,0.0028830406435705717,0.00221505108501522
116,0.0023030718744324772,0.0021929661339002674,0.002817450631227636
117,0.0034114049820025113,0.002989411506307749,0.002594831705496405
118,0.004275971178850301,0.002938184118038896,0.002820174957820622
119,0.0024247461707994885,0.002845232885135139,0.002751417980921921
120,0.003869015551231304,0.003223336674600427,0.0029817384162416924
121,0.002738724090953464,0.00332595714086019,0.00263245104210854
122,0.0024197901837370458,0.0030036444434412128,0.002443733020528289
123,0.003749223046928054,0.003305663603780394,0.0022511847702584853
124,0.0030885566230626875,0.002957591942828613,0.0022613951164971004
125,0.002913590903080256,0.00321920930093075,0.0026661295820227006
126,0.0028128477560816103,0.003638714983585795,0.0031667731090948884
127,0.0036212499877628424,0.0038592268552969018,0.002664393297183263
128,0.0034117377288828115,0.0033888871639260712,0.0025948441801496745
129,0.0031687357273319557,0.00295506453472134,0.002652341562426076
130,0.00268193560216364,0.003030588228563565,0.0026862565079762237
131,0.002829578690440008,0.002877577674652616,0.0027146763211603137
132,0.0032864277899436016,0.0029632937834887635,0.002402740898778396
133,0.0029146717583055145,0.002843719262439888,0.002690636319336306
134,0.0030797135854878374,0.002995548786349501,0.002576387429623436
135,0.00338653793523517,0.002859538410247373,0.0028801450609680667
136,0.003008092430866898,0.0031836630632333498,0.0027905167567888224
137,0.002880841903575504,0.0032757795681130405,0.002772838074983893
138,0.002883045128347891,0.003220292402551097,0.00290043126051425
139,0.002542482582321647,0.0029322967586989596,0.003083274595877758
140,0.00310336097413904,0.0029858758462113985,0.0027062611904302555
141,0.002927229917264518,0.002789120535847815,0.0025540426535386315
142,0.002938971493899425,0.003083254506723856,0.002097352930667029
143,0.002548392028230766,0.0025462689677703634,0.002589708146515339
144,0.003285636801837757,0.0033704845155883567,0.002876320905108219
145,0.0029735458405674253,0.003366872534049245,0.0029331052421430006
146,0.002973744582731612,0.003206732555464533,0.0031095458137320527
147,0.0028513663333544536,0.0034106040312998492,0.0029773245153090697
148,0.002955942157107072,0.003428385335078719,0.0023407236477008373
149,0.0030151048371739163,0.0030386245097155907,0.0025889329707276245
150,0.0025290811983323088,0.0032278655376823603,0.003253562812848059
151,0.002972289786204504,0.003752852368867817,0.002728565891516715
152,0.0035457027597715846,0.003005079812493967,0.0027243217039049287
153,0.0022813708690494717,0.0029932260130766056,0.0026874468091427567
154,0.002579566581241576,0.0026947581383576585,0.002344864534874494
155,0.002920667800360553,0.0029338661394676243,0.002943148963298348
156,0.0026163965740219324,0.00398936646012041,0.0029536674621371767
157,0.0030310089645343343,0.0027828617443880436,0.0025764963812657084
158,0.0033125706141757917,0.0039266172587621925,0.00275319001727776
159,0.0026743998391985926,0.0028442536771021635,0.0027064418900348587
160,0.003172129779293154,0.003027637905667205,0.0029745540504957624
161,0.0024048807839164715,0.003344772051546093,0.003164987701467822
162,0.0037019800634233825,0.0030985448465538725,0.0031740746263256227
163,0.002552321628021461,0.0025567855011116173,0.003333253203137587
164,0.002813315082948213,0.002816905155476421,0.0031554136354917804
165,0.002835549249282922,0.0034095433915789677,0.0028973090270484666
166,0.0024570214428211883,0.0028956818602782343,0.00294673268077681
167,0.003113840064474213,0.0037161700888388937,0.0033029210567961133
168,0.0022446790663304414,0.003252160256776901,0.0031050207557768604
169,0.0029736448075010384,0.0031091052389494956,0.003322935009271902
170,0.0038193302939873775,0.003151699481260795,0.0032470686810252957
171,0.0028237491800609388,0.002821249336563503,0.002590984078149118
172,0.003032393195063414,0.003071634704253334,0.0026355957463056324
173,0.002861939871977996,0.003153707353894281,0.0030364701174863083
174,0.0028792642532906214,0.002791034866874906,0.002573029317658365
175,0.0029831299744024643,0.0029521637520958967,0.003075460624530336
176,0.0028698660277886867,0.002964106357407878,0.002615934283174399
177,0.0026096922376487694,0.00296745172692907,0.002656653269511833
178,0.003667793143889079,0.0032735563527818076,0.0023186528968128103
179,0.002752404701306541,0.0029556522682594112,0.0025932603854606833
180,0.002344279602898446,0.0026839980438285115,0.0033025937997630487
181,0.00308180392359992,0.003047190571387506,0.0028367249630129013
182,0.0032299493672653546,0.0031111839152472938,0.0025364577424061533
183,0.002774264642319714,0.0029966625666134903,0.0027345130805878403
184,0.0025488623207569777,0.0029066089559561586,0.00291998703036346
185,0.0026878420933780884,0.0032357405036013854,0.002891504681877934
186,0.002971763271269337,0.003609189981490553,0.003860355816236533
187,0.0030533703525085125,0.0027657466756934547,0.0022559505628202935
188,0.002618346319332917,0.002989770002075418,0.0026945371337847635
189,0.0025323670841899968,0.0038448986111090343,0.0027112133208379713
190,0.0027939721337476536,0.003289741914264035,0.0032422434184353963
191,0.002646625240782366,0.00300185091125325,0.0029255832777602426
192,0.0027250124434302415,0.0031293368326949893,0.0031506058680658053
193,0.0030088906962092436,0.0033675037296052217,0.0030628029994736123
194,0.0024735956222975072,0.002550943442788856,0.0024046408000289363
195,0.002650796866087942,0.0030379691493626613,0.0030042292304079364
196,0.002747070472016045,0.003162150556822509,0.003207761581148752
197,0.00326881913615466,0.0028304629404756485,0.002664974835722567
198,0.0027279950068890275,0.003892296539985204,0.0032690863994574884
199,0.0026063717672486046,0.003195704907662055,0.0027637308764969755
200,0.0028139950277965634,0.0033196602774171443,0.0029257045695669274
201,0.0031870683032428006,0.003078776044161515,0.0026884651445728516
202,0.0033573573261399224,0.0032840866971683156,0.0031002873333428153
203,0.002767148372471736,0.0028885630270477445,0.0021899654550502044
204,0.003168747886826473,0.003871083506760593,0.003148732629389843
205,0.002946513006988993,0.0029260330243004755,0.0031026021766998443
206,0.0027771157574899502,0.002684900290503276,0.0025062820835588077
207,0.002947124458119039,0.0032040217775990165,0.0027531546011987955
208,0.0030000242506985656,0.0029576139821458182,0.003286048287661995
209,0.0028894503414942834,0.003223134582722502,0.002829223517597934
210,0.0032756982064409924,0.0033197728213837435,0.002579137606651286
211,0.002874632726954074,0.0028837883566072246,0.0029630427230899073
212,0.002642053034678391,0.002843285393686532,0.00347090181209211
213,0.0027486463019330627,0.0026988695415340507,0.0030440872494880127
214,0.0022617196090396353,0.0020554189802069267,0.0032470972218810205
215,0.003186368790088743,0.0028242808220033033,0.00293019854116309
216,0.0032589601279915752,0.0032574508886857255,0.0031066011837789934
217,0.0029212652011475033,0.0026518815287486217,0.003214629464651551
218,0.0029260764476846056,0.002414719050877773,0.0028132301190961165
219,0.003108554628590733,0.002896108820402614,0.003506488955523644
220,0.0031428624313334813,0.003328994808555636,0.003629871532101819
221,0.0029191954174040877,0.002837938890371111,0.0032879062613534477
222,0.0029905434707839813,0.0030521656977958627,0.003286600175308916
223,0.0031774034689673524,0.002920965182364051,0.004216835258680779
224,0.0029110091135781165,0.0033195443003402893,0.005086362611799165
225,0.003017901846735772,0.002949070863342569,0.004023368567254112
226,0.0033095754445230576,0.002674383609052801,0.0050663776421692305
227,0.0028340384995929405,0.0031313192699838894,0.005559674617510932
228,0.002263533698023854,0.0024196652404512796,0.005761314724020092
229,0.0024368973629935627,0.002941204799215083,0.005702959551562839
230,0.003228178969952605,0.0027790881186656527,0.00660430319278086
231,0.0023906075635884124,0.002255997511543007,0.005665682631698617
232,0.0029130595031809144,0.002462018420308104,0.005968513896513253
233,0.003292946808791394,0.0031531898798846884,0.00599766748404759
234,0.0030403350710909325,0.0029848885945719145,0.005074712003525314
235,0.0028375245658054933,0.0026178814271284336,0.004963771841081408
236,0.002567198125020623,0.00336127766437237,0.005579473184301759
237,0.002607678521323092,0.003428107771618812,0.004282065642710087
238,0.002832485498829306,0.0034107245004583644,0.004711182361825301
239,0.0023264412484660167,0.002690201882877592,0.003454857698392837
240,0.0029694870120278334,0.0032404113611321853,0.004762371723245893
241,0.0029406136282673864,0.0027835574873197174,0.0036304926048604594
242,0.0027319140272300544,0.0022850264648737826,0.0037809289887412705
243,0.0027186314023590406,0.0031135013677316796,0.004547736776388604
244,0.002562200541721726,0.0024221511670330137,0.0036440055756360207
245,0.0028103510443662325,0.0027490234100250566,0.003861798838149821
246,0.0022178449480336677,0.0024432784022155665,0.003665060561727342
247,0.0025137098754847713,0.0025862463258073576,0.0037769448184130344
248,0.0024482347117830345,0.002593236821957317,0.0027799485669960564
249,0.0027732996873278855,0.0030469574278322227,0.003728615602575629
250,0.0024249738051112016,0.002994370905524843,0.003583571383000197
251,0.0027272223767935825,0.0026899398020904363,0.003649781675948918
252,0.002581004060377153,0.0033734034646995255,0.0031713377995511464
253,0.0023238436330264844,0.003154157417043379,0.0036947396591080414
254,0.0023541112308233113,0.003033822611241078,0.003134590145114458
255,0.0027113596383284617,0.002226744193667336,0.003139930227452319
256,0.002245139603009896,0.002397775396449466,0.002521266559717631
257,0.0025443323340557165,0.0031723106534907995,0.003248643160308779
258,0.0025593327141430634,0.0031704787214549366,0.0030191384779327812
259,0.0025428304193604164,0.0028048072931425787,0.0030298538121069493
260,0.0022672882315236172,0.0027378902359561975,0.003088887357147747
261,0.0024794949300003363,0.00252846528726432,0.0024879381806368448
262,0.0024286968970642004,0.0028004820412010577,0.0024419452451936445
263,0.0023443039094810645,0.002350345837954779,0.003089304014937293
264,0.0025914173100387555,0.003019819601332853,0.002940236114204962
265,0.0024664444273208097,0.003023126011450724,0.0029378333425957967
266,0.0020432784071588704,0.0025018064851468373,0.0030010097225685955
267,0.0021305893471968524,0.0029452168125194897,0.0024958497209660196
268,0.002982333678220982,0.0023224295848885707,0.002321666846211959
269,0.0027817334586181324,0.0027810985619281764,0.002836654172584774
270,0.002588403412695408,0.0028000927870903,0.003335412575443771
271,0.0023010492076052536,0.0029585181840737764,0.0022490773769831855
272,0.0022163881744618036,0.002593796068274023,0.0029050961450819697
273,0.0027746164083039372,0.0027778255003161117,0.002968861523988883
274,0.002659415812759322,0.0028144012052107345,0.0029155044280716456
275,0.0025335091456261437,0.002363162300563362,0.002630123713097836
276,0.002355272866349528,0.0028929100621438897,0.0020979731096347595
277,0.002151135856634532,0.0022388975213598517,0.0025587848006330357
278,0.0029304029897712566,0.0029865170521297924,0.0031034450022813026
279,0.0029517701917917342,0.0024302244499387385,0.002523573457853966
280,0.0026535799788362175,0.002529121612080547,0.002824081655889037
281,0.00277413710796734,0.0027365441074011375,0.0029600275479875443
282,0.003078398074546023,0.003130145617369152,0.002789903985888937
283,0.00228229313531467,0.002681009913214744,0.0029273562502443087
284,0.002740900931341381,0.003020547512177996,0.0026161631547840826
285,0.0030146277642164156,0.0031879958431462337,0.0025060294965790933
286,0.0029308256444118314,0.002601553666488396,0.0028882191490524193
287,0.0030138084433698085,0.003277579263209077,0.0031225612829102667
288,0.002646179354806288,0.0030057796758411904,0.003004691076412379
289,0.0020345333320018495,0.002831964830019854,0.002347891770026705
290,0.0019234794507345045,0.002662021353059845,0.0025387544820694766
291,0.0035374617111456614,0.002839072591527025,0.002786490923517768
292,0.0030497792491532573,0.003069287808598485,0.0026313752965034243
293,0.002117219001696453,0.002224197181644787,0.0021925788401886267
294,0.002989402584736655,0.0027182131291931017,0.002754988699633098
295,0.002403923602230275,0.0027572500454927035,0.0024926188693586873
296,0.003187344884410932,0.002819416606335631,0.003133776654349103
297,0.00362183064187419,0.0031602488421944145,0.0028725862681500576
298,0.0027911449370885463,0.003159231851060061,0.003478539754572923
299,0.002468313467048503,0.00288296882813504,0.0032041933254555537
300,0.002814774864799619,0.0027108047562539005,0.0024574189919572016
