step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/pg_loss_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/pg_loss_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/pg_loss_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/pg_loss_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/pg_loss_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/pg_loss_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/pg_loss_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/pg_loss_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/pg_loss_step
160,0.06399727642178067,0.04901184522070827,0.043968895856156265,0.0470057259861076,0.05416432286599754,0.06492099265053099,0.07709418053893483,0.0800145044026737,0.029911817374675975
161,0.06762215280353925,0.03780981432263568,0.0634273431006142,0.04436548832867023,0.06574491145323431,0.07415608786577649,0.05637348988830126,0.04126474343851633,0.046519665674024616
162,0.05846888252419471,0.05036423910151873,0.05158619093907826,0.038864226157992336,0.03254820160509553,0.059274177557415986,0.06083187246501136,0.04845081405154714,0.0658827843552798
163,0.07302115475981018,0.05555299283208258,0.036935267254509525,0.03941851528846504,0.03346237926032498,0.06630330499458414,0.04780246964552092,0.033059505609057134,0.05098663233019318
164,0.06881988742765423,0.058769951993045175,0.04781461704682919,0.05406845152729625,0.07500444650161156,0.0712892593786436,0.0526405465099838,0.040046272570626776,0.054427519919311086
165,0.05258536896952945,0.041950538697404366,0.049458941568828824,0.04142912601595277,0.04498065744102111,0.05805316294857364,0.05435938793238569,0.05569885880445148,0.03709478576852501
166,0.06374969497617139,0.05669561222700091,0.05275613954217988,0.03396393400220808,0.0424363646371704,0.06263425011905686,0.03628313154184613,0.03281294957596188,0.04959173030814176
167,0.05461161910237647,0.05121830546919036,0.04012704064409359,0.04730886850830204,0.04392907565403113,0.06740537660607515,0.04981753417910353,0.059886600031556256,0.03585354148981956
168,0.04830217935638134,0.05080554740125081,0.03492405767457584,0.042359481945620954,0.05201067108757013,0.05397751675045583,0.056635595088071006,0.04753050652086838,0.0479397590779148
169,0.05656577103824627,0.05271545871655689,0.05540503825487625,0.038695068731953386,0.060301870275806226,0.05208921792363981,0.05730408226204605,0.05062098715032429,0.0677763744477286
170,0.048138042598484865,0.06053736168467453,0.04402483528109243,0.04295630265653272,0.05298496697120717,0.06139493300870527,0.03344110274184985,0.033959664955067345,0.03493615420493849
171,0.026131824491210612,0.05930580584172277,0.04059056730873539,0.031199314659178856,0.05584095306726845,0.036598834388223624,0.05113737414503702,0.04438128052118516,0.03908526630924538
172,0.05110674014385471,0.055081610909914355,0.047724457939959754,0.035317292677872404,0.07878210468657523,0.059780896307194395,0.06484182879768403,0.047459980599294224,0.03803747606829607
173,0.05931542071339209,0.06170796817224029,0.05209884442701877,0.04340948328248678,0.05273357245574803,0.05354091798435547,0.04276147033172156,0.0448135658769186,0.05405827797972291
174,0.06505769843007377,0.04298365610354123,0.034704448784342756,0.04144173598009123,0.056377007370572656,0.04810284746819984,0.07851859932672509,0.05865006247172486,0.07299016829513545
175,0.04057491961621533,0.05567388061405966,0.04846998316352255,0.043163697160228984,0.04939208989283846,0.05266131952894763,0.05774699090780862,0.024828455597243095,0.06108271371769278
176,0.040498032693722055,0.06682893029095507,0.041735382485462144,0.049121848475705415,0.059446185917132466,0.07524866218736861,0.05259471439349,0.054733727597825535,0.05122667427422129
177,0.03551292490201855,0.049545171150423,0.045751500249801944,0.04122279631939808,0.06090649022048133,0.041360826093679,0.04945654215239062,0.030474966681999324,0.04949817796750722
178,0.04704232351899631,0.07055721649395738,0.04405237290456647,0.046510896190011405,0.039025908798811286,0.04182290353377251,0.07581764380617023,0.04358713403945379,0.062077155781067136
179,0.04847040419590484,0.047422088420353246,0.039137550850864504,0.05654664799466876,0.05578544251712676,0.04573632894760905,0.06497675182022032,0.047540151006965944,0.08545662316741766
180,0.058717538930298026,0.04776025804728437,0.04163672910653986,0.03680519049054343,0.05312801628647241,0.050681107655308505,0.06731408787515983,0.052875585586459946,0.07351164253764182
181,0.06264760115147128,0.055467974689887144,0.050738170788942,0.03421268276100185,0.05506602747401404,0.05561629080866144,0.04721871012225165,0.05354660374761902,0.05633042259502136
182,0.0607880824332824,0.05913522778464539,0.0709187368471508,0.05085937042512294,0.043965388769528976,0.05053184519151967,0.061921029277159714,0.03275441357216455,0.05887469349129658
183,0.04173823644232471,0.04772442135832708,0.05615039530953038,0.05626895848611304,0.052406863845566184,0.04838857247075219,0.03760121458825389,0.03487450223048989,0.050916490042943754
184,0.054700681193207853,0.05853924101462499,0.05537128324996633,0.03805328303606673,0.05128946001152984,0.04257779787784736,0.04255483334472956,0.049500725117053536,0.05564404266174062
185,0.061207891936646774,0.04796952365026013,0.07234109735096961,0.051326945213694096,0.053960462750278805,0.056679365193734774,0.03384842888845015,0.04515147534058135,0.03663010385796604
186,0.04358345378730064,0.05823845324058701,0.07970362506073964,0.05818783278955379,0.05539687623679012,0.04333218510912143,0.06407687511589182,0.05847216760479282,0.06534401191027081
187,0.07669782063458115,0.035185595471902115,0.07065974879369605,0.05018748256406979,0.054567522281094606,0.06390696586495323,0.048085779784014446,0.03536837707374377,0.04674279751236013
188,0.03921066325381521,0.06513531527473657,0.07227123191831086,0.04566282105584642,0.04248592325408633,0.058302039670371945,0.06354623441145955,0.05188751391792071,0.06448087168113985
189,0.05826353089283466,0.0705739319408167,0.07252283566672954,0.0657466703270984,0.02885286823414268,0.0649992786194688,0.06328789500763551,0.0741283451592218,0.04915928367838552
190,0.04772390025318601,0.05288318677887133,0.07628048987539074,0.03996061120124069,0.042820874528460035,0.05740273247537468,0.0540287558378796,0.06147939903939481,0.05348948807451441
191,0.045003289375927125,0.05414100018924249,0.05969640686276502,0.04965181432908138,0.06192504882088351,0.06418765658818303,0.05995937592195419,0.05801923875766252,0.062001296472902
192,0.0494731168349972,0.05842705860203225,0.07114408260345763,0.05141828874693123,0.06018265968343353,0.0342229126363236,0.07394314864809748,0.06662742024941724,0.06525916837018364
193,0.04988737932071671,0.058439457534404944,0.08026203053254687,0.057769991813984234,0.04996033341579421,0.05114343839231879,0.06284873532495112,0.056968211635068565,0.041486247621393586
194,0.06346970032935037,0.05277679618459507,0.05858469738050189,0.058279329515062275,0.062258257058926326,0.060573392451882875,0.03541874566208207,0.06673927490919596,0.045719365680789846
195,0.040982548108975246,0.057584932791360184,0.07668822625897259,0.06338060620120295,0.04093798501596324,0.04285857498891548,0.026758390091249327,0.04786382570101912,0.05643984427771924
196,0.02596069632174838,0.05578822388488333,0.06529621944951032,0.06024605074742015,0.03747503787437584,0.05411129775812798,0.026600221170060417,0.05094669559198553,0.05215644698556779
197,0.03718805419662709,0.05652651576193947,0.05788632341653666,0.05530561111050989,0.06142125098838234,0.05299313684857528,0.03707818321223992,0.0454752483438872,0.044249416049569855
198,0.035364034984712286,0.06016178236313863,0.06595228996739023,0.07043728960018468,0.0486654767264474,0.05285359075701547,0.03314881729832115,0.06233160110402866,0.058510844968190034
199,0.04863243246945785,0.05670628015892968,0.06289610021079792,0.05080081528077634,0.06970600732954488,0.042845419478544505,0.04766410720478967,0.07559311585637693,0.06550494247640018
200,0.052044367542839615,0.04413285929404083,0.043541095418683985,0.05102163457199104,0.05726089144101072,0.04035797841872983,0.047357454795322454,0.07461645145598422,0.05576499504441017
201,0.0578039304122545,0.025092231317720107,0.05420878137455373,0.03660193278766727,0.06260332013178933,0.06520929157507323,0.04400090829687797,0.06252927773815142,0.0472548835693271
202,0.0362504493155484,0.05488517381270771,0.06930873662105108,0.07652663575243328,0.05821561513623333,0.04585999639594343,0.04540104709329235,0.06081670220702931,0.03472259827231894
203,0.05222877330302972,0.0439524927818032,0.04861443750440444,0.04582403189479595,0.03755267186713955,0.057115297815854366,0.037942774779569144,0.04931549257016741,0.035978138106293044
204,0.0410556687227654,0.04674106587557808,0.052741144526796145,0.053482187488026245,0.06606330657837374,0.04715114060672931,0.03339370967373007,0.0738321648428523,0.05644221079481732
205,0.05614995439827907,0.039561928220025855,0.031761258706359916,0.06154972396034282,0.07270702411639687,0.06188178882362799,0.055111061880476576,0.05983622554958857,0.04814590702990244
206,0.05852579891922817,0.04109529670617579,0.04208432297609226,0.043230235128066855,0.06016594542316422,0.05101779638735982,0.06098684455608034,0.034018559103890914,0.04956914327085542
207,0.0643640252354089,0.04796946533711698,0.06087750273784169,0.06365099824574177,0.06409051193776051,0.05251985957990033,0.04832216880701405,0.04647576408828363,0.04294004215901767
208,0.05140244024369168,0.05489269804040002,0.04497471704363467,0.06489731101028155,0.0507873825814673,0.04904884068558826,0.05957543092631701,0.062007200552852734,0.057205502764277515
209,0.04154725042615993,0.035585963023262786,0.02230994989804458,0.06090499691972582,0.0667198486723161,0.07245814437851683,0.03524906432888207,0.03492166845918339,0.031821747577736176
210,0.02927118908718251,0.03011483595410592,0.0312316025247128,0.034255372589945585,0.06841491287776888,0.014737398429209254,0.0497302347215928,0.06638408814857637,0.04421749044067011
211,0.03247827656971487,0.03338746856427047,0.03774820288931045,0.0449322674279323,0.04361842016580383,0.04782946289884017,0.05227805580216227,0.04118907529955322,0.04060995539766736
212,0.047193786109365685,0.04941861688214551,0.049064079489600024,0.04411629827488804,0.0671279758704865,0.06456264466073156,0.05246363286411365,0.03480653497007504,0.04938720998775568
213,0.03986043763870839,0.041588070171296995,0.032652490425949934,0.06890667450095528,0.068352124980854,0.03678140552026314,0.04961908829944958,0.05950242220860673,0.05541964903559779
214,0.03986434409989191,0.016713561055237528,0.027090982484343624,0.0607590255348872,0.05241441753337552,0.030996828096249377,0.029393843947474164,0.028706436791684324,0.041247008997050305
215,0.056760495377533346,0.035627522553305,0.06256407752193303,0.05622146833667925,0.07186077451624442,0.05875878116804463,0.05028245099803076,0.04708139984761242,0.04758199401457157
216,0.05104983661335629,0.047099984474092096,0.0355420779906126,0.04994167247136111,0.04949719774879105,0.04565168132758117,0.04351984038144377,0.04799926953354669,0.04639637537777736
217,0.07451959528771113,0.06422146507375465,0.05579563249792795,0.036560652218452706,0.07587665590588968,0.05090292915194463,0.05822833544640114,0.037980635156839665,0.052050564056116855
218,0.04633581296175614,0.041106501713664714,0.04357210303351167,0.05085637915735354,0.06165435952489133,0.04951721911439611,0.03732390358039227,0.04628330102350446,0.05638742480368819
219,0.060558891028492885,0.04272453996168357,0.03925427809842992,0.046902515810583474,0.04174396613445041,0.04996757022423768,0.05069062754713134,0.04272989254478536,0.040405816169368336
220,0.03763618383381981,0.030411549354443863,0.02717022378141444,0.03547103090532848,0.06243349681723263,0.026132355422688353,0.03962633819758718,0.05765574442231905,0.05233005696745271
221,0.042754164192869905,0.044046798915491986,0.046113309856426976,0.04314838310253291,0.05779236232046969,0.042564620332498304,0.05405244038986602,0.04588172505532251,0.04937314126526825
222,0.055630215900141354,0.05195375865999571,0.05042065980395658,0.05718715716380087,0.054647016702801914,0.04531768082779308,0.04218852355935317,0.03155219519574434,0.05961624887103903
223,0.05376256713290267,0.02654178736702306,0.02769479004855919,0.04838918200173219,0.06820642821063111,0.04077681793760827,0.054854622693566946,0.04585682570732601,0.06686839989676005
224,0.04442174434479967,0.0467365124752486,0.04991721871791764,0.03748788219069902,0.02889444021982651,0.04913390884681384,0.035276414948016074,0.06594563823697779,0.04842586151232476
225,0.04584820903948553,0.0407661036871631,0.04027155966478365,0.037915893201869416,0.06560326932866653,0.035835412886358664,0.03940790593486254,0.037494147901031144,0.0341171105388661
226,0.06902329754742806,0.04734657458213501,0.06429365167000142,0.05131216841909918,0.06569881075548964,0.03760051986175408,0.04268019984963715,0.03840595325112972,0.03624590001345496
227,0.05521484622040117,0.028828942366161237,0.039726233493317574,0.040663297610687245,0.07099559374692035,0.046599377805116665,0.03280449381686355,0.027750166379513892,0.027962535553524504
228,0.04980701471821313,0.0430938210560675,0.04318929817033196,0.0367708011165776,0.03562543821857755,0.05670145867995751,0.05545862384544881,0.0437888832904442,0.05237772013497306
229,0.04190538571042236,0.038195032701813125,0.03725191269468804,0.04291586796439094,0.060522234393590085,0.0349729029158449,0.034584765546605924,0.035744784579085385,0.05533544758773959
230,0.03786002436356197,0.058970150865504806,0.043783413947999686,0.03855635114596225,0.04942272691046687,0.05794619747903198,0.05432927548785561,0.06235109837725759,0.059701321655831474
231,0.05161442146097464,0.03592412748548668,0.051376437472046954,0.04193768720801208,0.06330195475238726,0.047166315819222725,0.037023973867690074,0.03757469523603911,0.05683633648662917
232,0.040032021491857625,0.02882668134007676,0.026447985522442173,0.03667347656543522,0.0473190296502758,0.04801676855367987,0.032147602508714616,0.042498159208825145,0.046633568535547794
233,0.05286232578837371,0.03426781313545588,0.01536636587044603,0.04106456945737591,0.04290270737183639,0.04124308825488888,0.06405054837950477,0.05510773262138077,0.058686336695418936
234,0.04440215431841352,0.03535838023203218,0.0385532206708293,0.037231434101398155,0.05666032515152728,0.06094603278707885,0.055829011804139315,0.04697351565310352,0.05117708325851709
235,0.04679467204204273,0.04489850831022422,0.036317940860160394,0.05694200651257568,0.03248671864320497,0.05696933284343686,0.06454103705542175,0.06328463990786604,0.06067386337435891
236,0.042820946962386926,0.04271050326267294,0.03141689724482906,0.056230969003809146,0.05748910580663696,0.06848479975832604,0.053113855683477595,0.030799382229911555,0.04325898988972767
237,0.041826226742341543,0.0477703303912203,0.026956842007671688,0.03898584465097979,0.05478638305877419,0.05624445676754649,0.04891514279543549,0.07204789422903558,0.06870903069578899
238,0.02580127653964155,0.03278011378821319,0.04850217913602865,0.02892875895639391,0.04692332121744079,0.06137620349446868,0.05875579665520317,0.044438805326966466,0.04397182456776222
239,0.055762572904876864,0.03738825213174644,0.04273755734826218,0.02821924528153,0.04010427357368623,0.04940993734912593,0.04817945048350902,0.035873687145794975,0.044702419211500366
240,0.03002140229606691,0.04260293072406461,0.04358997677516857,0.02997250768147703,0.033461015066778704,0.05878549199792852,0.059736482933294616,0.06797239132911752,0.05936023507598101
241,0.041086570506671534,0.039251868098896615,0.05567304784029025,0.04353501617151778,0.0484858018024074,0.04069788306527565,0.05810743819974999,0.06180854321818946,0.04925397377373883
242,0.05068565961399665,0.03629028515222944,0.03080065046540565,0.0197097083162387,0.04497971556127979,0.055663780410430345,0.06674722650123363,0.04391760670259827,0.05672999802609411
243,0.039740510151750646,0.04970827972222954,0.053786223941164,0.03854123270483749,0.049837535359175594,0.048224864822398,0.04330486654503915,0.06976943214103812,0.04873432529566343
244,0.03470641962384911,0.03423351129297064,0.037654746961480766,0.04492164882341105,0.04987333678543923,0.05259806936858998,0.05389600989183237,0.03440439329555461,0.040222499106963176
245,0.03741308974138902,0.06191705985953663,0.0602867005818744,0.056538144662044945,0.05162920745755804,0.06687486276568962,0.04598862382276407,0.06776005983083451,0.04270529540663119
246,0.043035961114323326,0.03988895233297489,0.05863076924611556,0.05242142521143379,0.05819908482444589,0.04647193989000479,0.054500711402595145,0.05049377739349093,0.043748006938369055
247,0.04084444439213258,0.041044821354444136,0.04763780588579851,0.0504410392635951,0.07268623918062075,0.060857870148026655,0.06011094771297178,0.05524256892079536,0.04237746738497088
248,0.03852390554606072,0.04088859868716099,0.045807014358854904,0.03467816606739928,0.05830166428686904,0.060618526070833297,0.05748283583289733,0.0471646859767038,0.025274206549415555
249,0.021104426640943676,0.07544457132136909,0.0719484542269416,0.04968981089615753,0.045681062933302506,0.044152601812292185,0.060216863046110986,0.037282522800868675,0.04304923995399517
250,0.03655697580907144,0.05614014774848904,0.029181391643329623,0.04184996261028573,0.055420664369624936,0.042564201937966575,0.03854614518703148,0.045401658581886294,0.031099541288131145
251,0.03965770852560776,0.049274495287222386,0.04694198345406268,0.04278385946236085,0.04892628496745602,0.0673959562131627,0.04813023091271067,0.05873969829789483,0.048101084410154725
252,0.03923875167363024,0.04502902399674332,0.05524577058878051,0.02989765677678709,0.03891879498443727,0.04493937609103423,0.052113080314617255,0.03740899262146351,0.03552250180669251
253,0.04963837170951246,0.08965184123693401,0.06284365959321515,0.04514355498140503,0.04211964943096973,0.05776615667439598,0.04339007886631986,0.049340910041064494,0.04552773282775888
254,0.046246181993774366,0.03816529659241041,0.03331497608596692,0.027833787271083564,0.058348446122162334,0.053121835877114096,0.04189542517671639,0.040985549501847504,0.025120408078165433
255,0.04475854192527809,0.06116096265177476,0.05471095310567761,0.0500089050459792,0.041314438905101274,0.052945634334589285,0.06355603021560637,0.030730808755642533,0.04061984302984456
256,0.04429011039243224,0.08388648514700586,0.07472354404358374,0.034882841567014114,0.04947948020717377,0.058252964701594995,0.03587246593009167,0.03863027716678947,0.035685005753475704
257,0.026207474304062908,0.08820161583211493,0.0456582776674431,0.04294822097267331,0.06573502486763143,0.04372819099654934,0.06596423234160201,0.07442063203197903,0.03529921952722361
258,0.04704596664487326,0.06816282290456002,0.06540662623232318,0.027577737629014467,0.0607325299112984,0.030183892845456108,0.04832234278497212,0.05413582994586154,0.03320658562370227
259,0.04578114310279488,0.06438663199474427,0.045083780787408295,0.0590325784901085,0.0251292682436973,0.05457307792599558,0.03852469130951253,0.0492829297480057,0.026335855881188763
260,0.04079718082558477,0.06307870682517422,0.049313053449579806,0.03228650790212365,0.050750115532872245,0.049620046608814805,0.0634935274870672,0.04916856313284371,0.02290889269206673
261,0.03504789127404556,0.06023402038680567,0.04580006446012703,0.055207279536305234,0.04526501583718023,0.05251296049391385,0.07438606367114434,0.031920223499764686,0.03253378512599738
262,0.04042568282893626,0.06160384988010935,0.033406686418962446,0.04125936798373005,0.05661767069032067,0.0504340849336586,0.05938137934936094,0.07198289596817631,0.05587889314251697
263,0.04315443475115899,0.05128171010054709,0.051154948215265145,0.05391022088215323,0.04336243199251935,0.04983875723712692,0.059596256597780506,0.05332963944238145,0.05396507940739477
264,0.028625513128194835,0.04538745472382288,0.04841540270936093,0.03328913095425551,0.04199391465517692,0.039827346334641335,0.06268482606339437,0.06475314088766027,0.045359453443996334
265,0.03901589773549858,0.05983194078190104,0.04632210993804619,0.06556437600570678,0.044986455926463303,0.05397217124635446,0.05113669733575741,0.03841169587435832,0.030704815504231233
266,0.027744926537707215,0.046381657582012285,0.04577662336669164,0.05806926619407021,0.0410295533602996,0.05823124424760432,0.04903852079058363,0.06029299025543705,0.05204666848814148
267,0.044182575156723726,0.028250143135937836,0.03942411097086733,0.027704893918347635,0.0364519790178747,0.05314101660573907,0.030569526931642377,0.052152133398340086,0.03484788860660047
268,0.04758589763951022,0.07025306930396862,0.05356100281642284,0.05586464426795085,0.046874586630206314,0.05674497043793579,0.03697090709829354,0.0385138145668154,0.028576820984821286
269,0.04390520213928539,0.06137967230920606,0.031406432146659904,0.04814138877141216,0.049583760239520894,0.04307976479911687,0.05498538697003304,0.036227013260175134,0.03810707638840541
270,0.028742349399752648,0.06860643233353346,0.04292529558588285,0.03798267743841279,0.031458970902167496,0.040094541797512456,0.05179895505924443,0.056619275910634315,0.0637060053713434
271,0.04747053153239124,0.05206420646606991,0.04177961776057552,0.01802578878016088,0.04311716386437184,0.053561930454452525,0.046265476973219866,0.042511116201785625,0.03598793792168311
272,0.037618212979785834,0.05419285863159877,0.06709310599253512,0.042167848317019106,0.04688169985456626,0.03814182708010776,0.04085568175783423,0.04566314338964211,0.02987208066804756
273,0.037304120372504086,0.05229276507376007,0.05128960919887504,0.03963563833665483,0.03796118256650516,0.050199017400518645,0.03690759221485461,0.05600129662910293,0.04131586944616477
274,0.05717237498633733,0.05939828235396386,0.04800236398542965,0.034186766264610924,0.06777849043767976,0.05080581988877384,0.03050153255571786,0.044453124272235744,0.03602191680038232
275,0.01703945393245177,0.0775599419464829,0.03591960712916549,0.06350544239965616,0.045587826308693166,0.026089925157268424,0.034485635814053235,0.048473379813214326,0.0544290752919291
276,0.045425336495887494,0.06303543402310952,0.022818334337850833,0.05170370927589829,0.047662422706794355,0.05054316205569194,0.04810498215301777,0.06986886537833925,0.04468603199902211
277,0.05078742536577574,0.02589941963302217,0.022354661763222938,0.0429079130785318,0.044962768272463496,0.03928631093769677,0.03737604659654607,0.04241678928156034,0.039072648619449785
278,0.03235926494817249,0.067318399694111,0.048314506072555774,0.04891991597097857,0.03345966969285846,0.029367720553030573,0.043682130215984216,0.065061492222843,0.03187259169395215
279,0.030231448253679054,0.05704330324576739,0.049810699472492,0.02994811872631544,0.045664222253253686,0.04246242857865773,0.03679649849486611,0.03803224700555132,0.07261180638662465
280,0.04270153847101029,0.05204205809997419,0.04096430871681289,0.04265970800081145,0.06263256620732136,0.0685087347050689,0.032653105236462775,0.026877001971833556,0.04010175651908718
281,0.049877083475404926,0.056573782980864816,0.03601742673077081,0.04786057904032835,0.04598090472576413,0.04651615191351456,0.037509083891085246,0.03528192011193217,0.04033969218948013
282,0.05346338785149145,0.046185620325559285,0.022953533154758433,0.027479508404442302,0.054976371285259666,0.05142968126854516,0.03919223893737783,0.031495931502861535,0.03872866646069312
283,0.0442068365304121,0.03712849695135414,0.03683501699439755,0.041396126975661515,0.05477641776260932,0.034825456432468184,0.04309234120094181,0.028865583395695706,0.041051026499851345
284,0.06802464680840786,0.0550319645255513,0.03069330499918004,0.028158559239386708,0.05988361215131589,0.051036415699248515,0.06269015763410654,0.04654222300986907,0.05641017647989925
285,0.05213774116053417,0.07637748999542582,0.04621010342088994,0.032181384782904235,0.06316327256146385,0.05151652578187121,0.038125838016865934,0.04611751191837624,0.0413250255451203
286,0.06253107223656981,0.03967173609416933,0.028937506375912463,0.03223494708872749,0.05331062532440271,0.04358850141111706,0.03169079212675569,0.0376470400247758,0.046943810139371475
287,0.052385671297434745,0.06590130778748818,0.04864105376237288,0.028171178788599916,0.07723964668826966,0.054838357551489025,0.04060750542312713,0.05290350843355746,0.042522800904986405
288,0.03787824858331987,0.06915647896385053,0.030001805409004816,0.0285814926828607,0.052651580885183305,0.06857793515850892,0.05125428999022989,0.03945431531463245,0.047707974643950976
289,0.040485789176521146,0.06865984058947235,0.0361273808783153,0.03113816465775017,0.06269486183860834,0.055555650670890154,0.03408395166862695,0.04282844667087422,0.04552504377591004
290,0.04534049862316654,0.04945526719002373,0.0332689933263617,0.013783727465124684,0.04152764544839253,0.031683279649987316,0.03372716099569814,0.0439854824556581,0.028923436776191615
291,0.0451018022824428,0.07136700348637531,0.054999900837796496,0.030616959324336335,0.06677120584381989,0.04109780456541203,0.04516120285477999,0.03433208486967487,0.04019371111531041
292,0.055965414159956185,0.06066658749623457,0.06047563400390668,0.0466168712029589,0.040986069474768426,0.047345576275328795,0.032215652595671905,0.03383829542629731,0.04472734924811882
293,0.03427997131629603,0.07218504828970732,0.04537301865711167,0.053490763851809064,0.0651843498895427,0.045313505848753266,0.026963329309688155,0.02820255738333799,0.017976728229162596
294,0.04305985193059314,0.04579013900396316,0.02885484741426281,0.034946011376450765,0.0405709792910784,0.0640532218046794,0.031668974726926535,0.03260953899620004,0.0353014078852078
295,0.03221059661617884,0.05867976535591878,0.04335949335727492,0.03429058048641309,0.043191303846966046,0.04572564076412451,0.03280077483546859,0.043911741483230696,0.03934549142431933
296,0.04633138590686845,0.05002263296157348,0.04993965612712169,0.04097749235806986,0.044554286255764686,0.04213606788017072,0.05405299575412707,0.0513500255636043,0.04289233569319809
297,0.055362511444920014,0.05922199261457488,0.04663243737702846,0.040315739275138186,0.05207219098935768,0.04933663901963308,0.04340922138653695,0.04650426638959049,0.031423912480270454
298,0.05069865237965132,0.05072583948328558,0.03283831121253094,0.02779371008403623,0.04023940229740219,0.06166738925660158,0.04660833313870458,0.052093578574768845,0.038689297912702834
299,0.04364098343035688,0.04869898378811263,0.04877633308473716,0.053633148073541546,0.05547120651088854,0.04445194930950594,0.02201610543622672,0.044208752471604384,0.0345657297852172
300,0.03014526134429616,0.04452152760135696,0.04684788904851302,0.04971005769246923,0.047867559802489267,0.03397766737422596,0.04067272388710989,0.031326856683192184,0.048754028020561065
