step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/entropy_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/entropy_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/entropy_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/entropy_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/entropy_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/entropy_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/entropy_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/entropy_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/entropy_step
161,0.3744876086711883,0.4799419641494751,0.5778082609176636,0.46246570348739624,0.40071192383766174,0.49201256036758423,0.376771479845047,0.42670780420303345,0.31212183833122253
162,0.36724138259887695,0.4945671856403351,0.5924111008644104,0.4728936851024628,0.39884790778160095,0.4883362650871277,0.38581424951553345,0.4425753653049469,0.32576867938041687
163,0.35937392711639404,0.4892338812351227,0.5952278971672058,0.4723125100135803,0.38889485597610474,0.4817816913127899,0.37459373474121094,0.4278489053249359,0.3145185708999634
164,0.3573673367500305,0.4567172527313232,0.5628028512001038,0.4391239583492279,0.38543736934661865,0.4725180268287658,0.38089385628700256,0.44254401326179504,0.3235156238079071
165,0.3676499128341675,0.48359745740890503,0.5963947772979736,0.46915221214294434,0.4063117504119873,0.488474577665329,0.3706481456756592,0.4322018325328827,0.31538498401641846
166,0.3768406808376312,0.4734382927417755,0.5736278295516968,0.45248979330062866,0.412503719329834,0.4938597679138184,0.3640762269496918,0.42211252450942993,0.30578818917274475
167,0.3712221682071686,0.4868808090686798,0.5905804634094238,0.4714638590812683,0.40948984026908875,0.4916948974132538,0.3867442011833191,0.44868138432502747,0.33624860644340515
168,0.3685847520828247,0.4703863263130188,0.5692442059516907,0.45944780111312866,0.404954046010971,0.4929429292678833,0.3686626851558686,0.4190207719802856,0.320554256439209
169,0.37851017713546753,0.47837206721305847,0.5793813467025757,0.4694734215736389,0.4065070152282715,0.490506112575531,0.35510632395744324,0.4057462811470032,0.30782222747802734
170,0.3672670125961304,0.4772202670574188,0.5782783031463623,0.471369594335556,0.4056650698184967,0.4928220808506012,0.3870235085487366,0.4332176148891449,0.3347068727016449
171,0.3652268052101135,0.48224151134490967,0.5805882215499878,0.48505353927612305,0.3992443978786469,0.491117924451828,0.3638828992843628,0.40668728947639465,0.3123202621936798
172,0.3541639745235443,0.45009493827819824,0.5335593819618225,0.4453463852405548,0.39773473143577576,0.4861125648021698,0.3868725895881653,0.4211766123771667,0.3429759442806244
173,0.3469429314136505,0.45023754239082336,0.5220717787742615,0.4486938416957855,0.3800167441368103,0.4722130000591278,0.3868875801563263,0.41385942697525024,0.3398934602737427
174,0.3454001843929291,0.4611486792564392,0.5336774587631226,0.4577242434024811,0.3803194463253021,0.47512346506118774,0.36923184990882874,0.3925401270389557,0.3333849608898163
175,0.36551886796951294,0.45677196979522705,0.5293266773223877,0.46101313829422,0.4038330018520355,0.4964112639427185,0.389521062374115,0.3982972502708435,0.3503952920436859
176,0.35993024706840515,0.45358097553253174,0.5128766894340515,0.4618009626865387,0.40221166610717773,0.49278563261032104,0.402174711227417,0.4100011289119721,0.3480476140975952
177,0.33855172991752625,0.4371036589145661,0.4937762916088104,0.4421732425689697,0.3851194679737091,0.46579498052597046,0.4190486669540405,0.4148314893245697,0.3554113507270813
178,0.3646322786808014,0.45634204149246216,0.5123207569122314,0.46690428256988525,0.4059900641441345,0.4925701022148132,0.3995324969291687,0.3951739966869354,0.3412682116031647
179,0.3893265128135681,0.4815896451473236,0.5539463758468628,0.49539607763290405,0.42606091499328613,0.5138310194015503,0.40090250968933105,0.404770165681839,0.34410980343818665
180,0.36266469955444336,0.4443283081054687,0.513422429561615,0.4546723961830139,0.3986746370792389,0.49001601338386536,0.4116654396057129,0.40433409810066223,0.34922337532043457
181,0.3664541244506836,0.4513166546821594,0.5334705114364624,0.4689587354660034,0.3971362709999085,0.49404796957969666,0.42715832591056824,0.4252919256687164,0.3562527894973755
182,0.34891486167907715,0.47424957156181335,0.556956946849823,0.4893971979618073,0.38337498903274536,0.4734826683998108,0.4218476116657257,0.42189469933509827,0.3488210439682007
183,0.3651720583438874,0.4417471587657929,0.5275452733039856,0.46456652879714966,0.4005759060382843,0.4916824698448181,0.4218638241291046,0.42246171832084656,0.35701385140419006
184,0.38412174582481384,0.4719130694866181,0.5681770443916321,0.4987916946411133,0.4133737981319427,0.5095219612121582,0.4219227135181427,0.41339415311813354,0.34193480014801025
185,0.3695803880691528,0.4615997076034546,0.563015878200531,0.4828372895717621,0.4044004678726196,0.4882090985774994,0.4443220794200897,0.4338027834892273,0.35690444707870483
186,0.3678683042526245,0.46740251779556274,0.556981086730957,0.4933520257472992,0.4052373766899109,0.4937906861305237,0.43237271904945374,0.4343746900558472,0.3516598045825958
187,0.3692095279693603,0.4431749880313874,0.5280855298042297,0.4783093333244324,0.40446385741233826,0.500339686870575,0.45254239439964294,0.44617390632629395,0.36286064982414246
188,0.3659777045249939,0.4563765227794647,0.5455560088157654,0.4793051183223725,0.399437814950943,0.4833943843841553,0.4414294958114624,0.4462292194366455,0.353608638048172
189,0.3700046241283417,0.4577005803585053,0.5494474172592163,0.4905145466327667,0.40627872943878174,0.4969307482242584,0.42117810249328613,0.4353520572185517,0.3369368016719818
190,0.3674590289592743,0.4585641920566559,0.5520668029785156,0.4883326292037964,0.40661096572875977,0.4965454638004303,0.4597574770450592,0.4553475081920624,0.3548641800880432
191,0.3620187044143677,0.443157434463501,0.5316251516342163,0.4728129506111145,0.3938742876052856,0.4793827533721924,0.43917316198349,0.4391695261001587,0.33763542771339417
192,0.3711230456829071,0.4307461380958557,0.5207222700119019,0.4685020446777344,0.4133630692958832,0.49267637729644775,0.437282532453537,0.43290042877197266,0.3308303952217102
193,0.3656098246574402,0.4366057515144348,0.5122226476669312,0.4741538166999817,0.4055436253547669,0.4863237738609314,0.4428458213806152,0.4393202066421509,0.3393702208995819
194,0.3899881839752197,0.4401398003101349,0.5053575038909912,0.48149219155311584,0.4280630350112915,0.49377286434173584,0.4392157793045044,0.43906232714653015,0.33951929211616516
195,0.36818814277648926,0.4338483512401581,0.4904524087905884,0.4713476002216339,0.4102997183799744,0.47740983963012695,0.45265263319015503,0.4609232544898987,0.35059604048728943
196,0.3583446145057678,0.44502130150794983,0.48720741271972656,0.4880332350730896,0.4151682257652282,0.47072833776474,0.43190276622772217,0.4405665099620819,0.3359804153442383
197,0.35677480697631836,0.4532124400138855,0.4772655665874481,0.48981115221977234,0.4120658934116363,0.4686395227909088,0.42232903838157654,0.4429028630256653,0.3311280906200409
198,0.36684784293174744,0.4392189383506775,0.45406413078308105,0.4701770842075348,0.4137543141841888,0.4707905650138855,0.4343317747116089,0.4547596275806427,0.3395559787750244
199,0.35667675733566284,0.4783332347869873,0.48772111535072327,0.5106069445610046,0.4025850594043732,0.46942636370658875,0.41193047165870667,0.44361498951911926,0.31878772377967834
200,0.3641493022441864,0.4710420966148377,0.4690476357936859,0.4927607774734497,0.4233298599720001,0.48825564980506897,0.4284128248691559,0.44736406207084656,0.3241150677204132
201,0.3697296380996704,0.46080610156059265,0.46083593368530273,0.4907316863536834,0.41603660583496094,0.4864504039287567,0.39836621284484863,0.4313070774078369,0.31295838952064514
202,0.3700503706932068,0.4571468234062195,0.46070531010627747,0.48671814799308777,0.41965335607528687,0.4997015297412872,0.4212501645088196,0.4380350112915039,0.3307700753211975
203,0.3573707640171051,0.43935683369636536,0.43876969814300537,0.4658527076244354,0.4091620147228241,0.4819980561733246,0.4246978759765625,0.4467345178127289,0.3307875394821167
204,0.3591625392436981,0.4436962604522705,0.4334692656993866,0.4688940942287445,0.4087977409362793,0.4791796803474426,0.4214421808719635,0.43953949213027954,0.3379327952861786
205,0.3546418249607086,0.4495850205421448,0.43533778190612793,0.47990724444389343,0.410214900970459,0.4701746106147766,0.417341023683548,0.4443126022815704,0.33515673875808716
206,0.36296072602272034,0.44067734479904175,0.4249658286571502,0.47227025032043457,0.4076986908912658,0.48162880539894104,0.3907229006290436,0.4260624051094055,0.3195590376853943
207,0.3596175014972687,0.4450485408306122,0.43011611700057983,0.48353391885757446,0.4109494090080261,0.4794320166110992,0.3986892104148865,0.43048420548439026,0.32608315348625183
208,0.3533514440059662,0.4360879063606262,0.4168260097503662,0.47695550322532654,0.4012807607650757,0.4659767150878906,0.4028441607952118,0.42650559544563293,0.3326771557331085
209,0.3634858727455139,0.42676424980163574,0.41037553548812866,0.46867096424102783,0.4122024476528168,0.4716242849826813,0.41575074195861816,0.4393354058265686,0.3414726257324219
210,0.361554741859436,0.4354307055473328,0.4190185070037842,0.4780581593513489,0.4105552136898041,0.4689516127109528,0.3813343048095703,0.4163477420806885,0.3118271231651306
211,0.3546907305717468,0.41558313369750977,0.38271093368530273,0.4479748904705048,0.4144461452960968,0.4703074097633362,0.3951166272163391,0.4250515401363373,0.31814050674438477
212,0.36118534207344055,0.4194411635398865,0.3897588551044464,0.46473485231399536,0.4205034077167511,0.4763985574245453,0.3911021053791046,0.4301138818264008,0.3093385398387909
213,0.3490174114704132,0.42303383350372314,0.3814083933830261,0.4631950557231903,0.4022226929664612,0.46031686663627625,0.3695851862430573,0.4084402024745941,0.2775416076183319
214,0.35312023758888245,0.4225093424320221,0.38333258032798767,0.47894126176834106,0.4045323431491852,0.46004441380500793,0.3777453899383545,0.4209803342819214,0.28354573249816895
215,0.33192864060401917,0.43423333764076233,0.3786874115467071,0.48538047075271606,0.38646072149276733,0.45029956102371216,0.38699740171432495,0.43047356605529785,0.28336209058761597
216,0.3597111105918884,0.4146618843078614,0.35966119170188904,0.4620819687843323,0.40697041153907776,0.4742116332054138,0.3615880608558655,0.41213682293891907,0.26394525170326233
217,0.34469300508499146,0.4079013466835022,0.35639578104019165,0.465632051229477,0.38886597752571106,0.4586835205554962,0.36591586470603943,0.41504642367362976,0.27136725187301636
218,0.35249415040016174,0.40058037638664246,0.3510676920413971,0.4713740944862366,0.39374199509620667,0.4642391800880432,0.3847843408584595,0.42928412556648254,0.28639867901802063
219,0.37340807914733887,0.3919512033462525,0.3399760127067566,0.45598798990249634,0.41312098503112793,0.4850878417491913,0.35355791449546814,0.4121038615703583,0.2578319013118744
220,0.3644944429397583,0.3943665027618408,0.3494821786880493,0.4673759043216706,0.4076958894729614,0.4813079237937927,0.3638572692871094,0.4184532761573791,0.2565550208091736
221,0.3668636083602905,0.37407225370407104,0.3232886493206024,0.4489024877548218,0.40831494331359863,0.478230357170105,0.35110941529273987,0.4068487882614136,0.2441176027059555
222,0.3473060727119446,0.3666306734085083,0.3195856511592865,0.458791583776474,0.39093950390815735,0.4546385109424591,0.35079285502433777,0.4054948091506958,0.22425822913646695
223,0.3734489381313324,0.3621106147766114,0.3197784125804901,0.4587414264678955,0.40716925263404846,0.482155978679657,0.35724562406539917,0.4048788845539093,0.21331894397735596
224,0.35533812642097473,0.35882729291915894,0.3251830041408539,0.4536249339580536,0.39478200674057007,0.46376919746398926,0.3579195737838745,0.41061046719551086,0.19427898526191711
225,0.3642696142196655,0.3460656702518463,0.3109416663646698,0.4470871686935425,0.4062334597110748,0.4847815930843353,0.37147143483161926,0.4153593182563782,0.1869782954454422
226,0.3742879033088684,0.3287777006626129,0.3059576451778412,0.43521955609321594,0.4207303524017334,0.4934370815753937,0.36684563755989075,0.4151797294616699,0.16787885129451752
227,0.35711365938186646,0.3431732952594757,0.3214587867259979,0.4466201364994049,0.4045635759830475,0.4787248969078064,0.34155362844467163,0.3873515725135803,0.14404699206352234
228,0.35270339250564575,0.3316001296043396,0.3173874318599701,0.4334329068660736,0.3908459842205048,0.4669848382472992,0.3558635115623474,0.4009658694267273,0.13988758623600006
229,0.3511982858181,0.3175932765007019,0.3231690227985382,0.42621859908103943,0.3949754238128662,0.4677821099758148,0.34658411145210266,0.403065025806427,0.13995778560638428
230,0.33661627769470215,0.3197341859340668,0.3303910195827484,0.4344508349895478,0.379390150308609,0.45522794127464294,0.3502473831176758,0.3988575041294098,0.13591276109218595
231,0.339190274477005,0.31898048520088196,0.34099218249320984,0.42466387152671814,0.3843280375003814,0.4640803933143616,0.3660520911216736,0.413083553314209,0.1438611000776291
232,0.35070285201072693,0.3258478343486786,0.35728833079338074,0.43689870834350586,0.38891056180000305,0.4765617549419403,0.3819361627101898,0.4216424524784088,0.15021184086799622
233,0.3322213590145111,0.31059616804122925,0.3410809338092804,0.413856565952301,0.3671659231185913,0.4593263268470764,0.3542391061782837,0.396784782409668,0.14479728043079376
234,0.3280183970928192,0.3200244903564453,0.3525821566581726,0.42421096563339233,0.36674630641937256,0.4648377597332001,0.3771416246891022,0.41734832525253296,0.1625227332115173
235,0.3621777296066284,0.29808834195137024,0.3372601866722107,0.39199042320251465,0.40190184116363525,0.5141111016273499,0.368410050868988,0.4015327990055084,0.16611291468143463
236,0.33226698637008667,0.2992907166481018,0.3480004668235779,0.3977995812892914,0.3747379779815674,0.48377397656440735,0.338277131319046,0.37942975759506226,0.15807026624679563
237,0.34911710023880005,0.3071587085723877,0.37276190519332886,0.4019170105457306,0.38985010981559753,0.5061439275741577,0.3497196435928345,0.3706925511360169,0.16376417875289917
238,0.3316405117511749,0.29980748891830444,0.3724142014980316,0.4043600559234619,0.3796745538711548,0.491915762424469,0.3608254194259643,0.3865547180175781,0.17749081552028656
239,0.3317699134349823,0.2866433262825012,0.3761759400367737,0.39375442266464233,0.3722604215145111,0.4857495129108429,0.379361093044281,0.3884883224964142,0.18676477670669556
240,0.35154810547828674,0.296735554933548,0.39862969517707825,0.40682998299598694,0.3971022367477417,0.5117133259773254,0.3652401268482208,0.3706265091896057,0.18991579115390775
241,0.33945217728614807,0.27790403366088867,0.38023078441619873,0.3910868167877197,0.3926228880882263,0.5134196281433105,0.359906405210495,0.3536815047264099,0.1922191083431244
242,0.3315059542655945,0.28926724195480347,0.400646299123764,0.4078494608402252,0.3805564343929291,0.49445322155952454,0.3641761243343353,0.35636764764785767,0.2032258063554764
243,0.33250394463539124,0.2883797287940979,0.4085368514060974,0.4174347519874573,0.3798042833805084,0.5079597234725952,0.3981478810310364,0.3824312686920166,0.22935564815998075
244,0.32662907242774963,0.27081218361854553,0.3986962735652923,0.4017036855220794,0.37479594349861145,0.5045908093452454,0.37894564867019653,0.36496520042419434,0.22654828429222107
245,0.3416644036769867,0.27400290966033936,0.40764936804771423,0.4105147421360016,0.3920675814151764,0.5248433351516724,0.3810005187988281,0.3595319092273712,0.23577715456485748
246,0.3382636606693268,0.26692551374435425,0.411207377910614,0.4067511558532715,0.3900599181652069,0.5287634134292603,0.389338493347168,0.3586488664150238,0.24133367836475372
247,0.34464016556739807,0.28182440996170044,0.4341353476047516,0.4236364960670471,0.390157550573349,0.5334597229957581,0.3845052123069763,0.3452267050743103,0.2401859611272812
248,0.34130382537841797,0.2748063802719116,0.4280421435832978,0.42386430501937866,0.3885805010795593,0.5215160250663757,0.3786827325820923,0.3388633131980896,0.23684056103229523
249,0.36053887009620667,0.28367260098457336,0.4382510483264923,0.43507423996925354,0.41272005438804626,0.5474122166633606,0.40617650747299194,0.3570406138896942,0.24841256439685824
250,0.33329689502716064,0.27639514207839966,0.43256059288978577,0.422068327665329,0.3880881667137146,0.5143999457359314,0.4245215058326721,0.3580046594142914,0.25582340359687805
251,0.3434672951698303,0.27190035581588745,0.4298929572105408,0.4193488359451294,0.4018283784389496,0.5273614525794983,0.3898647725582123,0.3330886662006378,0.24402563273906708
252,0.33790314197540283,0.26791468262672424,0.4339869916439056,0.42263534665107727,0.3863775134086609,0.5133707523345947,0.4216156303882599,0.35405394434928894,0.26181676983833313
253,0.3369665741920471,0.25869807600975037,0.41800421476364136,0.41484785079956055,0.3834725320339203,0.5063677430152893,0.4263792037963867,0.3613312542438507,0.2717773914337158
254,0.3583574891090393,0.2699841856956482,0.43845927715301514,0.4390812218189239,0.4074232876300812,0.5233688354492188,0.4249958395957947,0.3552510440349579,0.2705422639846802
255,0.3488670289516449,0.2787790894508362,0.466398149728775,0.4550114572048187,0.3955285847187042,0.5082754492759705,0.4301554262638092,0.3564295768737793,0.26951855421066284
256,0.3578850328922272,0.2607210874557495,0.4346786141395569,0.4338932037353515,0.3974255323410034,0.5010131597518921,0.422849178314209,0.3487466275691986,0.2741641700267792
257,0.34705212712287903,0.26905182003974915,0.4498896896839142,0.4517194926738739,0.3905280530452728,0.4827080965042114,0.4312824010848999,0.3521791398525238,0.2911229431629181
258,0.3447684645652771,0.2491813451051712,0.4314071238040924,0.4346488416194916,0.3952967226505279,0.47514790296554565,0.4289697110652923,0.3525857627391815,0.2994084358215332
259,0.3522116541862488,0.2436498999595642,0.4334065318107605,0.43315988779067993,0.4098881185054779,0.478240966796875,0.4409388303756714,0.35756590962409973,0.3207658529281616
260,0.35367631912231445,0.24768079817295072,0.44851362705230713,0.4588150680065155,0.4120714664459229,0.4733119606971741,0.4478507339954376,0.3647070527076721,0.33181434869766235
261,0.3566923439502716,0.23928731679916385,0.4251853823661804,0.43851223587989807,0.41016727685928345,0.4642604887485504,0.4294385015964508,0.3498481512069702,0.31776362657546997
262,0.3541572690010071,0.2390172779560089,0.4374634921550751,0.45143648982048035,0.407376229763031,0.4595356583595276,0.4081588089466095,0.3278522789478302,0.29652974009513855
263,0.33390626311302185,0.237424835562706,0.43402099609375,0.45630118250846863,0.37800097465515137,0.43378734588623047,0.4220134913921356,0.3471182584762573,0.325172483921051
264,0.35281163454055786,0.22939510643482208,0.4231724441051483,0.45056137442588806,0.4039515256881714,0.45496073365211487,0.4282945692539215,0.34677404165267944,0.3170614540576935
265,0.337933212518692,0.20790201425552368,0.40170392394065857,0.4318353831768036,0.3923766016960144,0.4339403510093689,0.4188022315502167,0.3402869701385498,0.3197581171989441
266,0.3467898666858673,0.22971534729003903,0.4439583420753479,0.4551481008529663,0.3849593698978424,0.422644317150116,0.4291490912437439,0.3422679901123047,0.3279344439506531
267,0.351163774728775,0.22759130597114563,0.4421868026256562,0.4626446068286896,0.3944876492023468,0.4270976483821869,0.4238797128200531,0.3435688018798828,0.328858345746994
268,0.3433588147163391,0.214500293135643,0.41623103618621826,0.4438335597515106,0.38315626978874207,0.41533955931663513,0.423572301864624,0.3397682309150696,0.31733518838882446
269,0.3412410616874695,0.20576134324073792,0.40100905299186707,0.43208515644073486,0.3845597505569458,0.40804824233055115,0.4341915845870972,0.3530200719833374,0.3366934359073639
270,0.3498544991016388,0.1923869103193283,0.3903646767139435,0.4155515432357788,0.3909488618373871,0.409138023853302,0.4232930541038513,0.3421162962913513,0.32943037152290344
271,0.35222434997558594,0.18987689912319183,0.4035312533378601,0.424287348985672,0.3881503641605377,0.4119288921356201,0.4422737956047058,0.34986037015914917,0.33767372369766235
272,0.37520846724510193,0.1895902007818222,0.4105781614780426,0.4355887770652771,0.4122490882873535,0.4324127435684204,0.4184214770793915,0.34552112221717834,0.31710389256477356
273,0.3583875596523285,0.1879289597272873,0.40664881467819214,0.4317319691181183,0.39596042037010193,0.4131348431110382,0.43032822012901306,0.3495182991027832,0.319865345954895
274,0.3452602028846741,0.18157543241977692,0.4039496183395386,0.4235847294330597,0.3783223628997803,0.3921534717082978,0.4270181059837342,0.3535684645175934,0.3211033344268799
275,0.3575458526611328,0.17709793150424957,0.39784926176071167,0.4148140549659729,0.3993164300918579,0.4029262959957123,0.4003399610519409,0.34059831500053406,0.3106178939342499
276,0.3554351031780243,0.18315286934375763,0.3985534906387329,0.4107395112514496,0.3893721401691437,0.3955276608467102,0.4105720520019531,0.35172057151794434,0.3299477696418762
277,0.32918745279312134,0.1884108930826187,0.4073833227157593,0.4240711927413941,0.37225010991096497,0.3731153905391693,0.4090743660926819,0.35319674015045166,0.3370335102081299
278,0.3610832393169403,0.16414058208465576,0.3630596995353699,0.38063478469848633,0.39844635128974915,0.3955751359462738,0.3892684280872345,0.33286380767822266,0.33293360471725464
279,0.3585314154624939,0.1745409220457077,0.37615883350372314,0.39132046699523926,0.39721137285232544,0.3954314887523651,0.3877887427806854,0.3250526189804077,0.3323805034160614
280,0.3470572531223297,0.18054884672164917,0.38116130232810974,0.3980996012687683,0.3836101293563843,0.37866631150245667,0.4244974851608277,0.3477012515068054,0.37313157320022583
281,0.3739364445209503,0.1755014806985855,0.3647700250148773,0.3834739923477173,0.4070318639278412,0.41774415969848633,0.4093959331512451,0.33237260580062866,0.36918166279792786
282,0.3556075692176819,0.1810242086648941,0.3785482943058014,0.38849860429763794,0.3956703543663025,0.40551313757896423,0.38942158222198486,0.3169477880001068,0.35950183868408203
283,0.3486891984939575,0.1911805272102356,0.3898528218269348,0.3941690027713776,0.38515231013298035,0.4071082770824432,0.3901397287845611,0.3147181570529938,0.3669683635234833
284,0.3422488868236542,0.1826288253068924,0.36800631880760193,0.378650963306427,0.3755503594875336,0.3941738307476044,0.3762565553188324,0.3038371801376343,0.3622826933860779
285,0.352663516998291,0.19336974620819092,0.394130140542984,0.389692485332489,0.38278383016586304,0.4024694859981537,0.395664244890213,0.30836406350135803,0.3724537193775177
286,0.35770249366760254,0.19584639370441437,0.3907189965248108,0.3822973966598511,0.3940195143222809,0.4160323739051819,0.40298956632614136,0.3132607638835907,0.376547247171402
287,0.33526021242141724,0.17626707255840302,0.35445424914360046,0.3432965874671936,0.37799978256225586,0.3935079574584961,0.39179378747940063,0.31251320242881775,0.36595097184181213
288,0.3357827663421631,0.19665120542049408,0.3938429057598114,0.37835562229156494,0.3757185935974121,0.3955809473991394,0.4020879864692688,0.3193409740924835,0.3896266520023346
289,0.3423158526420593,0.2004103809595108,0.3838925063610077,0.3628176152706146,0.3862467408180237,0.4034067690372467,0.3820469081401825,0.3102046549320221,0.36972662806510925
290,0.35040098428726196,0.20435604453086853,0.39287230372428894,0.36166688799858093,0.3941100835800171,0.40279698371887207,0.3973313868045807,0.3136392831802368,0.37659403681755066
291,0.322791188955307,0.19732604920864105,0.3663012385368347,0.3436964750289917,0.36736658215522766,0.37624746561050415,0.3902812898159027,0.3160145878791809,0.3816520869731903
292,0.3335331678390503,0.20805828273296356,0.37913256883621216,0.3443874418735504,0.3784791827201843,0.3773864209651947,0.4029339551925659,0.3279874324798584,0.39131808280944824
293,0.34611043334007263,0.2109905183315277,0.37827426195144653,0.3481091856956482,0.3898109197616577,0.3881984353065491,0.40952804684638977,0.3292991816997528,0.3919307589530945
294,0.336720734834671,0.21480801701545715,0.39215508103370667,0.355480432510376,0.38189440965652466,0.37166866660118103,0.3915620446205139,0.31721314787864685,0.38081610202789307
295,0.32345497608184814,0.21625231206417084,0.38882818818092346,0.35266435146331787,0.3622282743453979,0.35563257336616516,0.3958605229854584,0.31718194484710693,0.3811384439468384
296,0.33425256609916687,0.2202444076538086,0.397559255361557,0.35680925846099854,0.37372061610221863,0.3597295582294464,0.3924385011196137,0.317185640335083,0.37673547863960266
297,0.3367539942264557,0.21776774525642395,0.37965190410614014,0.3432985544204712,0.38016802072525024,0.3641107976436615,0.3893670439720154,0.315267413854599,0.3758677542209625
298,0.3288819491863251,0.22812993824481964,0.3944362998008728,0.3544272482395172,0.3656124770641327,0.3519306182861328,0.39766693115234375,0.3313884735107422,0.3803905546665192
299,0.3077582120895386,0.23313166201114657,0.4196609556674957,0.36443719267845154,0.3541584014892578,0.3308437466621399,0.41058772802352905,0.3509674370288849,0.3849739730358124
300,0.3421417772769928,0.2283034771680832,0.4166104793548584,0.3607605993747711,0.3832171559333801,0.3588910400867462,0.38947030901908875,0.33384066820144653,0.3743257820606232
