step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/grad_norm_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/grad_norm_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/grad_norm_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/grad_norm_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/grad_norm_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/grad_norm_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/grad_norm_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/grad_norm_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/grad_norm_step
159,0.039750080555677414,0.039246298372745514,0.04142320901155472,0.03892701119184494,0.0425470732152462,0.0416877381503582,0.037507638335227966,0.03856692090630531,0.03709029778838158
160,0.040189046412706375,0.03765309602022171,0.037252940237522125,0.042304906994104385,0.0392862968146801,0.039560917764902115,0.03977648913860321,0.038707949221134186,0.037792354822158813
161,0.039380863308906555,0.03670883923768997,0.03861251473426819,0.040170881897211075,0.04018174484372139,0.04032343626022339,0.036288630217313766,0.04135291278362274,0.03828786313533783
162,0.04006049782037735,0.039355549961328506,0.04494478553533554,0.04225807264447212,0.039783574640750885,0.03899684175848961,0.03993081673979759,0.0394769199192524,0.03926746174693107
163,0.03844188898801803,0.04314957559108734,0.04262037575244904,0.03997253626585007,0.037465061992406845,0.036806799471378326,0.03555232658982277,0.03846978023648262,0.038511279970407486
164,0.04182245209813118,0.04007183387875557,0.042273689061403275,0.03891824930906296,0.04229937121272087,0.04035234823822975,0.03687068819999695,0.03959983214735985,0.0390101820230484
165,0.040018171072006226,0.03946847096085549,0.04395100846886635,0.04349764063954353,0.04138395935297012,0.03812749311327934,0.038085851818323135,0.04131083935499191,0.03983903303742409
166,0.0388382226228714,0.03839244320988655,0.04005974158644676,0.037472937256097794,0.03828233480453491,0.03905196487903595,0.03549720346927643,0.03794049844145775,0.037615325301885605
167,0.03923513740301132,0.040449611842632294,0.04377911239862442,0.039736222475767136,0.039909183979034424,0.04004818573594093,0.03970061615109444,0.0415329672396183,0.037877049297094345
168,0.040212370455265045,0.037495967000722885,0.039799995720386505,0.04140694811940193,0.042289890348911285,0.04046791419386864,0.03644713386893272,0.04044668003916741,0.04024867340922356
169,0.03970296308398247,0.03940121829509735,0.041485726833343506,0.04049475118517876,0.038994479924440384,0.03685411438345909,0.03771020099520683,0.040350835770368576,0.04089897125959397
170,0.03673511743545532,0.03670869767665863,0.04377903416752815,0.041050709784030914,0.038280926644802094,0.03785180673003197,0.04002630338072777,0.04034071043133736,0.03990844637155533
171,0.037639912217855453,0.03835122287273407,0.04042231664061546,0.03811574727296829,0.03710133582353592,0.04109880700707435,0.0355335958302021,0.03683925420045853,0.035995639860630035
172,0.03891390562057495,0.03895791620016098,0.041883956640958786,0.04096347093582153,0.040567170828580856,0.040769778192043304,0.038782596588134766,0.03896097838878632,0.036031268537044525
173,0.03867761045694351,0.03786933049559593,0.04261764511466026,0.03966373950242996,0.04088259115815163,0.0389380007982254,0.037070222198963165,0.03815345466136933,0.038345154374837875
174,0.0382411926984787,0.03779584541916847,0.04346772655844688,0.03946217894554138,0.039786383509635925,0.04040931537747383,0.036957748234272,0.038395993411540985,0.038012612611055374
175,0.04111844301223755,0.039184778928756714,0.0398050993680954,0.03638081252574921,0.04029395058751106,0.037887126207351685,0.0376654677093029,0.03949441760778427,0.03889922797679901
176,0.035763148218393326,0.03846907988190651,0.03917098045349121,0.03715953975915909,0.03864681348204613,0.038835346698760986,0.03818310052156448,0.03840259835124016,0.03711778298020363
177,0.0389995239675045,0.037681978195905685,0.041366759687662125,0.03905767947435379,0.03970041126012802,0.03923358395695686,0.03938841819763184,0.0390046089887619,0.03752385452389717
178,0.036489833146333694,0.039736635982990265,0.03980107605457306,0.038036104291677475,0.036969028413295746,0.0365184023976326,0.04044351726770401,0.037839580327272415,0.03571111336350441
179,0.0369710698723793,0.04040908440947533,0.04258032888174057,0.041524432599544525,0.04112017899751663,0.03774808719754219,0.03774333745241165,0.03987798094749451,0.03791336715221405
180,0.04099464416503906,0.03638472035527229,0.03861722722649574,0.03935156762599945,0.04206099733710289,0.043903887271881104,0.03675657510757446,0.03856253996491432,0.039662040770053864
181,0.03963262587785721,0.04012294113636017,0.04349904879927635,0.03872686251997948,0.041559793055057526,0.04070350527763367,0.03861748054623604,0.03974248841404915,0.03717181831598282
182,0.0389900766313076,0.03578852117061615,0.041698746383190155,0.04075108841061592,0.03932024911046028,0.03938170149922371,0.039360161870718,0.03947482258081436,0.037116363644599915
183,0.03946045786142349,0.037216994911432266,0.03922116011381149,0.041325271129608154,0.04083704203367233,0.04034445062279701,0.03644463047385216,0.03668082505464554,0.03703968971967697
184,0.03763276711106301,0.0387837216258049,0.04139226675033569,0.041063062846660614,0.04004694893956184,0.039229828864336014,0.0354713499546051,0.0368267260491848,0.03860185295343399
185,0.0392397940158844,0.03946670517325401,0.04444815218448639,0.03720175847411156,0.04223984107375145,0.04259786382317543,0.03782285749912262,0.04149999096989632,0.036706194281578064
186,0.03756284713745117,0.03839234262704849,0.03917135670781136,0.03828101605176926,0.03755154460668564,0.03925541043281555,0.04020170122385025,0.04111627861857414,0.039413932710886
187,0.03830115497112274,0.03706282749772072,0.04104595631361008,0.038975220173597336,0.03944702073931694,0.038747623562812805,0.04080820083618164,0.03930215910077095,0.03702039271593094
188,0.0375717468559742,0.03859914466738701,0.04225066676735878,0.04151852801442146,0.04133995994925499,0.042807236313819885,0.03945642709732056,0.0388190858066082,0.03833491355180741
189,0.03793533891439438,0.039304424077272415,0.040990352630615234,0.04233608394861221,0.03868193179368973,0.03983750939369202,0.03789844363927841,0.041781917214393616,0.038244228810071945
190,0.0371270626783371,0.03895997628569603,0.04120501875877381,0.03852725028991699,0.03944221884012222,0.03976685181260109,0.03685556352138519,0.03957463800907135,0.038449726998806
191,0.03803709149360657,0.03833765536546707,0.04366709291934967,0.04038792476058006,0.040968406945466995,0.03903665766119957,0.03633683919906616,0.03800026327371597,0.03714348003268242
192,0.03721151128411293,0.03868871182203293,0.03985622152686119,0.03776271641254425,0.037284526973962784,0.03791556134819984,0.036908846348524094,0.03933084383606911,0.03840284049510956
193,0.035084087401628494,0.03897474333643913,0.04177103936672211,0.038765836507081985,0.039253439754247665,0.03910733014345169,0.038632940500974655,0.040919896215200424,0.03844268247485161
194,0.03881743550300598,0.037267204374074936,0.04061373323202133,0.03647022321820259,0.04028080403804779,0.03946290910243988,0.03608131036162376,0.03833024576306343,0.034721214324235916
195,0.03971979767084122,0.040168073028326035,0.04174421355128288,0.03842435032129288,0.040007516741752625,0.040223315358161926,0.03824811801314354,0.04012351483106613,0.03786016628146171
196,0.03736710920929909,0.03800947219133377,0.03932522237300873,0.03821009397506714,0.039348989725112915,0.0400121733546257,0.03639021888375282,0.03763383999466896,0.03970694914460182
197,0.03889864310622215,0.03943915665149689,0.04027780517935753,0.03986212611198425,0.04214965179562569,0.04234634339809418,0.038092829287052155,0.03867054358124733,0.03700099512934685
198,0.03832567855715752,0.0385219007730484,0.04132794961333275,0.042590171098709106,0.039566390216350555,0.039670057594776154,0.036581989377737045,0.04455582797527313,0.04011267051100731
199,0.037973638623952866,0.03696645796298981,0.041970692574977875,0.03926479443907738,0.044037725776433945,0.03883605077862739,0.03699227795004845,0.04046078771352768,0.03965696319937706
200,0.037976883351802826,0.03592624515295029,0.042784687131643295,0.03832503780722618,0.042155127972364426,0.03763117641210556,0.0375383198261261,0.039349574595689774,0.03891796991229057
201,0.03621947765350342,0.03942522779107094,0.040558017790317535,0.03906886279582977,0.03990299627184868,0.038950514048337936,0.03962984681129456,0.040602508932352066,0.037334144115448
202,0.03588331118226051,0.03625916317105293,0.04097886756062507,0.039621345698833466,0.04168165102601051,0.03977462276816368,0.0389157272875309,0.04103340581059456,0.03931175172328949
203,0.03746963664889336,0.03964619338512421,0.04078179970383644,0.03925877809524536,0.037528228014707565,0.0387532152235508,0.03809542581439018,0.03764254227280617,0.03436567261815071
204,0.03807398304343224,0.03816895931959152,0.04149429872632027,0.03814034536480904,0.03870971500873566,0.0378841795027256,0.04038475081324577,0.04012303426861763,0.037897925823926926
205,0.034011609852313995,0.03439175710082054,0.04097479954361915,0.03844689950346947,0.039677757769823074,0.039427418261766434,0.038796376436948776,0.03902444988489151,0.038754768669605255
206,0.03753281384706497,0.03903674706816673,0.04569545388221741,0.03849484771490097,0.03929194062948227,0.03980201482772827,0.03703877702355385,0.03810710832476616,0.0347941629588604
207,0.03864048048853874,0.03850255906581879,0.04024149850010872,0.04071565344929695,0.03908560052514076,0.04133047163486481,0.03928615525364876,0.037611521780490875,0.036684613674879074
208,0.0363791324198246,0.04120509326457977,0.041876282542943954,0.03936391323804855,0.04025094956159592,0.038476549088954926,0.04253784567117691,0.03848094493150711,0.038826510310173035
209,0.03678403049707413,0.03728172928094864,0.0391790084540844,0.03908657655119896,0.04089014232158661,0.04167674109339714,0.0382332019507885,0.041130755096673965,0.03821898251771927
210,0.03685452789068222,0.041527923196554184,0.04043154418468475,0.03983791172504425,0.04006768390536308,0.042545683681964874,0.03871459141373634,0.03976929560303688,0.036784976720809937
211,0.03663220629096031,0.03836141526699066,0.0431789755821228,0.03931545466184616,0.03770018368959427,0.03684014827013016,0.038607820868492126,0.039443422108888626,0.037824954837560654
212,0.039278965443372726,0.03929422050714493,0.04451508074998856,0.04134926199913025,0.04122288525104523,0.04121958836913109,0.03949648141860962,0.03758272901177406,0.04051391780376434
213,0.034735001623630524,0.037613607943058014,0.04336248338222504,0.03752652555704117,0.04211529344320297,0.03799976781010628,0.03920847177505493,0.0374702624976635,0.03886903449892998
214,0.03649599105119705,0.03571143001317978,0.04053668677806854,0.03770523890852928,0.03794484585523605,0.03729432448744774,0.036150090396404266,0.03466767817735672,0.03944750130176544
215,0.038751304149627686,0.04056989401578903,0.04564795643091202,0.04096197709441185,0.04143857583403587,0.04141523689031601,0.04181031510233879,0.04050121828913689,0.03870900347828865
216,0.03752635419368744,0.03823977708816528,0.043298304080963135,0.03451753035187721,0.03751387074589729,0.037681303918361664,0.04024365544319153,0.0397811233997345,0.03967217355966568
217,0.03740113973617554,0.037321802228689194,0.044545672833919525,0.03717808425426483,0.039187703281641006,0.037260934710502625,0.03775498270988464,0.0354987308382988,0.04052656143903732
218,0.03877721354365349,0.03809702396392822,0.04148155823349953,0.03987559303641319,0.038973771035671234,0.03918176516890526,0.037511348724365234,0.03723112493753433,0.03872416540980339
219,0.036099035292863846,0.03891428932547569,0.042735956609249115,0.036831341683864594,0.03975566849112511,0.03967062756419182,0.04042910039424896,0.04002051800489426,0.042210329324007034
220,0.03696721792221069,0.035262882709503174,0.03859777003526688,0.03506423905491829,0.0382949523627758,0.03643626347184181,0.038453999906778336,0.03757082298398018,0.04191765561699867
221,0.0364917628467083,0.039301373064517975,0.04069359600543976,0.03596188873052597,0.037259701639413834,0.0357477106153965,0.03834431245923042,0.03801476210355759,0.04072096571326256
222,0.03838711231946945,0.0391107052564621,0.045941028743982315,0.03675650805234909,0.03826744481921196,0.03851562738418579,0.03714904189109802,0.03914254903793335,0.040312159806489944
223,0.038583867251873016,0.03796299174427986,0.04257933050394058,0.03736918419599533,0.04158039763569832,0.03832109645009041,0.037666067481040955,0.03714979439973831,0.04604218155145645
224,0.03703642264008522,0.03872275725007057,0.04234778881072998,0.03989126533269882,0.039587318897247314,0.03683764860033989,0.04048644006252289,0.04119440168142319,0.05062723159790039
225,0.037035923451185226,0.037428565323352814,0.04056765139102936,0.03749736770987511,0.039845291525125504,0.038025666028261185,0.03726857900619507,0.038030169904232025,0.045031964778900146
226,0.03899731487035751,0.038397859781980515,0.04363039880990982,0.03773093596100807,0.04020152240991592,0.03763727843761444,0.03904179856181145,0.037250738590955734,0.047575537115335464
227,0.03774446249008179,0.040383826941251755,0.045419275760650635,0.03982088342308998,0.041491441428661346,0.03750733658671379,0.03784399852156639,0.03955420106649399,0.05164880305528641
228,0.034860946238040924,0.03907041624188423,0.040515538305044174,0.039829619228839874,0.04011032357811928,0.038659002631902695,0.03558182716369629,0.0372350811958313,0.05555487424135208
229,0.03867041319608688,0.0390920452773571,0.04081461578607559,0.04093237221240997,0.04385124146938324,0.037815261632204056,0.03939900919795036,0.03788798302412033,0.05457119271159172
230,0.03511757776141167,0.04005395621061325,0.040615566074848175,0.03860269859433174,0.0410243459045887,0.040248505771160126,0.037183791399002075,0.03783757612109184,0.05499357357621193
231,0.03570816293358803,0.03738720342516899,0.04102635383605957,0.03953816741704941,0.040423814207315445,0.039664123207330704,0.035761214792728424,0.03698825463652611,0.05645890161395073
232,0.03845122456550598,0.03739595040678978,0.04038354754447937,0.03881022334098816,0.04246901720762253,0.03769942745566368,0.03591935336589813,0.035767052322626114,0.05562687665224075
233,0.035816386342048645,0.0365511029958725,0.03999572992324829,0.03673256188631058,0.03848927840590477,0.035962894558906555,0.03898497670888901,0.03917185962200165,0.05288272351026535
234,0.037185393273830414,0.037717368453741074,0.04026355594396591,0.03800174221396446,0.03835111856460571,0.039790112525224686,0.03828248381614685,0.03902147710323334,0.04924073442816734
235,0.03666604310274124,0.03943834826350212,0.04039403796195984,0.03941481932997704,0.03930744156241417,0.038742680102586746,0.03815405070781708,0.04006170481443405,0.05024178326129913
236,0.03822584077715874,0.0383429042994976,0.03674120083451271,0.037626463919878006,0.04202357679605484,0.036788955330848694,0.03724765405058861,0.039176035672426224,0.05037605389952659
237,0.03291518986225128,0.03895235434174538,0.039061278104782104,0.0366496816277504,0.04044501855969429,0.03682960569858551,0.03534376993775368,0.041370902210474014,0.04884510487318039
238,0.03731672838330269,0.040483258664608,0.04202677682042122,0.04167332872748375,0.0421823114156723,0.041248057037591934,0.03858846053481102,0.039485543966293335,0.05046038329601288
239,0.03554148226976395,0.038712259382009506,0.03793684020638466,0.038930803537368774,0.03783685714006424,0.03656494244933128,0.03513972833752632,0.03515055030584335,0.04448710381984711
240,0.03579113632440567,0.038941457867622375,0.040887631475925446,0.03730856999754906,0.04140569642186165,0.03803185373544693,0.038853731006383896,0.04063364863395691,0.04709843918681145
241,0.036969780921936035,0.041351236402988434,0.04029598832130432,0.04177692532539368,0.04033096134662628,0.03621720150113106,0.03624173626303673,0.036522604525089264,0.042750854045152664
242,0.03554052859544754,0.03480987250804901,0.03785998746752739,0.03901322931051254,0.04154132679104805,0.03817538172006607,0.037559229880571365,0.03589000552892685,0.04395141452550888
243,0.03812950849533081,0.03871969506144523,0.03871608152985573,0.03748634085059166,0.03992797061800957,0.03876826539635658,0.03657669946551323,0.03798934444785118,0.04553399235010147
244,0.036103155463933945,0.04198256880044937,0.04029664397239685,0.03884556517004967,0.03876170516014099,0.03673367947340011,0.03616684675216675,0.03469989076256752,0.041997842490673065
245,0.036017559468746185,0.035614483058452606,0.03673246130347252,0.03859170526266098,0.03984268382191658,0.038969673216342926,0.03646783530712128,0.03855985030531883,0.04236014187335968
246,0.036865007132291794,0.039863839745521545,0.038571763783693314,0.03837127611041069,0.04046903923153877,0.03618116304278374,0.033654775470495224,0.036085423082113266,0.04065927863121033
247,0.033979907631874084,0.03984545171260834,0.039367422461509705,0.038635287433862686,0.04130225256085396,0.03800860419869423,0.03632056713104248,0.03710085526108742,0.04176602885127067
248,0.03848031535744667,0.04199385270476341,0.039336998015642166,0.039584118872880936,0.04114649444818497,0.03952181711792946,0.03680029138922691,0.037390075623989105,0.03894488885998726
249,0.03652506321668625,0.03999926894903183,0.03900448977947235,0.03781283274292946,0.04130929335951805,0.036463189870119095,0.03574126586318016,0.03721562772989273,0.04316853731870651
250,0.0368400439620018,0.04374513402581215,0.037696316838264465,0.038967009633779526,0.040477070957422256,0.03742419555783272,0.035032570362091064,0.03959368169307709,0.03992395102977753
251,0.035530850291252136,0.042787980288267136,0.03789934515953064,0.03727201372385025,0.03731265664100647,0.03728114068508148,0.03554921597242355,0.037941824644804,0.041688211262226105
252,0.03640018776059151,0.03919700160622597,0.0364040769636631,0.037979550659656525,0.041985347867012024,0.0387968085706234,0.03502263128757477,0.03910517320036888,0.03837538883090019
253,0.0353044830262661,0.04393712431192398,0.03925463929772377,0.03760556876659393,0.03699475526809693,0.037369292229413986,0.03631129860877991,0.040920499712228775,0.04224612936377525
254,0.03884604573249817,0.039098598062992096,0.03717706725001335,0.03755275532603264,0.0412040539085865,0.03911043331027031,0.03484159708023071,0.03725673258304596,0.038119904696941376
255,0.036126598715782166,0.03803695365786552,0.03997853398323059,0.04070455953478813,0.03738174960017204,0.03684314340353012,0.03467744216322899,0.0353132002055645,0.03802868723869324
256,0.037691421806812286,0.04228794202208519,0.03930627182126045,0.03496083244681358,0.04044406488537789,0.039717644453048706,0.033546365797519684,0.034823041409254074,0.03847622498869896
257,0.03398044407367706,0.04382890835404396,0.04132621735334397,0.04013466089963913,0.03819887340068817,0.04082448035478592,0.036414604634046555,0.03680906817317009,0.039308641105890274
258,0.03617386519908905,0.03817297890782356,0.0384601429104805,0.0405627116560936,0.040985096246004105,0.039421241730451584,0.03858880326151848,0.03684474527835846,0.03838995471596718
259,0.03410730138421059,0.040019068866968155,0.03910655155777931,0.03936834633350372,0.03795556724071503,0.037562914192676544,0.03473192825913429,0.03724277019500733,0.03915606066584587
260,0.03730863332748413,0.039480723440647125,0.041915230453014374,0.037898801267147064,0.04099734127521515,0.040801700204610825,0.03528245538473129,0.034829944372177124,0.03864722326397896
261,0.035013411194086075,0.0394040048122406,0.0370352640748024,0.03948822617530823,0.03975846990942955,0.0405215285718441,0.03539500758051872,0.03591861203312874,0.03676759451627731
262,0.03822307288646698,0.04160867631435394,0.03843707591295242,0.039912402629852295,0.038187094032764435,0.03969094157218933,0.03489578142762184,0.03766903653740883,0.03842843323945999
263,0.03657984361052513,0.039826784282922745,0.037902262061834335,0.04067615792155266,0.04085788130760193,0.03949961066246033,0.03691592440009117,0.034722935408353806,0.04220809042453766
264,0.03551850467920303,0.03902462869882584,0.03960886225104332,0.039963897317647934,0.04157267510890961,0.03972213715314865,0.03621777519583702,0.03987909108400345,0.03781070560216904
265,0.03612458705902099,0.03805684670805931,0.040325745940208435,0.03809178248047829,0.03986683860421181,0.03841731324791908,0.03475194796919823,0.035124242305755615,0.037155065685510635
266,0.03698575869202614,0.03945932909846306,0.03847610205411911,0.04025472328066826,0.04042263701558113,0.03964526951313019,0.036140862852334976,0.03711485117673874,0.03758857399225235
267,0.03878796100616455,0.03897706791758537,0.04039657860994339,0.03675618395209312,0.04007875174283981,0.03812475875020027,0.034185461699962616,0.03664349392056465,0.03657920286059379
268,0.038312505930662155,0.03977455198764801,0.03678840398788452,0.03753255680203438,0.0410333015024662,0.04191867634654045,0.03735974058508873,0.035582251846790314,0.034625351428985596
269,0.03681037202477455,0.041760265827178955,0.04126998782157898,0.038051363080739975,0.03749430924654007,0.036871928721666336,0.0356573723256588,0.038221001625061035,0.03952452167868614
270,0.03656218200922012,0.04206652194261551,0.037443291395902634,0.03847750276327133,0.03596924617886543,0.03826984390616417,0.039603088051080704,0.03799476474523544,0.04040379449725151
271,0.037918902933597565,0.041187088936567307,0.037537265568971634,0.03729269653558731,0.0377485454082489,0.037878818809986115,0.03494857996702194,0.037615206092596054,0.03625504672527313
272,0.03568891063332558,0.04044989123940468,0.038993097841739655,0.03934697061777115,0.03850404918193817,0.03544510155916214,0.03440944105386734,0.035028357058763504,0.03687344864010811
273,0.035331401973962784,0.040941331535577774,0.038855016231536865,0.03957696631550789,0.03726768121123314,0.038760870695114136,0.037645839154720306,0.037563007324934006,0.038055963814258575
274,0.03848785534501076,0.03873520344495773,0.03816760703921318,0.03812360391020775,0.039572812616825104,0.03792356699705124,0.036556635051965714,0.03561965376138687,0.04018034785985947
275,0.03298162296414375,0.043660204857587814,0.04018668830394745,0.040597300976514816,0.03841744735836983,0.036512210965156555,0.037781521677970886,0.037164028733968735,0.040124308317899704
276,0.03747416287660599,0.04253682866692543,0.038802213966846466,0.037596624344587326,0.03887027129530907,0.0379847027361393,0.03420361876487732,0.03848953545093536,0.03575301915407181
277,0.03613603115081787,0.04316163808107376,0.04008970037102699,0.04034503921866417,0.03984718769788742,0.03802086412906647,0.03505582734942436,0.03527381271123886,0.035663798451423645
278,0.03751162812113762,0.04159305617213249,0.04021645709872246,0.0362338162958622,0.03816991299390793,0.03849880769848823,0.035738952457904816,0.03949014097452164,0.038189467042684555
279,0.03534216806292534,0.04176345467567444,0.038815807551145554,0.03870536759495735,0.037753403186798096,0.03913426771759987,0.03778819739818573,0.03616848587989807,0.037904221564531326
280,0.03540364280343056,0.04325804486870766,0.040739238262176514,0.03956117853522301,0.03725964203476906,0.04112422838807106,0.03604656830430031,0.03607931360602379,0.03828323259949684
281,0.03490566462278366,0.04156520590186119,0.03737100586295128,0.03826470300555229,0.03679879754781723,0.039753228425979614,0.03700161352753639,0.03724614903330803,0.03879380598664284
282,0.03489067405462265,0.0373041108250618,0.035418204963207245,0.03601830452680588,0.038988955318927765,0.038165509700775146,0.03833060711622238,0.03976847231388092,0.039083413779735565
283,0.035396020859479904,0.039744555950164795,0.037178121507167816,0.03668230026960373,0.03757410869002342,0.037957847118377686,0.03486797213554382,0.035591889172792435,0.03866161406040192
284,0.037522464990615845,0.04252168536186218,0.03704601526260376,0.03684278577566147,0.03776993229985237,0.040762998163700104,0.03698551282286644,0.03800974413752556,0.03517550975084305
285,0.03700629621744156,0.03831864893436432,0.03821595385670662,0.03783424943685531,0.03907626494765282,0.040418948978185654,0.03625863790512085,0.03806903213262558,0.0359530933201313
286,0.036536768078804016,0.03714420273900032,0.03690370172262192,0.03761802986264229,0.03783320635557175,0.037697091698646545,0.03619993478059769,0.037675853818655014,0.035388484597206116
287,0.03456251695752144,0.03919452056288719,0.036989569664001465,0.039104171097278595,0.0404234416782856,0.04063505679368973,0.039399728178977966,0.039042405784130096,0.036309413611888885
288,0.03370745852589607,0.038969285786151886,0.037469860166311264,0.03645999729633331,0.038558825850486755,0.03929133713245392,0.035008884966373444,0.03854268044233322,0.039075177162885666
289,0.036499086767435074,0.04053036868572235,0.03885719180107117,0.03809959813952446,0.036056023091077805,0.039503760635852814,0.0340118445456028,0.03766334801912308,0.03609180077910423
290,0.03729478642344475,0.039868053048849106,0.037171702831983566,0.03570830821990967,0.04069695994257927,0.038306038826704025,0.03620235249400139,0.03615689277648926,0.03391341492533684
291,0.036669619381427765,0.03817750886082649,0.03758092224597931,0.037524234503507614,0.03980591520667076,0.04252678528428078,0.03847922012209892,0.037564218044281006,0.03630450367927551
292,0.03745293617248535,0.038355596363544464,0.03836565464735031,0.039363015443086624,0.038376107811927795,0.03905191272497177,0.0399533174932003,0.03831238672137261,0.0361294224858284
293,0.035199038684368134,0.04002824425697327,0.03825250267982483,0.03958636522293091,0.038392599672079086,0.03655504435300827,0.032973166555166245,0.033104829490184784,0.03210296854376793
294,0.03758784756064415,0.03961626812815666,0.03783262521028519,0.03589759021997452,0.03726761415600777,0.040893588215112686,0.040392324328422546,0.03913785517215729,0.03580503165721893
295,0.03465769812464714,0.03767421841621399,0.0389675535261631,0.03735779598355293,0.03521522134542465,0.03810925409197807,0.03400319814682007,0.04030882194638252,0.0377250500023365
296,0.03737247735261917,0.039969783276319504,0.03655735030770302,0.03883369266986847,0.03967869281768799,0.041444793343544006,0.03724320605397224,0.03779919445514679,0.03649820759892464
297,0.036436133086681366,0.0391024574637413,0.039492104202508926,0.039454057812690735,0.03767286241054535,0.03955436497926712,0.03992640972137451,0.03930272534489632,0.03670802339911461
298,0.036174699664115906,0.03661235049366951,0.03914792835712433,0.038327865302562714,0.03650800883769989,0.037947461009025574,0.03684584051370621,0.03887544944882393,0.03733475133776665
299,0.03497503325343132,0.04025420546531677,0.03688201308250427,0.03640560805797577,0.037367936223745346,0.03939198702573776,0.03580654412508011,0.03843766823410988,0.03676009178161621
300,0.03704220429062843,0.039666131138801575,0.04152024909853935,0.04098067060112953,0.037356242537498474,0.04107062146067619,0.036014262586832047,0.03819369524717331,0.03587419539690018
