step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed1-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed0-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5_seed0-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed0-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5_seed1-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6_seed1-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_matched_alpha_2.97e-6-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sign_gate_meanmatch_gamma0.5-actor/g_norm_A2_sq_step,deepseek1.5b_sync_8gpu_sigfrac_cfixed_lr1.25e-5-actor/g_norm_A2_sq_step
17,0.00563312631018576,0.002931471639200402,0.006176001564506116,0.002810635352401081,0.002909007261444859,0.0028476359656151575,0.002668847308300016,0.002939558304853224,0.004338013993003873
18,0.005849757987076501,0.002123617878326855,0.00474748415328221,0.002364102223773193,0.0026221787005581026,0.002871043244793134,0.0027477920234104257,0.002715187392895271,0.0045806288264641625
19,0.0044213667360296725,0.0025730987815624925,0.0035066710303565804,0.0023554537291013886,0.0025904172625149046,0.002275348012332179,0.0024726919186806263,0.002316482435215712,0.003647785981506764
20,0.004703551034850687,0.0028117598749168205,0.0039973163483128194,0.002999624538031141,0.002936713017128969,0.002955641282130719,0.003304608946162898,0.0031916039840141778,0.0032417032574578665
21,0.0045489363673525225,0.002984118877534306,0.004432986062857342,0.0030240900425498795,0.003032740082305509,0.00386141096891718,0.003018597573632806,0.003147459667574621,0.0038488414664394825
22,0.005183637355236407,0.0030351777641848257,0.0036880416517339337,0.003034226571797949,0.0031302517993932874,0.0035978917084409424,0.003753743930759912,0.003299758875689092,0.004190588751935524
23,0.004097523988270562,0.0026993558473350355,0.003021732949207895,0.00322737632880677,0.002529546318451154,0.003452260651398969,0.00318240281965302,0.0038193530130753673,0.0037261343332698135
24,0.004637425773153529,0.003407898793943192,0.004610309117019421,0.003208537050184857,0.003415029166743962,0.0037068870881861006,0.003028101622109973,0.003068659086894861,0.003762529681988611
25,0.005034587227726678,0.003413755800110784,0.004379341605161944,0.0035886580214115273,0.0029450441029235932,0.0034559125895372187,0.003479746564424081,0.00353917573790812,0.003517876904483206
26,0.004223572657151154,0.003493926857406293,0.004540334825421637,0.0035808326598111753,0.003337153480672561,0.0036450444509562906,0.003306124998100322,0.0035697406402386027,0.0040802755849690415
27,0.004105488992616485,0.003621937703052065,0.004575747866811777,0.003864956725050812,0.002872731829397943,0.003221378013856895,0.003179754204415491,0.0031981426226628156,0.0035764523922799537
28,0.0046172211109189185,0.003151879893721363,0.003036419398198751,0.0038128405497417687,0.003741482309511935,0.0033257067573901913,0.0037985034157887337,0.003201386645231662,0.0031421463733050537
29,0.005131022431585923,0.003833199280617079,0.004126504873623549,0.003911102832153203,0.004150444731711787,0.004086923637799483,0.0034682007839464475,0.003680693841615134,0.003651416769326319
30,0.0052803821223239115,0.003709525545504579,0.003431749897825537,0.0044287247100402456,0.003518105180323968,0.004007317055372883,0.003620249122368937,0.0040755782479557304,0.0038515757338128194
31,0.003990660694086034,0.003604580743796317,0.003398788657561929,0.003559574948948696,0.004558290697110089,0.00335294181445915,0.0030917742936803255,0.0034547714946704484,0.0033334226814902964
32,0.004404143070549582,0.003846954810256321,0.003563377079834734,0.003115481183861761,0.003803694825110753,0.004104042141457208,0.0036094882101365662,0.003287715145064842,0.003016825612898444
33,0.003945032245038405,0.003012184499875572,0.003608353372688793,0.003961239835477849,0.003690138536129723,0.003177106266497225,0.004017795692212342,0.003183142697067313,0.003974141521714948
34,0.004349485951521137,0.004626134553947288,0.003718162978088097,0.004045421750798351,0.004051845295137733,0.004308998276274327,0.0042075148039038,0.004854026463245948,0.0035296887481174885
35,0.0044762649766981,0.003688296655289192,0.004218405302187535,0.004091008508196959,0.004402410411437369,0.0041024618929933546,0.003462722591301865,0.00434089905752928,0.0037240486233394167
36,0.004501243892884755,0.004135295278969863,0.00367979395972453,0.003640497041984388,0.004390776907557645,0.0049678424082184175,0.0039209716081493335,0.003970619344630175,0.003509693550707276
37,0.0037141278991076727,0.003979059553553578,0.0031856369628730768,0.0036053191623703737,0.0043364798529034266,0.003745391202591068,0.003742052316531921,0.004288842776262212,0.004090330935124789
38,0.0034257910944786724,0.0038137794542779514,0.0042727023056250086,0.003719708008771704,0.004263537858302192,0.003491039359220702,0.0045960229155720435,0.0043038555931142215,0.003743976866969293
39,0.0036621727092601424,0.003945283177051936,0.003903576910526844,0.004008320103606996,0.00504417016744052,0.004676161310969181,0.004465665117549172,0.004111168850853419,0.003068634709250151
40,0.003969361770532868,0.004601685857378434,0.003279958939289376,0.0041669900945257125,0.005083447859813062,0.0041104192411407685,0.0049996683106014565,0.0031982766719062723,0.003169731907269051
41,0.004074542458745441,0.0031732514903167973,0.003075862862588902,0.00452646081364574,0.004600404708745859,0.004580544971874031,0.003787610330433237,0.003647060445202629,0.003209818502679717
42,0.0040828255324369496,0.003657167158967468,0.0035799412873546823,0.003326426540895572,0.003963457018713825,0.0034826925672682366,0.003754256513130446,0.00402519738523672,0.003736390808054916
43,0.003713625548490668,0.003964424278082296,0.0033750334750326178,0.003920687207009733,0.0044695886856901245,0.004212637428398101,0.004710419330418207,0.0035816095494369204,0.0036956507894567127
44,0.004128815303399194,0.003336184941624931,0.0035007535873674703,0.003437811844827583,0.003619216970688663,0.00390894435855165,0.003962588357347712,0.003501017484475499,0.0037064129587680134
45,0.0031436675978658724,0.0039239537752889485,0.0029662242669233206,0.004730612800881876,0.003840837448121181,0.0035880236573143593,0.003008688303328472,0.0030595785663185848,0.003171449741688138
46,0.004493049185050672,0.0034085165286632186,0.0030378873570762444,0.0040832571059400274,0.004823100326432152,0.004115667465903279,0.003382741832905313,0.003474430438976082,0.0028790279665839506
47,0.004001110655662389,0.003579771179813228,0.004107667709668829,0.004493631536620149,0.0047019190549764155,0.0043742981668299175,0.005077821123113748,0.004043819177696032,0.003720893903708534
48,0.004196151354824204,0.004878026167953784,0.003807968626436143,0.004469259171649822,0.003831656459553524,0.00440319227499303,0.00400100073952943,0.0036323291310800536,0.0029692123536784027
49,0.0035935535793809705,0.003993976432655706,0.003818708954867232,0.0041895958010610525,0.004923050989444076,0.003316945762383327,0.0036429657930765846,0.003672268856233358,0.002538683185951517
50,0.0033823182597633394,0.003808528822066179,0.003816048551051626,0.0035441118941724244,0.00424792102634794,0.0032462974770326143,0.004570611961224629,0.0033969784967036935,0.003153246846212703
51,0.003802188482004088,0.003388226764086404,0.0033790320564780216,0.003463162178438801,0.004049007233627371,0.004439702003923446,0.004156436925219895,0.00442098410375733,0.003099074370574978
52,0.004011372647384234,0.0036120660336249662,0.002995629096114123,0.0035584670417594436,0.004289690641824,0.003807831536536586,0.0038947211881364945,0.0033887208548861684,0.0037037184401124343
53,0.0039010298988744257,0.003752423391079851,0.003059844794708071,0.003053743530657634,0.003961599562275758,0.003484610259988122,0.004021538771570066,0.003639496875566101,0.003374023799843631
54,0.0035465856775694915,0.0036919709311865976,0.0032465852513433426,0.0029400070911945993,0.004050791673685213,0.003829085328712155,0.003682523195105025,0.0035354858262610124,0.00312282218975671
55,0.003861040224840553,0.004603570728223001,0.0029388255445669618,0.0038546297484937818,0.00399425910762515,0.003941740734945999,0.0033807679623641994,0.0033071586728395013,0.003519281803200978
56,0.00335176792990633,0.0036534658183116214,0.002993457660827394,0.003905506742457605,0.003583436997644831,0.002736882797965811,0.00385720241387167,0.0034090652207960192,0.0030268343641031634
57,0.004322550349669455,0.0029423486645945352,0.003672886943394552,0.0037395053320872502,0.003665431036675795,0.0032427263374886794,0.004401415826434254,0.003946555911549965,0.003653979138447028
58,0.0038373095062755208,0.0032762941097983687,0.003044201046451796,0.004144477723206885,0.003601210439206142,0.004186648891927208,0.0037620248280370674,0.0033260542082933857,0.0033790806908198545
59,0.003469117233168448,0.0035676210217894296,0.0028132181703325737,0.003808600237117158,0.004189069257902495,0.0032330151231538874,0.004030285125952297,0.003279168517145888,0.003195138672817896
60,0.00316403117898127,0.004005501626598511,0.0034185147486684385,0.004122582870562939,0.003548398856921732,0.003491394850395782,0.003423741570190665,0.003502032949912839,0.0030312323979505605
61,0.0035409296926839414,0.0032731101468154236,0.0029795323538791,0.0031148255654175547,0.0036179488631157062,0.0030257822232613654,0.003763730049305256,0.0033596425608439363,0.0034188869068336354
62,0.003452622350590543,0.0042078671832067585,0.0037664203770805863,0.0033173064567534835,0.004773884837145742,0.003239320509707147,0.00411778559813955,0.003684180344148934,0.003892330772564315
63,0.0035716891562534653,0.003559423507994239,0.00308707393137683,0.004737407776349462,0.003980311371628899,0.003884009634906897,0.003671966769729621,0.003110366590201747,0.0035834724793384473
64,0.0034595918749656613,0.003555320932485508,0.003308122002793937,0.003376435341605492,0.0032276843807574323,0.002830238942675919,0.0032250669098521203,0.0035915679725636845,0.003279500178328064
65,0.004109076318482085,0.003561769720151445,0.002858240986601306,0.004127358684827977,0.0037614197430283526,0.003033997179043263,0.0034262438322800698,0.003881455491182618,0.003829705910758672
66,0.003499284237225549,0.0028349739640533738,0.00331409741271491,0.003096559631314787,0.0033915039328347306,0.0033537167113967836,0.004158189749759549,0.0030424078534607084,0.003244707437434467
67,0.003014533734794454,0.00277241209249205,0.0030790476781793743,0.004290628393885906,0.004209284054161264,0.003630075296609694,0.0034306952336671135,0.003996914641585607,0.0025015205185612848
68,0.004430575188077417,0.0033500750319615785,0.0025531447041053333,0.0029309734822604034,0.0038131101698677928,0.002809536875465298,0.003608281608333602,0.0035660196786763,0.0034589641025737066
69,0.0033489036584943292,0.0030445788252119795,0.0035627396091293694,0.003566873167605592,0.00316793009304743,0.00332552937989366,0.0037578531099956617,0.003630280162490432,0.003260779295802864
70,0.003888865043910807,0.0024476799851677906,0.0030046186048163694,0.0032544762064585075,0.0044056760053628845,0.0030483782819602746,0.0034860386108564413,0.003568790544178683,0.003874321177478928
71,0.0040577813004752826,0.003800680046883919,0.0036386612173484306,0.003459240267320955,0.0030963568009266685,0.0037064185787005688,0.003284661358845568,0.0030690917652414127,0.002969852686620159
72,0.004109778827788162,0.003218667677086936,0.003188019214133956,0.003754040753284481,0.004044587730076146,0.0032032520878502607,0.0033164002459006693,0.002910824177043159,0.003198357485308622
73,0.0031725700326694544,0.0040543168514554145,0.0028646146306269583,0.0034103705233585026,0.0038106856295966537,0.003743750067591761,0.003253790706862858,0.003469355688308704,0.003888981996814581
74,0.003598440088869972,0.0028600611172779123,0.003098237907351166,0.003034967158042292,0.004478632843089232,0.0032486282336483072,0.0028335579825176757,0.0028697002314999336,0.0032011144701623436
75,0.00312148670248443,0.0036404806741700234,0.003206963240143282,0.0030626955709489607,0.00337590938654843,0.003660184437116844,0.003924233044592874,0.003571461695795632,0.0034894610039197384
76,0.003315976729691733,0.003421372214722492,0.003704015403578634,0.003113667347850285,0.003926532278495485,0.003567981391617128,0.004201132382963061,0.003216283676283482,0.003397331130436693
77,0.0034159950452126112,0.0032136401260501528,0.0034628939170568986,0.003714140447316834,0.0026965660900880903,0.0030241944491178788,0.0032863185766798648,0.0032087654831607576,0.0028664796378342376
78,0.003730660130328536,0.002856708769393436,0.003532255899034842,0.0040117008875178205,0.0035395464281088593,0.003719365408249156,0.002301821016770945,0.0031876335464925422,0.0033154965577085415
79,0.004244573795328113,0.0033491688360462704,0.0034828379440849677,0.0035010222827457577,0.003952880029583734,0.00367223406710066,0.0038274771985765993,0.003970381788995635,0.003467258491606495
80,0.003034842929267077,0.0029286156422459594,0.00379583038183884,0.004102970855942624,0.0036028468728832967,0.0030594990010104116,0.0037521607140532007,0.0033694021005180254,0.00366503762773275
81,0.00304021776470954,0.003023818991031587,0.003723428683777846,0.003173760361038711,0.0037821674101012406,0.0033815408643525615,0.0033259638800274645,0.0035628701365780393,0.004124628742660118
82,0.003562226957025374,0.003487750882384084,0.003831420708195778,0.002931479934872126,0.0037942442238167585,0.0031497151331264443,0.003649536623127386,0.003799327697589648,0.003660850190804751
83,0.0037424708466645856,0.0036184287424854264,0.0036523402456759874,0.0038091678538792312,0.003282719228512549,0.003536997119019394,0.003424313048474102,0.003070658071487503,0.0031416772775807794
84,0.0028477598433616653,0.0036748382664553696,0.002879340262838265,0.003392640866027758,0.0038611521192555088,0.003034400917915006,0.004054430326924577,0.003621387813285233,0.0032969836308269253
85,0.0032402150686908896,0.003381011434217943,0.003483805087120829,0.003662655730836632,0.002878754574944128,0.0032799060056206853,0.003278835460132099,0.0032664911053324848,0.0031845413383606983
86,0.003977489343704632,0.0032705020492138047,0.0033713012222688055,0.004055757177311499,0.003612578285919013,0.0036254638424674506,0.003916179775302651,0.003988136014304991,0.0030561613126906
87,0.003530714890895239,0.0032394985870068554,0.0030023217795129035,0.0029674901089786565,0.0034698538376367327,0.0033070760092331073,0.003265536456830127,0.003606549899894188,0.0032273443888196553
88,0.0035153288875630004,0.0029411790186612014,0.004015888530279036,0.004270021275924757,0.0035745661104710108,0.0038521254967679754,0.0035128922764989952,0.0035725397704310523,0.0031323408981573536
89,0.0025448037246411648,0.0029859792603585365,0.0037329112248789976,0.003280636771142962,0.003088607103406772,0.002876061981107329,0.0030294239727642063,0.002636551274072685,0.003327991934726151
90,0.0039506499063933845,0.0032219499045923103,0.002499560809500631,0.00326385812107987,0.003377479441158844,0.003961104189946207,0.003246877662550573,0.003158920153584898,0.002888104112301482
91,0.0037801041994666024,0.003055130266604781,0.002880492290823564,0.0032563300001500176,0.003299491544658124,0.003784234308587603,0.00349665222950619,0.003774793381807846,0.003510409019332967
92,0.0032749618730130692,0.0024067203840974784,0.003141247352065347,0.0033351082638630987,0.0036399340673067826,0.0033536515747724692,0.003742758128062041,0.0027774458638665863,0.0028211548925327454
93,0.002868823417856629,0.0029412937458997298,0.003603733113435655,0.00327879048830427,0.003180529931259282,0.003327283849462576,0.00380552649458311,0.0034880464481155254,0.003664811882975893
94,0.00340922297896894,0.0036866162005119033,0.003287628225858195,0.0037469493385816543,0.0032266870617526596,0.0038748997745082898,0.003117822223169249,0.002858463803910681,0.0027839069378522156
95,0.0031028155436309897,0.004026641742341021,0.003333806295315575,0.003627920819784349,0.0034679616915283137,0.0029382510391008933,0.00391284343011639,0.00409662015649735,0.003543493215402293
96,0.002997712232828472,0.0028467949156354396,0.003510451858747846,0.003158733241458217,0.003441442952532104,0.002998567261995649,0.003042161804563187,0.003451982850261826,0.0031500116494487624
97,0.0031813957713318596,0.003128607363375565,0.002654505879749593,0.003423433601292961,0.003252838893306775,0.002988909921003022,0.0033405614533960092,,0.0029865094915675497
98,0.003304470157819323,0.003328605203233034,0.003882172710244167,0.003949418650200421,0.00378699769987026,0.003384096525472691,0.00420319005273488,0.004065737854557161,0.003678750729784294
99,0.003710773730569179,0.0032311504161682387,0.003523423025461705,0.0035620886585315923,0.00350720886781166,0.003687541569148978,0.003691321619791141,0.0030912473078077854,0.0033547525960972526
100,0.003712111486356029,0.00386343271219043,0.0027494764036000794,0.0032720939385915675,0.0032352357506224764,0.003689774710453883,0.003492902097464598,0.0032408028357885283,0.0033449858926638287
101,0.003462060167925084,0.0033718708610297825,0.003641825823924983,0.0027102436424105724,0.003890343747161648,0.003576714529859472,0.0033032500861660246,0.003341116687172994,0.00299456483005903
102,0.0027963347718352343,0.003591066155699474,0.0040448395842727445,0.0032939411899462335,0.0032010147973447,0.0032048183768296724,0.003713918470848422,0.003351644003465242,0.0027492936741646532
103,0.0026485449407866405,0.0030553620746121557,0.00363978378188336,0.003303577406178312,0.0035087897241294803,0.002684318348874922,0.003337653096368288,0.002893970284343282,0.0029703429737053606
104,0.00314928307798708,0.0032816444307268893,0.003715019272348503,0.0037697438575550416,0.002955230341772954,0.0031407888799891044,0.003414951782280294,0.004463169291730173,0.002528617635399449
105,0.0037564691088129857,0.0032345207595613173,0.0033839514056732264,0.003444951942845421,0.0034678234014538538,0.0035423082281713747,0.003427042963406053,0.004267491831516102,0.0033178615149086427
106,0.0032091413413651293,0.003421446552808394,0.0034106157722282623,0.0032285662644689944,0.003480573816704109,0.002742048670951581,0.0037499559316266392,0.0029646328788517774,0.0025377844041517468
107,0.0032312679362604996,0.002781161412344005,0.003543032643486933,0.002665125236532918,0.003412639962884247,0.0033006271687700014,0.003334206531417786,0.0024484389804805945,0.002670233391806878
108,0.0032975319528347684,0.002904401718659464,0.002761574015937292,0.0031922136496482273,0.00301157022770701,0.002739467709287894,0.0027417961472528526,0.0034291665538376133,0.0029430930198463866
109,0.0026746893696890277,0.003359903765053668,0.002825937836054464,0.0030894116252232753,0.003439903240860463,0.003394376597430418,0.003226202466325789,0.0027085838381654933,0.0029929838229356886
110,0.0031528662816760673,0.0032638010152954765,0.0034289230442533514,0.00427446013347185,0.003038382959494651,0.00346324799974176,0.0026069400051450305,0.00304860894151954,0.003010701916364172
111,0.003495220529248534,0.0034732789612002355,0.003401763626474642,0.0034579252988220593,0.003200799695199103,0.0032599975166268573,0.003017085652329974,0.0032063599665975687,0.0033791829124236476
112,0.0032601889407960923,0.003492493239837197,0.0032740858055286264,0.003304405819818448,0.0034843813620408586,0.0028937307595022187,0.003519418961164022,0.00341504323195574,0.002708685389668477
113,0.003394947244268965,0.0029383943028393365,0.0028031431878743117,0.003185371964518161,0.0032372419748067723,0.003307583449650011,0.003516716235104543,0.0034391587311069145,0.0030035154043075115
114,0.003063587186316892,0.002978655568072871,0.0031763113291128496,0.003177365131776024,0.0031073783014068297,0.003565192900329194,0.0030264731876120427,0.0034983720474455306,0.0030913647423487264
115,0.0027742751165345985,0.003545385323684599,0.0034854445102050465,0.003794313688057555,0.003208290339196555,0.0033955897676853026,0.0026633991329262207,0.0036631369911804953,0.002556632927149963
116,0.003528658516180692,0.003262528393768606,0.003407057364408601,0.002749879226784946,0.0026766386143122524,0.0033855927305043256,0.0030664704429897325,0.0026767204871075557,0.0021490486254374984
117,0.0027993301792445277,0.0030520570413828216,0.0035345994686582427,0.0036272620678162847,0.0029978669724965235,0.003184974452417509,0.0030101903402474793,0.002933383128725502,0.002889475085318613
118,0.0030259843918203524,0.0028835009781889628,0.0030592397810837247,0.0026643177758408397,0.0032031833510179544,0.003243625730017366,0.0031748838327015525,0.0034533786913483835,0.002534397904181334
119,0.00247469780842522,0.0032537003497999225,0.003836314098383568,0.003794677482286918,0.002765502064124492,0.0027211130127308527,0.0033557144910322883,0.0029919834317286695,0.002671006795450451
120,0.002995581478874102,0.003164676282646473,0.00341163347602443,0.003444930540316673,0.002881706115240539,0.003055888319594433,0.003180363802083792,0.003089597019187976,0.0026380664499450453
121,0.0034561937603767327,0.0031333344624449987,0.0033817467372764735,0.002725047118028223,0.0031225894983175143,0.003094641868558215,0.0036725218898781857,0.0033096844343334804,0.0031783229646276403
122,0.002658376827506222,0.00385809760848486,0.003356556382047509,0.003483244856038883,0.0031206940210976304,0.002371509306412833,0.003463214504987908,0.003034601485180297,0.0024341173036623964
123,0.003295698723834877,0.003073779195235965,0.003191974486265082,0.002868488977385923,0.0029388059836909937,0.002970185615144845,0.003151697672382471,0.002976674058000432,0.002846272441367563
124,0.0031315282099354212,0.003371133741682223,0.0038391183139236938,0.002540773458472713,0.0029591834821892636,0.0028186188585466445,0.0034425824510150027,0.0028691681535850545,0.003143143436904391
125,0.0034111644026463992,0.003233250710100519,0.0029175573122899954,0.0027320829937103664,0.0038734171471517887,0.0027186336817594976,0.003484899852029611,0.003255352931422449,0.002533703525886034
126,0.0031421786313735787,0.0028579731487935987,0.003673147519585032,0.0031222783762630017,0.003092015352387689,0.0033626400303810736,0.003417846204080403,0.003264006396166721,0.002806645630492701
127,0.002920596300373817,0.0026680755602773707,0.003793779823257147,0.0033178171544389337,0.003140234319624721,0.003345849926597811,0.0035342280432611385,0.003448790511197785,0.0029349679680436415
128,0.003497673361489155,0.003602455063256757,0.0033285743795130026,0.002959846639866988,0.002909419563681994,0.002693139756147006,0.002765820500552457,0.0034884221998488993,0.002687373106661581
129,0.002848699434728009,0.0028395464543648336,0.003008633234465947,0.0035872974257410927,0.0027003562537787533,0.003109633605428969,0.0029316916245764124,0.0031339119019230324,0.0024902667003309873
130,0.0036104412886218303,0.002965725175295035,0.0033942948020691576,0.003354514749723345,0.0025951615026628353,0.0038376239621731433,0.002776253791052433,0.0024640675512403315,0.002512071279901443
131,0.0032158497692783517,0.0029793334339717563,0.0042073456204924356,0.003832672264431704,0.0034094046562097753,0.00367846838692692,0.003431503310847226,0.002923900877922624,0.002295208743066003
132,0.002620479008213856,0.0032501132026081987,0.0033197051396572142,0.0035868213134365033,0.00323254193035992,0.0027997474709346333,0.0025671381237388664,0.003888393774226249,0.002800263844817795
133,0.002930351687119509,0.002784234741286675,0.002947867952084303,0.0031810541746465195,0.003656769794177382,0.002696842599890046,0.0029263968716747536,0.0027826822815340837,0.0024342988037005823
134,0.0030605323778874045,0.00292992181554906,0.00297196770381987,0.003741763901215117,0.0029308568440295996,0.0036581038566897233,0.0030215245621581146,0.0027260392546985543,0.002878457970448991
135,0.003601613888384308,0.002649087780021834,0.0035764832253776125,0.002553447450389754,0.0033526215971990134,0.0034362799302141184,0.0022286377226130253,0.002934146755545694,0.00275545799577907
136,0.0029975018109775564,0.0032253770880108,0.0030982409819224578,0.0030035724656399788,0.0036695079539971857,0.0032341518419560836,0.003113740080643267,0.0029285931149423045,0.002794506864965945
137,0.0032949562350225036,0.002863812554855469,0.003204705737092039,0.003601697832694101,0.0024419385558447667,0.0032426619818288556,0.003770091159636541,0.0030726221409827785,0.002682588207968237
138,0.003305307242364565,0.002853346144717744,0.003442544656492443,0.002862903643259508,0.0034127018344482225,0.003599655375055046,0.002690662260788882,0.00331363610652074,0.0025789023088239344
139,0.0031426294513027956,0.002639691051291713,0.003921004641236625,0.002815997616689009,0.0030403517612508095,0.0031873287545261743,0.003432434028197931,0.0035035682824427106,0.002474021723650296
140,0.002790973624626013,0.0029077426066829613,0.0032346611152890654,0.003163909010617782,0.003356411165668216,0.003061130542565525,0.002302377289286842,0.003179158005690895,0.0028510562598238007
141,0.0033205943462213793,0.0029814163345598726,0.0032494974487144225,0.0030930962232032697,0.0026820566766072203,0.002757270057130629,0.0030482709724209953,0.0032873885954100793,0.002637182705953779
142,0.0030024734317345963,0.003020259156667255,0.003292358994237228,0.003156923314129239,0.003811243461987733,0.0028178358033563214,0.0025847082292668544,0.003363261854973368,0.002643433619152417
143,0.0030263098876999735,0.0032156224430975023,0.0033004544853626177,0.0036131383874234138,0.0025237481238684595,0.0025894840315381054,0.0024266077800438953,0.0028253383808997693,0.002168851243240404
144,0.003278592198354302,0.002575382498121998,0.003901066084991608,0.0027674189884084963,0.004112919688402479,0.0030287879361795087,0.003707233825132822,0.002733160262466543,0.003011197310677718
145,0.0030599529334136605,0.002839267238186472,0.003349164016964013,0.0027603175559167605,0.0029435636278724395,0.0031490083423971896,0.0028322173569337067,0.0034240251747334914,0.0029675894704474176
146,0.002574780567267872,0.003037195610611159,0.0033535657404016603,0.003653356663953427,0.0027543069969659757,0.003239093414175615,0.003138721931966877,0.0036532100973882247,0.002888679549327709
147,0.002883802716604644,0.003829318043726411,0.003250520081287271,0.003189960316491935,0.0033134565734746907,0.0027402509632011495,0.002968256004787014,0.0032702763168229745,0.0027377864243515165
148,0.0032785033167770684,0.003414213255374338,0.003613643687773472,0.003419526177911179,0.0034094773114386957,0.0032370087915362775,0.0032451428416825565,0.003837027864890176,0.003154981879124355
149,0.002641566852316153,0.0034567422423709944,0.003105660857503872,0.0029552395603862913,0.002370081537946606,0.002920456510307683,0.003002278913898519,0.0031916627045384875,0.002871818165257348
150,0.0029920475681953856,0.0037447642130555097,0.003605608928616031,0.002778471263462066,0.003634443366660579,0.003673774168832233,0.002666975911005377,0.00293659086281219,0.0033614854176495295
